player_id,team_id,opponent_team_id,was_home,player_name,player_number,nation,pos,age,minutes,total_completed_passes,total_attempted_passes,total_pass_completion_percentage,total_passing_distance,progressive_passing_distance,short_completed_passes,short_attempted_passes,short_pass_completion_percentage,medium_completed_passes,medium_attempted_passes,medium_pass_completion_percentage,long_completed_passes,long_attempted_passes,long_pass_completion_percentage,assists,xAG,xA,key_passes,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,gw
345.0,13,20,True,Kevin De Bruyne,17,be BEL,FW,33-308,83,43,52,82.7,630,120,26,28,92.9,12,15,80.0,3,6,50.0,0,0.0,0.1,0,5,3,1,7,35
348.0,13,20,True,Phil Foden,47,eng ENG,FW,24-339,7,1,1,100.0,8,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,35
346.0,13,20,True,Jeremy Doku,11,be BEL,LW,22-340,90,41,54,75.9,565,95,26,33,78.8,15,17,88.2,0,0,,1,0.5,0.1,3,2,3,0,4,35
755.0,13,20,True,Omar Marmoush,7,eg EGY,RW,26-084,82,11,15,73.3,135,36,7,10,70.0,4,5,80.0,0,0,,0,0.0,0.0,0,0,2,0,3,35
355.0,13,20,True,Rico Lewis,82,eng ENG,"AM,RW",20-162,8,4,4,100.0,43,6,3,3,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,1,0,1,35
625.0,13,20,True,İlkay Gündoğan,19,de GER,AM,34-190,83,34,37,91.9,475,70,19,19,100.0,11,13,84.6,2,2,100.0,0,0.0,0.2,1,4,0,0,2,35
357.0,13,20,True,James Mcatee,87,eng ENG,RW,22-196,7,2,5,40.0,21,0,2,3,66.7,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,35
354.0,13,20,True,Mateo Kovačić,8,hr CRO,DM,30-361,89,81,87,93.1,1415,324,40,41,97.6,33,34,97.1,8,10,80.0,0,0.0,0.1,1,11,1,0,7,35
765.0,13,20,True,Nicolás González,14,es ESP,DM,23-119,1,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,35
342.0,13,20,True,Bernardo Silva,20,pt POR,DM,30-265,90,86,96,89.6,1199,258,52,54,96.3,23,28,82.1,6,7,85.7,0,0.1,0.1,3,5,3,0,6,35
607.0,13,20,True,Nico O’Reilly,75,eng ENG,LB,20-042,57,29,32,90.6,331,63,24,24,100.0,5,8,62.5,0,0,,0,0.0,0.0,0,3,0,0,4,35
340.0,13,20,True,Manuel Akanji,25,ch SUI,CB,29-287,33,32,34,94.1,610,192,11,11,100.0,16,18,88.9,5,5,100.0,0,0.0,0.0,0,3,0,0,3,35
350.0,13,20,True,Joško Gvardiol,24,hr CRO,"CB,LB",23-099,90,81,88,92.0,1460,476,41,43,95.3,31,32,96.9,9,11,81.8,0,0.0,0.0,0,12,1,0,11,35
361.0,13,20,True,Rúben Dias,3,pt POR,CB,27-353,90,91,92,98.9,1550,477,33,33,100.0,50,50,100.0,4,5,80.0,0,0.0,0.0,0,11,0,0,2,35
356.0,13,20,True,Matheus Nunes,27,pt POR,RB,26-248,90,72,86,83.7,1053,125,47,52,90.4,20,25,80.0,3,6,50.0,0,0.0,0.0,0,2,0,0,3,35
347.0,13,20,True,Ederson,31,br BRA,GK,31-258,90,37,41,90.2,887,570,6,6,100.0,18,18,100.0,12,16,75.0,0,0.0,0.0,0,0,0,0,0,35
784.0,20,13,False,Matheus Cunha,10,br BRA,"FW,AM",25-340,84,16,23,69.6,206,65,10,13,76.9,4,5,80.0,1,4,25.0,0,0.0,0.1,0,1,0,0,2,35
550.0,20,13,False,Hwang Hee-chan,11,kr KOR,AM,29-096,6,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,35
535.0,20,13,False,Jean-Ricner Bellegarde,27,fr FRA,AM,26-309,65,12,18,66.7,171,60,4,5,80.0,4,5,80.0,1,3,33.3,0,0.0,0.1,0,0,2,1,3,35
563.0,20,13,False,Rodrigo Gomes,19,pt POR,WB,21-299,25,5,6,83.3,82,20,2,2,100.0,3,3,100.0,0,0,,0,0.0,0.0,0,0,0,0,1,35
770.0,20,13,False,Marshall Munetsi,5,zw ZIM,"AM,CM",28-314,90,8,13,61.5,100,17,4,6,66.7,3,4,75.0,0,0,,0,0.0,0.0,0,0,1,1,0,35
642.0,20,13,False,André,7,br BRA,CM,23-290,79,37,39,94.9,606,200,18,19,94.7,14,14,100.0,3,3,100.0,0,0.1,0.0,1,4,0,0,3,35
548.0,20,13,False,Gonçalo Guedes,29,pt POR,FW,28-154,11,6,8,75.0,77,27,3,4,75.0,3,4,75.0,0,0,,0,0.0,0.0,0,0,1,0,1,35
553.0,20,13,False,João Gomes,8,br BRA,CM,24-079,90,29,37,78.4,373,72,17,17,100.0,10,13,76.9,1,2,50.0,0,0.0,0.0,1,1,0,0,2,35
533.0,20,13,False,Rayan Aït-Nouri,3,dz ALG,WB,23-330,90,29,33,87.9,360,90,14,14,100.0,12,12,100.0,0,1,0.0,0,0.0,0.0,0,1,0,0,4,35
559.0,20,13,False,Nélson Semedo,22,pt POR,"WB,CB",31-167,85,11,13,84.6,145,45,5,5,100.0,6,7,85.7,0,1,0.0,0,0.0,0.0,0,0,0,0,0,35
564.0,20,13,False,Santiago Bueno,4,uy URU,CB,26-174,5,11,14,78.6,190,33,3,3,100.0,8,9,88.9,0,1,0.0,0,0.0,0.0,0,0,0,0,0,35
567.0,20,13,False,Toti Gomes,24,pt POR,CB,26-106,90,42,50,84.0,568,77,21,25,84.0,18,18,100.0,0,2,0.0,0,0.0,0.0,0,1,0,0,0,35
720.0,20,13,False,Emmanuel Agbadou,12,ci CIV,CB,27-319,90,66,73,90.4,1282,405,22,24,91.7,34,35,97.1,8,11,72.7,0,0.0,0.0,0,3,0,0,1,35
543.0,20,13,False,Matt Doherty,2,ie IRL,CB,33-106,64,29,35,82.9,504,145,16,16,100.0,11,14,78.6,2,5,40.0,0,0.0,0.0,0,1,0,0,1,35
565.0,20,13,False,Pablo Sarabia,21,es ESP,AM,32-356,26,13,15,86.7,219,139,6,6,100.0,6,6,100.0,1,3,33.3,0,0.0,0.0,0,3,0,0,3,35
204.0,20,13,False,José Sá,1,pt POR,GK,32-105,90,28,40,70.0,630,380,6,6,100.0,14,15,93.3,7,18,38.9,0,0.0,0.0,0,1,0,0,0,35
58.0,2,9,True,Ollie Watkins,11,eng ENG,FW,29-124,70,7,7,100.0,91,15,5,5,100.0,2,2,100.0,0,0,,0,0.1,0.0,1,1,1,0,1,35
725.0,2,9,True,Donyell Malen,17,nl NED,FW,26-114,20,3,5,60.0,78,0,1,1,100.0,1,2,50.0,1,2,50.0,0,0.0,0.0,0,0,0,0,0,35
54.0,2,9,True,Morgan Rogers,27,eng ENG,"RW,LW,RM",22-281,90,22,30,73.3,374,154,10,12,83.3,9,13,69.2,3,4,75.0,0,0.5,0.7,3,2,1,0,4,35
48.0,2,9,True,John McGinn,7,sct SCO,"RW,LW",30-197,60,23,31,74.2,475,181,9,10,90.0,10,12,83.3,4,8,50.0,1,0.1,0.1,2,6,0,0,6,35
233.0,2,9,True,Amadou Onana,24,be BEL,"DM,CM",23-260,30,18,20,90.0,301,114,11,12,91.7,5,6,83.3,2,2,100.0,0,0.0,0.1,1,4,1,0,2,35
762.0,2,9,True,Marco Asensio,21,es ESP,AM,29-102,59,14,17,82.4,230,65,7,7,100.0,7,8,87.5,0,0,,0,0.0,0.1,1,1,0,0,3,35
53.0,2,9,True,Jacob Ramsey,41,eng ENG,"LW,LM",23-340,31,9,11,81.8,170,73,1,3,33.3,7,7,100.0,1,1,100.0,0,0.2,0.0,2,1,1,0,3,35
57.0,2,9,True,Youri Tielemans,8,be BEL,"DM,FW,AM",27-361,82,40,56,71.4,714,207,16,21,76.2,18,23,78.3,5,8,62.5,0,0.0,0.0,0,7,2,0,8,35
29.0,2,9,True,Ross Barkley,6,eng ENG,AM,31-149,8,4,5,80.0,54,12,2,2,100.0,2,3,66.7,0,0,,0,0.0,0.0,0,0,0,0,0,35
42.0,2,9,True,Boubacar Kamara,44,fr FRA,"DM,CM",25-161,90,64,71,90.1,1094,278,33,36,91.7,26,27,96.3,5,8,62.5,0,0.0,0.0,0,5,0,0,2,35
45.0,2,9,True,Ian Maatsen,22,nl NED,LB,23-054,70,23,28,82.1,463,101,4,5,80.0,17,18,94.4,2,3,66.7,0,0.0,0.0,0,0,0,0,1,35
36.0,2,9,True,Lucas Digne,12,fr FRA,LB,31-287,20,8,8,100.0,155,82,2,2,100.0,4,4,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,1,35
52.0,2,9,True,Pau Torres,14,es ESP,CB,28-107,90,47,48,97.9,933,381,14,14,100.0,26,26,100.0,5,5,100.0,0,0.0,0.0,0,3,0,0,3,35
44.0,2,9,True,Ezri Konsa,4,eng ENG,CB,27-192,90,53,55,96.4,914,381,23,23,100.0,26,27,96.3,3,4,75.0,0,0.0,0.0,0,2,0,0,4,35
32.0,2,9,True,Matty Cash,2,pl POL,RB,27-269,90,35,39,89.7,646,123,17,17,100.0,12,14,85.7,6,7,85.7,0,0.0,0.0,0,1,1,1,1,35
47.0,2,9,True,Emiliano Martínez,23,ar ARG,GK,32-243,90,32,39,82.1,901,542,6,6,100.0,17,17,100.0,9,16,56.3,0,0.0,0.0,0,3,0,0,1,35
252.0,9,2,False,Raúl Jiménez,7,mx MEX,FW,33-363,90,14,23,60.9,174,36,9,11,81.8,5,10,50.0,0,0,,0,0.2,0.1,3,2,0,0,1,35
247.0,9,2,False,Alex Iwobi,17,ng NGA,"LW,AM",29-000,75,20,26,76.9,395,106,7,8,87.5,10,11,90.9,3,7,42.9,0,0.4,0.2,3,1,1,1,3,35
772.0,9,2,False,Willian,22,br BRA,LW,36-267,15,12,12,100.0,283,45,3,3,100.0,6,6,100.0,3,3,100.0,0,0.0,0.0,0,1,1,0,2,35
579.0,9,2,False,Ryan Sessegnon,30,eng ENG,RW,24-350,56,16,17,94.1,221,30,11,11,100.0,4,4,100.0,1,1,100.0,0,0.1,0.1,1,0,0,0,0,35
19.0,9,2,False,Emile Smith Rowe,32,eng ENG,"AM,LW",24-279,34,10,10,100.0,168,3,4,4,100.0,5,5,100.0,1,1,100.0,0,0.0,0.0,0,2,0,0,0,35
259.0,9,2,False,Harry Wilson,8,wls WAL,"AM,RW",28-042,66,18,23,78.3,310,28,9,9,100.0,8,10,80.0,1,4,25.0,0,0.0,0.0,0,2,0,0,2,35
239.0,9,2,False,Adama Traoré,11,es ESP,RW,29-098,24,3,4,75.0,51,28,2,2,100.0,0,0,,1,2,50.0,0,0.0,0.1,1,0,1,1,0,35
249.0,9,2,False,Saša Lukić,20,rs SRB,DM,28-263,90,36,42,85.7,691,243,13,16,81.3,19,22,86.4,4,4,100.0,0,0.0,0.0,0,4,1,1,5,35
622.0,9,2,False,Sander Berge,16,no NOR,DM,27-078,74,32,34,94.1,518,121,15,16,93.8,15,15,100.0,2,3,66.7,0,0.0,0.0,0,1,0,0,6,35
254.0,9,2,False,Harrison Reed,6,eng ENG,DM,30-096,16,0,1,0.0,0,0,0,0,,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0,35
255.0,9,2,False,Antonee Robinson,33,us USA,LB,27-268,90,41,51,80.4,702,205,22,23,95.7,15,18,83.3,4,8,50.0,0,0.1,0.3,1,4,4,2,3,35
241.0,9,2,False,Calvin Bassey,3,ng NGA,CB,25-123,90,63,66,95.5,1205,518,24,24,100.0,30,32,93.8,8,9,88.9,0,0.1,0.1,1,8,0,0,3,35
191.0,9,2,False,Joachim Andersen,5,dk DEN,CB,28-337,90,44,55,80.0,942,166,7,8,87.5,34,36,94.4,3,11,27.3,0,0.0,0.0,0,7,0,0,2,35
257.0,9,2,False,Kenny Tete,2,nl NED,RB,29-206,66,24,29,82.8,479,211,10,11,90.9,9,10,90.0,5,6,83.3,0,0.0,0.0,0,4,2,1,4,35
244.0,9,2,False,Timothy Castagne,21,be BEL,RB,29-149,24,12,14,85.7,202,49,5,6,83.3,7,8,87.5,0,0,,0,0.0,0.0,0,0,0,0,1,35
248.0,9,2,False,Bernd Leno,1,de GER,GK,33-060,90,30,32,93.8,864,605,6,6,100.0,16,16,100.0,8,10,80.0,0,0.0,0.0,0,2,0,0,0,35
306.0,11,17,True,Jamie Vardy,9,eng ENG,FW,38-112,84,5,8,62.5,80,3,1,2,50.0,3,3,100.0,0,0,,0,0.0,0.1,0,0,0,0,0,35
289.0,11,17,True,Patson Daka,20,zm ZAM,FW,26-206,6,1,2,50.0,4,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,35
635.0,11,17,True,Bilal El Khannouss,11,ma MAR,LW,20-358,83,21,29,72.4,355,91,9,9,100.0,9,13,69.2,2,4,50.0,1,0.8,0.1,5,2,1,1,1,35
285.0,11,17,True,Boubakary Soumaré,24,fr FRA,DM,26-065,7,3,4,75.0,40,9,2,2,100.0,1,1,100.0,0,1,0.0,0,0.0,0.0,0,0,0,0,1,35
299.0,11,17,True,Kasey McAteer,35,ie IRL,RW,23-162,83,17,21,81.0,239,47,10,11,90.9,6,7,85.7,0,2,0.0,0,0.1,0.0,2,2,0,0,1,35
797.0,11,17,True,Jake Evans,91,,"LW,RW",,7,1,1,100.0,16,0,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,35
192.0,11,17,True,Jordan Ayew,18,gh GHA,AM,33-234,69,19,23,82.6,287,74,11,12,91.7,6,7,85.7,1,3,33.3,0,0.1,0.1,1,1,0,0,4,35
792.0,11,17,True,Jeremy Monga,93,,"AM,RW",,21,4,6,66.7,55,6,2,3,66.7,2,2,100.0,0,0,,0,0.0,0.0,0,1,0,0,1,35
501.0,11,17,True,Oliver Skipp,22,eng ENG,"DM,AM",24-229,89,40,45,88.9,626,103,21,22,95.5,18,19,94.7,1,3,33.3,0,0.0,0.0,0,2,0,0,2,35
292.0,11,17,True,Michael Golding,34,eng ENG,AM,18-345,1,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,35
300.0,11,17,True,Wilfred Ndidi,6,ng NGA,DM,28-138,90,58,61,95.1,968,196,23,24,95.8,28,29,96.6,4,4,100.0,0,0.0,0.0,0,1,0,0,1,35
305.0,11,17,True,Luke Thomas,33,eng ENG,LB,23-327,90,40,48,83.3,605,190,23,24,95.8,14,18,77.8,3,5,60.0,0,0.1,0.0,3,2,1,0,4,35
291.0,11,17,True,Wout Faes,3,be BEL,CB,27-030,90,77,79,97.5,1459,591,29,29,100.0,43,44,97.7,5,6,83.3,0,0.0,0.0,0,3,0,0,6,35
288.0,11,17,True,Conor Coady,4,eng ENG,CB,32-067,90,65,69,94.2,1181,394,27,27,100.0,36,38,94.7,2,4,50.0,0,0.0,0.0,0,1,0,0,2,35
295.0,11,17,True,James Justin,2,eng ENG,RB,27-069,90,41,49,83.7,657,169,19,20,95.0,21,24,87.5,1,2,50.0,0,0.0,0.0,0,3,0,0,1,35
304.0,11,17,True,Jakub Stolarczyk,41,pl POL,GK,24-135,90,25,35,71.4,594,350,6,6,100.0,16,16,100.0,3,13,23.1,0,0.0,0.0,0,0,0,0,0,35
473.0,17,11,False,Ross Stewart,11,sct SCO,FW,28-296,45,2,5,40.0,25,2,1,2,50.0,1,3,33.3,0,0,,0,0.0,0.0,0,0,0,0,0,35
470.0,17,11,False,Paul Onuachu,32,ng NGA,FW,30-340,45,5,11,45.5,84,22,0,2,0.0,4,5,80.0,0,0,,0,0.0,0.0,0,0,0,0,1,35
