player_id,team_id,opponent_team_id,was_home,player_name,player_number,nation,pos,age,minutes,total_completed_passes,total_attempted_passes,total_pass_completion_percentage,total_passing_distance,progressive_passing_distance,short_completed_passes,short_attempted_passes,short_pass_completion_percentage,medium_completed_passes,medium_attempted_passes,medium_pass_completion_percentage,long_completed_passes,long_attempted_passes,long_pass_completion_percentage,assists,xAG,xA,key_passes,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,gw
218,8,1,True,Beto,14,gw GNB,FW,27-064,64,6,11,54.5,48,4,3,3,100.0,0,3,0.0,0,0,,0,0.0,0.0,0,0,0,0,0,31
156,8,1,True,Armando Broja,22,al ALB,FW,23-207,26,3,3,100.0,20,0,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,31
232,8,1,True,Iliman Ndiaye,10,sn SEN,LW,25-030,74,13,17,76.5,184,49,8,10,80.0,5,5,100.0,0,0,,0,0.0,0.1,0,1,0,0,2,31
238,8,1,True,Ashley Young,18,eng ENG,LB,39-270,16,1,2,50.0,56,27,0,0,,0,0,,1,2,50.0,0,0.0,0.0,0,0,0,0,0,31
224,8,1,True,Jack Harrison,11,eng ENG,RW,28-136,86,8,21,38.1,174,76,1,3,33.3,4,6,66.7,2,9,22.2,0,0.1,0.3,1,0,1,1,0,31
230,8,1,True,Dwight McNeil,7,eng ENG,LW,25-134,4,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,31
217,8,1,True,Abdoulaye Doucouré,16,ml MLI,AM,32-094,90,6,10,60.0,90,18,2,3,66.7,3,3,100.0,0,0,,0,0.0,0.0,0,0,0,0,1,31
226,8,1,True,Tim Iroegbunam,42,eng ENG,DM,21-279,64,5,7,71.4,73,7,1,2,50.0,3,3,100.0,0,1,0.0,0,0.0,0.0,0,1,0,0,1,31
223,8,1,True,James Garner,37,eng ENG,DM,24-023,26,0,3,0.0,0,0,0,0,,0,2,0.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,31
222,8,1,True,Idrissa Gana Gueye,27,sn SEN,DM,35-191,90,21,27,77.8,363,139,10,15,66.7,8,8,100.0,2,2,100.0,0,0.2,0.0,3,2,0,0,3,31
234,8,1,True,Nathan Patterson,2,sct SCO,LB,23-171,74,17,23,73.9,270,49,8,8,100.0,9,12,75.0,0,3,0.0,0,0.0,0.0,0,0,0,0,0,31
450,8,1,True,Carlos Alcaraz,24,ar ARG,"LW,RW",22-126,16,0,1,0.0,0,0,0,1,0.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,31
219,8,1,True,Jarrad Branthwaite,32,eng ENG,CB,22-282,90,16,22,72.7,328,142,7,8,87.5,5,6,83.3,4,7,57.1,0,0.0,0.0,0,1,0,0,1,31
236,8,1,True,James Tarkowski,6,eng ENG,CB,32-137,90,14,20,70.0,338,90,3,4,75.0,9,12,75.0,2,3,66.7,0,0.0,0.0,0,1,1,0,1,31
582,8,1,True,Jake O'Brien,15,ie IRL,RB,23-325,90,14,18,77.8,232,107,6,6,100.0,8,10,80.0,0,2,0.0,0,0.0,0.0,0,3,0,0,3,31
235,8,1,True,Jordan Pickford,1,eng ENG,GK,31-029,90,20,35,57.1,767,609,3,3,100.0,8,8,100.0,9,24,37.5,0,0.0,0.0,0,3,1,0,0,31
23,1,8,False,Leandro Trossard,19,be BEL,FW,30-122,90,27,31,87.1,421,35,15,16,93.8,12,12,100.0,0,1,0.0,0,0.0,0.0,0,0,0,0,3,31
186,1,8,False,Raheem Sterling,30,eng ENG,LW,30-118,45,10,15,66.7,155,37,3,4,75.0,7,7,100.0,0,0,,1,0.1,0.0,1,1,1,0,1,31
9,1,8,False,Gabriel Martinelli,11,br BRA,LW,23-291,45,14,19,73.7,203,79,9,10,90.0,5,6,83.3,0,0,,0,0.0,0.0,0,2,1,0,5,31
12,1,8,False,Ethan Nwaneri,53,eng ENG,RW,18-015,45,9,12,75.0,188,52,3,3,100.0,4,4,100.0,2,3,66.7,0,0.1,0.1,1,1,0,0,1,31
17,1,8,False,Bukayo Saka,7,eng ENG,RW,23-212,45,6,10,60.0,119,28,3,4,75.0,1,3,33.3,2,2,100.0,0,0.2,0.2,1,0,0,0,0,31
633,1,8,False,Mikel Merino,23,es ESP,LM,28-287,90,28,34,82.4,473,109,15,17,88.2,10,12,83.3,3,4,75.0,0,0.0,0.0,0,1,2,0,4,31
7,1,8,False,Jorginho,20,it ITA,CM,33-106,70,38,41,92.7,648,128,19,19,100.0,16,18,88.9,3,4,75.0,0,0.0,0.0,0,3,0,0,5,31
13,1,8,False,Martin Ødegaard,8,no NOR,RM,26-109,20,8,9,88.9,137,29,3,3,100.0,4,5,80.0,1,1,100.0,0,0.0,0.0,0,0,0,0,1,31
16,1,8,False,Declan Rice,41,eng ENG,"RM,CM",26-081,90,26,35,74.3,454,136,11,11,100.0,13,14,92.9,1,6,16.7,0,0.0,0.0,1,0,1,0,2,31
597,1,8,False,Myles Lewis-Skelly,49,eng ENG,LB,18-191,74,29,37,78.4,440,97,17,18,94.4,11,12,91.7,0,3,0.0,0,0.1,0.0,1,2,0,0,3,31
21,1,8,False,Kieran Tierney,3,sct SCO,LB,27-304,16,15,18,83.3,219,103,10,10,100.0,5,8,62.5,0,0,,0,0.3,0.2,3,1,1,1,3,31
8,1,8,False,Jakub Kiwior,15,pl POL,CB,25-049,90,59,64,92.2,1189,411,19,20,95.0,34,35,97.1,6,9,66.7,0,0.2,0.1,1,6,1,0,7,31
18,1,8,False,William Saliba,2,fr FRA,CB,24-012,90,74,78,94.9,1321,308,29,30,96.7,42,43,97.7,3,4,75.0,0,0.0,0.0,0,2,1,0,3,31
24,1,8,False,Ben White,4,eng ENG,RB,27-179,60,28,34,82.4,554,208,10,12,83.3,15,17,88.2,3,3,100.0,0,0.3,0.1,1,3,1,0,2,31
6,1,8,False,Jurriën Timber,12,nl NED,RB,23-292,30,10,13,76.9,148,23,4,4,100.0,6,7,85.7,0,2,0.0,0,0.0,0.0,0,0,0,0,3,31
15,1,8,False,David Raya,22,es ESP,GK,29-202,90,34,45,75.6,544,333,15,15,100.0,18,19,94.7,1,10,10.0,0,0.0,0.0,0,0,0,0,0,31
207,7,5,True,Jean-Philippe Mateta,14,fr FRA,FW,27-281,67,4,8,50.0,39,9,2,3,66.7,1,2,50.0,0,1,0.0,0,0.0,0.0,0,1,0,0,0,31
11,7,5,True,Eddie Nketiah,9,eng ENG,FW,25-310,10,1,2,50.0,33,27,0,1,0.0,0,0,,1,1,100.0,0,0.0,0.0,0,0,0,0,0,31
199,7,5,True,Eberechi Eze,10,eng ENG,AM,26-280,81,17,19,89.5,299,83,5,5,100.0,9,11,81.8,2,2,100.0,2,0.1,0.0,2,2,0,0,2,31
645,7,5,True,Justin Devenny,55,nir NIR,"CM,AM",21-176,9,1,1,100.0,13,5,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,31
585,7,5,True,Ismaila Sarr,7,sn SEN,"AM,RB",27-039,90,11,15,73.3,127,55,8,9,88.9,2,4,50.0,0,0,,0,0.0,0.0,0,0,0,0,2,31
205,7,5,True,Daichi Kamada,18,jp JPN,CM,28-243,90,30,38,78.9,490,97,14,14,100.0,13,17,76.5,2,3,66.7,0,0.0,0.0,0,0,0,0,4,31
216,7,5,True,Adam Wharton,20,eng ENG,CM,20-307,81,19,34,55.9,389,173,4,6,66.7,13,21,61.9,2,3,66.7,0,0.3,0.3,2,3,0,0,4,31
203,7,5,True,Will Hughes,19,eng ENG,CM,29-353,9,2,3,66.7,16,13,2,2,100.0,0,0,,0,1,0.0,0,0.0,0.0,0,0,0,0,0,31
210,7,5,True,Tyrick Mitchell,3,eng ENG,WB,25-216,62,12,19,63.2,151,61,9,9,100.0,3,5,60.0,0,4,0.0,0,0.0,0.0,0,0,0,0,0,31
160,7,5,True,Ben Chilwell,25,eng ENG,"WB,LB",28-105,28,2,7,28.6,17,5,2,3,66.7,0,2,0.0,0,2,0.0,0,0.0,0.0,0,0,0,0,0,31
211,7,5,True,Daniel Muñoz,12,co COL,"WB,CB",28-314,90,30,36,83.3,442,54,18,21,85.7,10,11,90.9,1,3,33.3,0,0.0,0.0,1,1,0,0,1,31
200,7,5,True,Marc Guéhi,6,eng ENG,CB,24-266,89,40,44,90.9,755,291,15,15,100.0,22,23,95.7,3,6,50.0,0,0.0,0.0,1,3,0,0,1,31
650,7,5,True,Maxence Lacroix,5,fr FRA,CB,24-364,89,37,44,84.1,717,286,13,16,81.3,20,20,100.0,4,7,57.1,0,0.0,0.0,0,0,0,0,2,31
215,7,5,True,Joel Ward,2,eng ENG,CB,35-158,1,0,2,0.0,0,0,0,1,0.0,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0,31
206,7,5,True,Jefferson Lerma,8,co COL,CB,30-162,90,35,44,79.5,693,249,16,16,100.0,14,16,87.5,5,9,55.6,0,0.0,0.0,0,5,1,0,2,31
201,7,5,True,Dean Henderson,1,eng ENG,GK,28-024,90,25,43,58.1,620,409,7,7,100.0,12,12,100.0,6,24,25.0,0,0.1,0.0,1,1,1,0,0,31
148,5,7,False,Danny Welbeck,18,eng ENG,FW,34-130,90,8,9,88.9,68,13,7,8,87.5,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,31
136,5,7,False,Kaoru Mitoma,22,jp JPN,LW,27-320,62,14,21,66.7,143,35,10,11,90.9,3,6,50.0,0,0,,0,0.0,0.0,1,1,0,0,1,31
113,5,7,False,Simon Adingra,11,ci CIV,"LW,LM",23-094,28,11,17,64.7,209,38,4,6,66.7,6,8,75.0,1,1,100.0,0,0.0,0.0,0,1,0,0,1,31
135,5,7,False,Yankuba Minteh,17,gm GAM,RW,20-257,71,12,16,75.0,224,83,8,8,100.0,1,4,25.0,3,4,75.0,1,0.3,0.3,1,1,3,1,2,31
132,5,7,False,Solly March,7,eng ENG,"RW,RM",30-259,19,12,17,70.6,195,46,6,7,85.7,5,5,100.0,1,3,33.3,0,0.1,0.1,1,0,2,2,0,31
629,5,7,False,Matt O'Riley,33,dk DEN,AM,24-135,62,13,19,68.4,194,59,8,8,100.0,3,6,50.0,2,4,50.0,0,0.0,0.0,0,2,0,0,1,31
129,5,7,False,João Pedro,9,br BRA,"AM,LB,CM",23-191,28,13,17,76.5,279,62,4,4,100.0,7,9,77.8,2,2,100.0,0,0.0,0.0,1,1,2,0,4,31
714,5,7,False,Diego Gómez,25,py PAR,DM,22-009,71,29,35,82.9,399,81,18,20,90.0,9,12,75.0,1,2,50.0,0,0.1,0.0,2,2,0,0,3,31
595,5,7,False,Brajan Gruda,8,de GER,"CM,DM",20-309,19,10,14,71.4,152,29,6,9,66.7,3,4,75.0,1,1,100.0,0,0.1,0.1,1,2,1,0,2,31
115,5,7,False,Carlos Baleba,20,cm CMR,"DM,CB",21-092,90,50,57,87.7,733,124,26,28,92.9,22,24,91.7,1,4,25.0,0,0.0,0.0,0,0,0,0,2,31
122,5,7,False,Pervis Estupiñán,30,ec ECU,LB,27-074,80,49,57,86.0,690,166,30,31,96.8,17,21,81.0,1,4,25.0,0,0.0,0.0,0,8,0,0,5,31
600,5,7,False,Yasin Ayari,26,se SWE,"CM,DM",21-181,10,4,6,66.7,73,18,1,1,100.0,3,5,60.0,0,0,,0,0.0,0.0,0,0,0,0,1,31
120,5,7,False,Lewis Dunk,5,eng ENG,CB,33-135,90,106,121,87.6,1997,487,33,35,94.3,65,71,91.5,8,14,57.1,0,0.0,0.0,0,10,0,0,9,31
144,5,7,False,Jan Paul van Hecke,29,nl NED,CB,24-301,89,87,102,85.3,1756,793,31,34,91.2,45,47,95.7,11,20,55.0,0,0.0,0.1,1,13,2,0,7,31
126,5,7,False,Jack Hinshelwood,41,eng ENG,RB,19-359,89,41,50,82.0,615,135,24,28,85.7,16,18,88.9,1,4,25.0,0,0.0,0.0,0,1,0,0,5,31
149,5,7,False,Mats Wieffer,27,nl NED,"CB,RB",25-140,1,2,3,66.7,26,9,1,2,50.0,1,1,100.0,0,0,,0,0.2,0.1,1,0,0,0,0,31
146,5,7,False,Bart Verbruggen,1,nl NED,GK,22-230,90,29,31,93.5,636,418,9,9,100.0,13,13,100.0,7,9,77.8,0,0.0,0.0,0,0,0,0,0,31
268,10,20,True,Liam Delap,19,eng ENG,FW,22-056,80,6,16,37.5,89,19,3,4,75.0,3,7,42.9,0,1,0.0,0,0.0,0.0,0,0,1,0,2,31
272,10,20,True,George Hirst,27,sct SCO,FW,26-049,10,1,2,50.0,12,0,1,2,50.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,31
121,10,20,True,Julio Enciso,9,py PAR,LW,21-072,90,12,16,75.0,192,61,7,8,87.5,4,6,66.7,1,1,100.0,0,0.0,0.0,1,3,1,0,2,31
275,10,20,True,Ben Johnson,18,eng ENG,"RW,RB",25-071,90,12,23,52.2,243,133,4,6,66.7,6,10,60.0,2,4,50.0,0,0.0,0.0,0,0,0,0,2,31
262,10,20,True,Nathan Broadhead,33,wls WAL,AM,27-000,64,9,12,75.0,142,0,3,4,75.0,6,7,85.7,0,0,,0,0.0,0.0,0,0,0,0,0,31
281,10,20,True,Jack Taylor,14,ie IRL,"DM,AM",26-286,26,7,8,87.5,125,0,2,2,100.0,4,4,100.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,31
619,10,20,True,Jens Cajuste,12,se SWE,DM,25-238,80,31,40,77.5,619,107,9,10,90.0,19,26,73.1,3,4,75.0,0,0.2,0.2,1,2,2,1,3,31
265,10,20,True,Conor Chaplin,10,eng ENG,AM,28-048,10,1,4,25.0,24,0,0,1,0.0,1,2,50.0,0,0,,0,0.0,0.0,0,0,0,0,0,31
278,10,20,True,Sam Morsy,5,eg EGY,DM,33-207,90,34,44,77.3,516,176,17,18,94.4,12,13,92.3,2,8,25.0,0,0.0,0.0,0,2,2,0,6,31
583,10,20,True,Conor Townsend,22,eng ENG,LB,32-032,80,23,36,63.9,519,324,3,5,60.0,15,18,83.3,5,12,41.7,0,0.0,0.0,0,2,0,0,3,31
267,10,20,True,Leif Davis,3,eng ENG,LB,25-083,10,3,6,50.0,52,22,1,1,100.0,2,3,66.7,0,2,0.0,0,0.0,0.0,0,0,0,0,0,31
263,10,20,True,Cameron Burgess,15,au AUS,CB,29-166,90,35,40,87.5,631,357,17,18,94.4,13,15,86.7,4,6,66.7,0,0.1,0.0,1,1,1,0,3,31
630,10,20,True,Dara O'Shea,26,ie IRL,CB,26-032,90,41,51,80.4,923,389,8,11,72.7,25,27,92.6,8,13,61.5,1,0.5,0.4,1,2,0,0,4,31
282,10,20,True,Axel Tuanzebe,40,cd COD,RB,27-142,80,32,40,80.0,532,189,19,20,95.0,10,13,76.9,3,5,60.0,0,0.0,0.0,0,6,1,0,3,31
569,10,20,True,Jaden Philogene Bidace,29,eng ENG,"RW,RB",23-056,10,1,2,50.0,14,7,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,31
764,10,20,True,Alex Palmer,31,eng ENG,GK,28-238,90,18,27,66.7,621,468,2,2,100.0,7,7,100.0,9,18,50.0,0,0.0,0.0,0,0,0,0,0,31
566,20,10,False,Jørgen Strand Larsen,9,no NOR,FW,25-058,89,13,21,61.9,162,21,10,12,83.3,3,5,60.0,0,0,,0,0.0,0.1,0,0,0,0,0,31
769,20,10,False,Nasser Djiga,34,bf BFA,"CB,FW",22-141,1,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,31
535,20,10,False,Jean-Ricner Bellegarde,27,fr FRA,AM,26-282,64,21,32,65.6,360,83,10,12,83.3,8,11,72.7,2,6,33.3,0,0.3,0.1,3,0,2,0,3,31
565,20,10,False,Pablo Sarabia,21,es ESP,"AM,FW",32-329,26,16,19,84.2,267,64,6,7,85.7,7,8,87.5,2,2,100.0,1,0.8,0.7,3,1,2,2,0,31
770,20,10,False,Marshall Munetsi,5,zw ZIM,AM,28-287,90,13,19,68.4,150,8,8,10,80.0,4,6,66.7,0,0,,0,0.0,0.0,0,1,0,0,0,31
642,20,10,False,André,7,br BRA,CM,23-263,90,51,55,92.7,760,194,26,28,92.9,21,22,95.5,2,2,100.0,0,0.1,0.0,1,4,1,0,7,31
553,20,10,False,João Gomes,8,br BRA,CM,24-052,90,45,52,86.5,613,128,28,28,100.0,9,13,69.2,3,5,60.0,0,0.0,0.1,0,3,2,0,4,31
533,20,10,False,Rayan Aït-Nouri,3,dz ALG,WB,23-303,87,38,46,82.6,558,277,20,23,87.0,10,12,83.3,4,5,80.0,0,0.8,0.6,5,0,0,0,1,31
564,20,10,False,Santiago Bueno,4,uy URU,CB,26-147,3,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,31
559,20,10,False,Nélson Semedo,22,pt POR,"WB,CB",31-140,90,30,34,88.2,439,199,13,15,86.7,14,15,93.3,1,2,50.0,0,0.0,0.1,0,1,2,1,4,31
567,20,10,False,Toti Gomes,24,pt POR,CB,26-079,90,44,55,80.0,721,302,25,25,100.0,15,20,75.0,4,9,44.4,0,0.1,0.0,1,4,1,1,6,31
720,20,10,False,Emmanuel Agbadou,12,ci CIV,CB,27-292,90,54,64,84.4,1129,511,16,19,84.2,28,30,93.3,9,14,64.3,0,0.1,0.0,2,6,1,0,3,31
543,20,10,False,Matt Doherty,2,ie IRL,CB,33-079,64,20,23,87.0,407,77,7,7,100.0,10,11,90.9,3,5,60.0,0,0.0,0.2,0,1,1,0,2,31
563,20,10,False,Rodrigo Gomes,19,pt POR,"WB,LM",21-272,26,11,14,78.6,178,89,6,8,75.0,5,6,83.3,0,0,,0,0.1,0.2,1,1,1,1,1,31
204,20,10,False,José Sá,1,pt POR,GK,32-078,90,12,21,57.1,359,299,3,3,100.0,5,5,100.0,4,13,30.8,0,0.0,0.0,0,0,0,0,0,31
514,19,3,True,Jarrod Bowen,20,eng ENG,"RW,FW",28-106,90,15,21,71.4,302,89,6,7,85.7,5,8,62.5,3,3,100.0,0,0.0,0.0,0,3,0,0,4,31
527,19,3,True,Lucas Paquetá,10,br BRA,"LW,AM",27-221,90,41,58,70.7,616,219,22,32,68.8,13,18,72.2,3,5,60.0,0,0.1,0.1,1,7,4,0,6,31
525,19,3,True,Mohammed Kudus,14,gh GHA,"RW,LW,FW",24-246,83,18,20,90.0,254,51,12,12,100.0,4,5,80.0,1,1,100.0,1,0.1,0.1,3,0,2,2,0,31
526,19,3,True,Luis Guilherme,17,br BRA,LW,19-055,7,5,7,71.4,51,9,4,4,100.0,1,1,100.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,31
530,19,3,True,Tomáš Souček,28,cz CZE,AM,30-037,53,13,19,68.4,201,26,9,11,81.8,1,2,50.0,2,3,66.7,0,0.0,0.0,0,1,0,0,0,31
589,19,3,True,Niclas Füllkrug,11,de GER,FW,32-055,37,10,21,47.6,130,22,8,12,66.7,2,4,50.0,0,0,,0,0.1,0.0,1,1,0,0,0,31
531,19,3,True,James Ward-Prowse,8,eng ENG,DM,30-155,90,56,68,82.4,914,313,31,33,93.9,20,22,90.9,5,12,41.7,1,0.2,0.1,2,7,1,0,5,31
511,19,3,True,Edson Álvarez,19,mx MEX,DM,27-163,53,39,44,88.6,575,137,18,20,90.0,16,18,88.9,2,2,100.0,0,0.0,0.0,0,2,1,0,5,31
654,19,3,True,Carlos Soler,4,es ESP,DM,28-093,37,11,11,100.0,206,97,6,6,100.0,4,4,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,3,31
677,19,3,True,Oliver Scarles,57,eng ENG,LB,19-114,45,25,27,92.6,374,125,16,17,94.1,7,8,87.5,1,1,100.0,0,0.0,0.0,0,1,0,0,2,31
520,19,3,True,Emerson Palmieri,33,it ITA,LB,30-245,45,17,21,81.0,306,165,11,13,84.6,3,4,75.0,3,4,75.0,0,0.0,0.0,0,1,1,1,3,31
524,19,3,True,Max Kilman,26,eng ENG,CB,27-317,90,31,40,77.5,569,137,8,9,88.9,22,26,84.6,1,4,25.0,0,0.0,0.0,0,1,0,0,2,31
591,19,3,True,Jean-Clair Todibo,25,fr FRA,CB,25-096,83,44,56,78.6,642,314,23,25,92.0,20,24,83.3,0,4,0.0,0,0.0,0.0,0,3,0,0,2,31
528,19,3,True,Konstantinos Mavropanos,15,gr GRE,CB,27-115,7,2,2,100.0,24,14,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,31
388,19,3,True,Aaron Wan-Bissaka,29,eng ENG,RB,27-130,90,53,65,81.5,799,328,34,38,89.5,17,18,94.4,2,4,50.0,0,0.0,0.0,0,1,0,0,4,31
513,19,3,True,Alphonse Areola,23,fr FRA,GK,32-037,90,29,46,63.0,688,411,6,6,100.0,17,17,100.0,6,23,26.1,0,0.0,0.0,0,0,0,0,0,31
617,3,19,False,Evanilson,9,br BRA,FW,25-181,89,8,12,66.7,91,38,3,5,60.0,3,4,75.0,0,1,0.0,0,0.1,0.0,1,0,0,0,2,31
