player_id,team_id,opponent_team_id,was_home,player_name,player_number,nation,pos,age,minutes,total_completed_passes,total_attempted_passes,total_pass_completion_percentage,total_passing_distance,progressive_passing_distance,short_completed_passes,short_attempted_passes,short_pass_completion_percentage,medium_completed_passes,medium_attempted_passes,medium_pass_completion_percentage,long_completed_passes,long_attempted_passes,long_pass_completion_percentage,assists,xAG,xA,key_passes,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,gw
218,8,19,True,Beto,14,gw GNB,FW,27-043,78,10,13,76.9,127,5,7,8,87.5,3,4,75.0,0,0,,0,0.0,0.0,0,0,1,0,2,29
156,8,19,True,Armando Broja,22,al ALB,FW,23-186,12,3,4,75.0,34,5,2,2,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,29
450,8,19,True,Carlos Alcaraz,24,ar ARG,"LW,LM,AM",22-105,90,39,50,78.0,702,225,19,23,82.6,12,15,80.0,6,10,60.0,0,0.1,0.1,2,3,3,1,5,29
224,8,19,True,Jack Harrison,11,eng ENG,"RW,LW",28-115,78,25,37,67.6,344,88,14,18,77.8,8,12,66.7,1,2,50.0,0,0.2,0.2,2,0,2,1,4,29
237,8,19,True,Youssef Chermiti,17,pt POR,FW,20-295,12,2,5,40.0,44,9,1,3,33.3,0,0,,1,1,100.0,0,0.0,0.0,0,0,0,0,1,29
217,8,19,True,Abdoulaye Doucouré,16,ml MLI,AM,32-073,67,21,28,75.0,216,18,14,19,73.7,3,4,75.0,0,0,,0,0.0,0.2,0,0,1,0,1,29
577,8,19,True,Jesper Lindstrøm,29,dk DEN,"RM,RW",25-014,23,16,19,84.2,189,16,11,12,91.7,4,4,100.0,0,0,,0,0.1,0.0,1,1,0,0,1,29
223,8,19,True,James Garner,37,eng ENG,DM,24-002,78,51,56,91.1,788,167,27,28,96.4,22,24,91.7,2,4,50.0,0,0.0,0.0,0,3,0,0,5,29
226,8,19,True,Tim Iroegbunam,42,eng ENG,CM,21-258,12,6,6,100.0,112,27,2,2,100.0,3,3,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,1,29
222,8,19,True,Idrissa Gana Gueye,27,sn SEN,"DM,CM",35-170,90,47,50,94.0,646,180,29,31,93.5,16,17,94.1,1,1,100.0,1,0.3,0.6,1,9,0,0,7,29
231,8,19,True,Vitaliy Mykolenko,19,ua UKR,LB,25-290,90,47,59,79.7,797,356,27,29,93.1,13,18,72.2,6,10,60.0,0,0.0,0.1,2,6,3,2,4,29
219,8,19,True,Jarrad Branthwaite,32,eng ENG,CB,22-261,90,54,65,83.1,1064,328,17,20,85.0,30,34,88.2,6,9,66.7,0,0.0,0.0,0,6,0,0,4,29
236,8,19,True,James Tarkowski,6,eng ENG,CB,32-116,90,45,57,78.9,1015,360,12,15,80.0,24,26,92.3,9,14,64.3,0,0.0,0.0,0,2,0,0,2,29
582,8,19,True,Jake O'Brien,15,ie IRL,RB,23-304,90,47,58,81.0,873,451,24,26,92.3,16,18,88.9,6,10,60.0,0,0.2,0.1,3,8,3,2,8,29
235,8,19,True,Jordan Pickford,1,eng ENG,GK,31-008,90,33,43,76.7,795,435,10,10,100.0,11,12,91.7,12,21,57.1,0,0.0,0.0,0,0,0,0,0,29
514,19,8,False,Jarrod Bowen,20,eng ENG,FW,28-085,90,17,20,85.0,228,57,12,13,92.3,5,7,71.4,0,0,,1,0.2,0.1,2,2,0,0,2,29
525,19,8,False,Mohammed Kudus,14,gh GHA,FW,24-225,89,24,29,82.8,368,64,11,12,91.7,10,10,100.0,1,3,33.3,0,0.0,0.1,1,3,1,0,4,29
123,19,8,False,Evan Ferguson,34,ie IRL,FW,20-147,1,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,29
530,19,8,False,Tomáš Souček,28,cz CZE,"CM,CB",30-016,90,20,31,64.5,287,76,9,12,75.0,9,9,100.0,1,4,25.0,0,0.0,0.0,0,1,1,0,1,29
531,19,8,False,James Ward-Prowse,8,eng ENG,CM,30-134,90,52,60,86.7,933,325,26,26,100.0,18,22,81.8,7,10,70.0,0,0.2,0.2,3,5,0,0,2,29
527,19,8,False,Lucas Paquetá,10,br BRA,CM,27-200,82,43,52,82.7,518,145,29,31,93.5,9,11,81.8,2,5,40.0,0,0.0,0.1,0,3,0,0,3,29
654,19,8,False,Carlos Soler,4,es ESP,CM,28-072,8,1,2,50.0,18,15,0,0,,1,2,50.0,0,0,,0,0.0,0.0,0,0,0,0,0,29
520,19,8,False,Emerson Palmieri,33,it ITA,WB,30-224,90,41,48,85.4,588,269,25,25,100.0,12,16,75.0,2,4,50.0,0,0.0,0.2,1,2,1,0,6,29
388,19,8,False,Aaron Wan-Bissaka,29,eng ENG,WB,27-109,90,52,69,75.4,653,251,38,42,90.5,12,16,75.0,1,7,14.3,0,0.0,0.0,0,2,0,0,2,29
524,19,8,False,Max Kilman,26,eng ENG,CB,27-296,90,32,38,84.2,562,131,14,15,93.3,16,18,88.9,2,5,40.0,0,0.1,0.0,2,0,0,0,1,29
528,19,8,False,Konstantinos Mavropanos,15,gr GRE,CB,27-094,90,31,34,91.2,678,211,3,5,60.0,25,25,100.0,3,4,75.0,0,0.0,0.0,0,1,0,0,3,29
591,19,8,False,Jean-Clair Todibo,25,fr FRA,CB,25-075,89,44,58,75.9,646,293,27,30,90.0,15,18,83.3,2,9,22.2,0,0.0,0.0,0,3,1,0,2,29
588,19,8,False,Guido Rodríguez,24,ar ARG,CM,30-337,1,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,29
513,19,8,False,Alphonse Areola,23,fr FRA,GK,32-016,90,20,33,60.6,528,341,2,2,100.0,13,14,92.9,5,16,31.3,0,0.0,0.0,0,0,0,0,0,29
623,17,20,True,Mateus Fernandes,18,pt POR,FW,20-248,45,14,18,77.8,210,46,8,10,80.0,4,6,66.7,1,1,100.0,0,0.0,0.0,1,2,2,0,6,29
470,17,20,True,Paul Onuachu,32,ng NGA,FW,30-291,45,5,9,55.6,101,27,1,2,50.0,2,3,66.7,1,1,100.0,0,0.0,0.0,1,1,0,0,0,29
462,17,20,True,Kamaldeen Sulemana,20,gh GHA,LW,23-028,82,27,30,90.0,375,24,15,17,88.2,11,11,100.0,0,1,0.0,0,0.0,0.0,1,0,1,1,1,29
734,17,20,True,Albert Grønbaek,29,dk DEN,LW,23-296,8,0,1,0.0,0,0,0,0,,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0,29
608,17,20,True,Tyler Dibling,33,eng ENG,"RW,RM",19-003,90,38,43,88.4,539,59,21,21,100.0,16,16,100.0,0,1,0.0,0,0.0,0.1,1,1,1,0,3,29
467,17,20,True,Ryan Manning,3,ie IRL,LM,28-274,90,68,84,81.0,1044,279,40,43,93.0,24,28,85.7,4,12,33.3,0,0.4,0.2,3,1,1,0,5,29
452,17,20,True,Joe Aribo,7,ng NGA,CM,28-237,89,66,72,91.7,1073,173,26,29,89.7,37,38,97.4,1,2,50.0,0,0.1,0.0,1,4,1,0,6,29
472,17,20,True,Jack Stephens,5,eng ENG,CM,31-047,1,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,29
188,17,20,True,Lesley Ugochukwu,26,fr FRA,CM,20-354,82,38,44,86.4,568,55,20,25,80.0,14,14,100.0,2,3,66.7,0,0.1,0.0,1,3,0,0,3,29
518,17,20,True,Flynn Downes,4,eng ENG,CM,26-054,8,10,10,100.0,151,33,4,4,100.0,5,5,100.0,0,0,,0,0.0,0.0,0,0,0,0,1,29
474,17,20,True,Yukinari Sugawara,16,jp JPN,RM,24-260,68,36,47,76.6,501,132,22,26,84.6,10,15,66.7,1,1,100.0,0,0.0,0.5,0,1,0,0,2,29
27,17,20,True,Cameron Archer,19,eng ENG,RW,23-237,22,3,4,75.0,27,0,3,3,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,29
461,17,20,True,Taylor Harwood-Bellis,6,eng ENG,CB,23-044,90,91,96,94.8,1587,488,38,39,97.4,50,51,98.0,3,5,60.0,0,0.0,0.0,0,14,1,0,9,29
456,17,20,True,Armel Bella Kotchap,37,de GER,CB,23-094,90,80,82,97.6,1571,383,24,24,100.0,47,48,97.9,9,9,100.0,0,0.0,0.0,0,4,0,0,2,29
