player_id,team_id,opponent_team_id,was_home,player_name,player_number,nation,pos,age,minutes,total_completed_passes,total_attempted_passes,total_pass_completion_percentage,total_passing_distance,progressive_passing_distance,short_completed_passes,short_attempted_passes,short_pass_completion_percentage,medium_completed_passes,medium_attempted_passes,medium_pass_completion_percentage,long_completed_passes,long_attempted_passes,long_pass_completion_percentage,assists,xAG,xA,key_passes,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,gw
453.0,17,15,True,Adam Armstrong,9,eng ENG,FW,27-350,59,10,13,76.9,128,8,6,7,85.7,4,6,66.7,0,0,,0,0.0,0.0,0,0,0,0,0,23
27.0,17,15,True,Cameron Archer,19,eng ENG,FW,23-188,31,4,7,57.1,39,18,3,5,60.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,1,23
470.0,17,15,True,Paul Onuachu,32,ng NGA,FW,30-242,90,17,22,77.3,276,6,6,8,75.0,5,6,83.3,3,3,100.0,0,0.1,0.1,2,0,0,0,0,23
623.0,17,15,True,Mateus Fernandes,18,pt POR,AM,20-199,90,41,50,82.0,753,153,19,22,86.4,16,18,88.9,5,8,62.5,0,0.0,0.1,1,4,0,0,6,23
452.0,17,15,True,Joe Aribo,7,ng NGA,CM,28-188,88,58,61,95.1,937,151,33,34,97.1,19,20,95.0,5,5,100.0,0,0.0,0.0,0,3,0,0,1,23
463.0,17,15,True,Adam Lallana,10,eng ENG,CM,36-260,2,1,1,100.0,6,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,23
188.0,17,15,True,Lesley Ugochukwu,26,fr FRA,CM,20-305,78,37,43,86.0,554,70,19,21,90.5,16,16,100.0,0,1,0.0,0,0.0,0.0,0,5,0,0,2,23
471.0,17,15,True,William Smallbone,8,ie IRL,CM,24-339,12,4,4,100.0,67,1,1,1,100.0,3,3,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,23
467.0,17,15,True,Ryan Manning,3,ie IRL,WB,28-225,59,25,30,83.3,419,84,9,10,90.0,12,14,85.7,2,3,66.7,0,0.0,0.0,2,0,1,1,1,23
474.0,17,15,True,Yukinari Sugawara,16,jp JPN,WB,24-211,31,15,17,88.2,226,32,8,8,100.0,7,8,87.5,0,0,,0,0.0,0.0,0,1,0,0,0,23
476.0,17,15,True,Kyle Walker-Peters,2,eng ENG,WB,27-287,90,42,51,82.4,581,127,25,26,96.2,16,21,76.2,0,2,0.0,0,0.1,0.0,2,2,0,0,6,23
461.0,17,15,True,Taylor Harwood-Bellis,6,eng ENG,CB,22-361,90,63,75,84.0,1015,424,33,34,97.1,24,29,82.8,5,11,45.5,0,0.0,0.1,1,9,1,0,12,23
455.0,17,15,True,Jan Bednarek,35,pl POL,CB,28-288,90,33,44,75.0,635,185,9,11,81.8,22,26,84.6,2,5,40.0,0,0.0,0.0,0,1,0,0,2,23
457.0,17,15,True,James Bree,14,eng ENG,CB,27-106,87,43,51,84.3,684,182,13,14,92.9,27,29,93.1,1,6,16.7,1,0.2,0.1,2,2,1,1,2,23
397.0,17,15,True,Ryan Fraser,24,sct SCO,CB,30-336,3,1,1,100.0,14,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,23
469.0,17,15,True,Alex McCarthy,1,eng ENG,GK,35-053,90,27,39,69.2,1032,859,3,3,100.0,9,9,100.0,15,26,57.7,0,0.0,0.0,0,3,0,0,0,23
401.0,15,17,False,Alexander Isak,14,se SWE,FW,25-126,79,20,29,69.0,262,101,9,11,81.8,7,8,87.5,1,3,33.3,0,0.0,0.3,1,0,2,0,5,23
420.0,15,17,False,Joe Willock,28,eng ENG,FW,25-158,11,6,6,100.0,51,0,5,5,100.0,0,0,,0,0,,0,0.0,0.0,1,0,0,0,0,23
398.0,15,17,False,Anthony Gordon,10,eng ENG,LW,23-336,87,24,37,64.9,349,167,14,19,73.7,8,9,88.9,1,5,20.0,1,0.6,0.2,1,4,1,0,3,23
391.0,15,17,False,Miguel Almirón,24,py PAR,LW,30-350,3,3,3,100.0,26,4,3,3,100.0,0,0,,0,0,,0,0.1,0.0,1,0,0,0,0,23
402.0,15,17,False,Jacob Murphy,23,eng ENG,RW,29-336,89,36,45,80.0,481,174,24,27,88.9,10,14,71.4,1,1,100.0,1,0.7,0.2,4,3,0,0,4,23
410.0,15,17,False,Sean Longstaff,36,eng ENG,RW,27-087,1,0,1,0.0,0,0,0,1,0.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,23
403.0,15,17,False,Joelinton,7,br BRA,LM,28-164,90,30,34,88.2,364,86,18,20,90.0,10,12,83.3,0,0,,0,0.0,0.0,0,2,0,0,4,23
417.0,15,17,False,Sandro Tonali,8,it ITA,CM,24-262,90,38,46,82.6,524,145,26,28,92.9,10,13,76.9,2,4,50.0,0,0.0,0.0,0,2,1,0,4,23
394.0,15,17,False,Bruno Guimarães,39,br BRA,RM,27-070,79,28,35,80.0,443,184,14,16,87.5,10,11,90.9,2,4,50.0,0,0.1,0.7,2,3,4,1,9,23
411.0,15,17,False,Lewis Miley,67,eng ENG,RM,18-269,11,7,8,87.5,77,10,6,6,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,1,23
