player_id,team_id,opponent_team_id,was_home,player_name,player_number,nation,pos,age,minutes,total_completed_passes,total_attempted_passes,total_pass_completion_percentage,total_passing_distance,progressive_passing_distance,short_completed_passes,short_attempted_passes,short_pass_completion_percentage,medium_completed_passes,medium_attempted_passes,medium_pass_completion_percentage,long_completed_passes,long_attempted_passes,long_pass_completion_percentage,assists,xAG,xA,key_passes,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,gw
306,11,6,True,Jamie Vardy,9,eng ENG,FW,37-317,78,6,7,85.7,127,10,0,0,,4,4,100.0,1,2,50.0,0,0.0,0.0,0,0,1,0,1,12
289,11,6,True,Patson Daka,20,zm ZAM,FW,26-045,12,1,2,50.0,6,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,12
300,11,6,True,Wilfred Ndidi,6,ng NGA,FW,27-343,70,13,17,76.5,141,39,8,11,72.7,3,4,75.0,0,0,,0,0.0,0.0,0,0,0,0,1,12
192,11,6,True,Jordan Ayew,18,gh GHA,FW,33-073,20,5,6,83.3,55,13,3,4,75.0,1,1,100.0,0,0,,0,0.0,0.0,0,1,0,0,0,12
635,11,6,True,Bilal El Khannouss,11,ma MAR,LM,20-197,78,22,33,66.7,386,64,10,12,83.3,10,13,76.9,2,6,33.3,0,0.0,0.0,0,0,0,0,2,12
290,11,6,True,Bobby De Cordova-Reid,14,jm JAM,RM,31-295,12,4,6,66.7,45,0,2,4,50.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,12
309,11,6,True,Harry Winks,8,eng ENG,CM,28-295,10,1,2,50.0,10,6,1,1,100.0,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0,12
501,11,6,True,Oliver Skipp,22,eng ENG,CM,24-068,80,24,33,72.7,390,113,14,16,87.5,9,12,75.0,1,3,33.3,0,0.0,0.0,1,3,0,0,3,12
285,11,6,True,Boubakary Soumaré,24,fr FRA,CM,25-270,90,45,49,91.8,654,210,31,31,100.0,13,15,86.7,1,2,50.0,0,0.0,0.0,0,2,0,0,2,12
299,11,6,True,Kasey McAteer,35,ie IRL,RM,23-001,70,9,12,75.0,97,16,8,8,100.0,1,2,50.0,0,0,,0,0.0,0.0,0,1,0,0,1,12
298,11,6,True,Stephy Mavididi,10,eng ENG,"LM,RM",26-176,20,7,7,100.0,78,35,5,5,100.0,1,1,100.0,0,0,,0,0.0,0.2,0,1,1,0,3,12
296,11,6,True,Victor Bernth Kristiansen,16,dk DEN,LB,21-343,90,31,44,70.5,505,190,14,18,77.8,15,18,83.3,2,7,28.6,0,0.3,0.1,2,2,1,1,2,12
301,11,6,True,Caleb Okoli,5,it ITA,CB,23-133,90,40,55,72.7,640,277,20,23,87.0,16,18,88.9,3,10,30.0,0,0.0,0.0,0,1,0,0,1,12
291,11,6,True,Wout Faes,3,be BEL,CB,26-234,90,24,35,68.6,354,131,11,15,73.3,13,14,92.9,0,5,0.0,0,0.0,0.0,0,1,0,0,1,12
295,11,6,True,James Justin,2,eng ENG,RB,26-274,90,33,42,78.6,513,234,19,20,95.0,12,16,75.0,2,4,50.0,0,0.0,0.0,0,1,0,0,1,12
293,11,6,True,Mads Hermansen,30,dk DEN,GK,24-135,90,21,36,58.3,530,424,4,4,100.0,12,12,100.0,5,19,26.3,0,0.0,0.0,0,0,0,0,0,12
180,6,11,False,Nicolas Jackson,15,sn SEN,FW,23-156,89,7,9,77.8,85,26,6,7,85.7,0,0,,1,1,100.0,0,0.4,0.2,1,0,1,1,0,12
