player_id,team_id,opponent_team_id,was_home,player_name,player_number,nation,pos,age,minutes,total_completed_passes,total_attempted_passes,total_pass_completion_percentage,total_passing_distance,progressive_passing_distance,short_completed_passes,short_attempted_passes,short_pass_completion_percentage,medium_completed_passes,medium_attempted_passes,medium_pass_completion_percentage,long_completed_passes,long_attempted_passes,long_pass_completion_percentage,assists,xAG,xA,key_passes,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,gw
514,19,6,True,Jarrod Bowen,20,eng ENG,"FW,RW",27-276,90,18,25,72.0,308,118,8,8,100.0,9,10,90.0,1,5,20.0,0,0.0,0.1,1,2,3,0,6,5
587,19,6,True,Crysencio Summerville,7,nl NED,LW,22-327,53,13,15,86.7,144,30,9,10,90.0,3,3,100.0,0,1,0.0,0,0.0,0.0,0,1,0,0,0,5
512,19,6,True,Michail Antonio,9,jm JAM,FW,34-177,37,6,9,66.7,77,0,4,4,100.0,2,2,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,5
525,19,6,True,Mohammed Kudus,14,gh GHA,"RW,LW",24-050,90,18,25,72.0,259,30,11,14,78.6,6,7,85.7,1,4,25.0,0,0.0,0.0,0,4,0,0,3,5
520,19,6,True,Emerson Palmieri,33,it ITA,"LM,LB",30-049,72,24,29,82.8,326,182,17,19,89.5,6,7,85.7,1,2,50.0,0,0.1,0.2,1,4,1,0,3,5
517,19,6,True,Aaron Cresswell,3,eng ENG,LB,34-281,18,16,20,80.0,245,65,9,9,100.0,7,9,77.8,0,1,0.0,0,0.0,0.0,1,2,0,0,3,5
527,19,6,True,Lucas Paquetá,10,br BRA,"CM,LM",27-025,72,32,47,68.1,527,162,17,19,89.5,11,16,68.8,3,8,37.5,0,0.0,0.1,1,5,1,0,6,5
576,19,6,True,Andy Irving,39,sct SCO,LM,24-131,18,21,21,100.0,333,75,12,12,100.0,7,7,100.0,1,1,100.0,0,0.0,0.0,0,4,0,0,2,5
588,19,6,True,Guido Rodríguez,24,ar ARG,CM,30-162,37,21,25,84.0,399,123,6,8,75.0,15,16,93.8,0,0,,0,0.0,0.0,0,2,0,0,4,5
530,19,6,True,Tomáš Souček,28,cz CZE,CM,29-207,53,36,38,94.7,651,173,18,18,100.0,14,14,100.0,4,4,100.0,0,0.1,0.1,1,2,1,0,5,5
