web_name,gw,tpa,player_id
R.Williams,8,0,334
Kuol,8,0,406
Hayden,8,0,400
Dúbravka,8,0,396
A.Murphy,8,0,390
Golding,8,0,292
Targett,8,0,416
Ruddy,8,0,414
Pope,8,0,413
Odysseas,8,0,412
Bobb,8,0,343
Souttar,8,0,303
Marcal,8,0,297
Iversen,8,0,294
Hermansen,8,0,293
Bowler,8,0,426
Doak,8,0,318
Clark,8,0,315
Bajcetic,8,0,312
A.Becker,8,0,310
Sels,8,0,443
O.Richards,8,0,438
Mighten,8,0,435
Danilo,8,0,429
Da Silva Moreira,8,0,428
C.Miguel,8,0,427
Baggott,8,0,261
Worrall,8,0,448
Ui-jo,8,0,446
Turner,8,0,445
Omobamidele,8,0,440
Cashin,8,,763
Cassanova,8,,760
Eyestone,8,,759
Knight,8,,758
Porter,8,,756
Hein,8,0,5
Fábio Vieira,8,0,1
Clarke,8,,801
Dermot Mee,8,,788
Lascelles,8,0,407
Iraola,8,,738
Malacia,8,0,379
Morgan,8,,780
Koné,8,,779
Moorhouse,8,,778
Coby Ebere,8,,775
Anselmino,8,,774
Heath,8,,773
Amougou,8,,771
Djiga,8,,769
Barrenechea,8,0,30
Emery,8,,737
Anthony,8,0,61
Aarons,8,0,59
Sousa,8,0,56
Sinisalo,8,0,55
Olsen,8,0,51
Nedeljkovic,8,0,50
Howe,8,,746
Amorim,8,,745
Slot,8,,744
Glasner,8,,741
Maresca,8,,740
Hürzeler,8,,739
Van Nistelrooy,8,,754
Silva,8,,753
Frank,8,,752
Pereira,8,,751
Potter,8,,750
Postecoglou,8,,749
Rusk,8,,748
Nuno,8,,747
Moyes,8,,742
Peupion,8,0,140
Offiah,8,0,139
O’Mahony,8,0,138
Mazilu,8,0,133
Areola,8,0,513
Ward,8,0,215
Ozoh,8,0,212
Matthews,8,0,209
B.Traore,8,0,534
Stolarczyk,8,0,304
N.Aguerd,8,0,529
Foderingham,8,0,522
Fabianski,8,0,521
Earthy,8,0,519
D.D.Fofana,8,0,164
Chukwuemeka,8,0,161
Cundle,8,0,540
Chiwome,8,0,539
Chirewa,8,0,538
Bentley,8,0,536
M.Sarr,8,0,176
Zouma,8,0,532
Valdimarsson,8,0,109
Toney,8,0,108
Peart-Harris,8,0,103
Onyeka,8,0,102
Fábio Silva,8,0,545
Ahamada,8,0,190
Sánchez,8,0,185
Petrović,8,0,183
Steele,8,0,142
José Sá,8,0,554
Hoever,8,0,552
Hodge,8,0,551
H.Bueno,8,0,549
Gonzalez,8,0,547
Kozlowski,8,0,130
Irving,8,0,576
Wiley,8,0,575
Pivas,8,0,574
Muric,8,0,568
Podence,8,0,562
Kalajdžić,8,0,555
Chadi Riad,8,0,195
Ndaba,8,0,279
Ladapo,8,0,276
Humphreys,8,0,273
Edmundson,8,0,269
Bazunu,8,0,454
Cannon,8,0,286
Walton,8,0,283
Slicker,8,0,280
McCarthy,8,0,469
Lukaku,8,0,175
Lumley,8,0,466
Lis,8,0,465
Larios,8,0,464
Edwards,8,0,460
Charles,8,0,458
Maupay,8,0,229
J.Virginia,8,0,227
Holgate,8,0,225
Austin,8,0,479
A.Phillips,8,0,478
Mara,8,0,468
Kellyman,8,0,173
Gilchrist,8,0,170
Gallagher,8,0,169
Deivid,8,0,165
Ream,8,0,253
Mbabu,8,0,250
Leno,8,0,248
Benda,8,0,242
Pickford,8,0,235
Forster,8,0,488
Ebiowei,8,0,197
Devine,8,0,485
Bryan,8,0,483
Stansfield,8,0,256
Whiteman,8,0,510
Vicario,8,0,508
Veliz,8,0,507
Solomon,8,0,502
Lo Celso,8,0,493
Højbjerg,8,0,490
Johnstone,8,0,204
Holding,8,0,202
M.Salah,9,7,328
Isak,9,9,401
Haaland,9,10,351
Semenyo,9,5,78
Garnacho,9,6,372
Martinelli,9,5,9
Madueke,9,8,177
Watkins,9,9,58
Mbeumo,9,2,99
Raúl,9,5,252
Mitoma,9,9,136
Kulusevski,9,2,492
Luis Díaz,9,4,327
Savinho,9,17,571
Bowen,9,6,514
Trossard,9,2,23
Doku,9,0,346
Saka,9,3,17
Wissa,9,4,110
N.Jackson,9,1,180
Palmer,9,2,182
Schade,9,3,106
Rogers,9,2,54
Bernardo,9,4,342
I.Sarr,9,4,585
O.Dango,9,3,74
Gordon,9,0,398
Minteh,9,0,135
Kudus,9,0,525
Amad,9,3,364
Cunha,9,11,541
João Pedro,9,0,129
Johnson,9,4,275
Evanilson,9,4,617
Kluivert,9,1,71
Son,9,0,503
Barnes,9,1,392
Solanke,9,5,82
Sancho,9,0,386
Iwobi,9,3,247
Neto,9,6,73
Vardy,9,5,306
Ødegaard,9,0,13
Havertz,9,7,4
Strand Larsen,9,3,566
Szoboszlai,9,0,336
Muñoz,9,4,211
Elanga,9,2,432
Souček,9,5,530
Wood,9,4,447
Gvardiol,9,5,350
Gakpo,9,0,321
Welbeck,9,7,148
Diogo J.,9,0,317
Eze,9,7,199
Mateta,9,1,207
Aït-Nouri,9,1,533
J.Murphy,9,1,402
Delap,9,2,268
Adama,9,3,239
Calvert-Lewin,9,3,220
Gibbs-White,9,0,433
Joelinton,9,0,403
Foden,9,5,348
Georginio,9,5,618
Bruno G.,9,2,394
Ndiaye,9,0,232
Merino,9,5,633
Beto,9,4,218
Enzo,9,0,168
Hutchinson,9,0,274
Rice,9,1,16
De Bruyne,9,0,345
Damsgaard,9,2,89
B.Fernandes,9,4,366
Maddison,9,3,494
Cucurella,9,0,163
Ramsey,9,5,53
Grealish,9,0,349
Robinson,9,2,255
Hudson-Odoi,9,4,434
Bailey,9,1,28
Lewis-Potter,9,5,98
Darwin,9,3,316
Onuachu,9,3,470
Dalot,9,5,369
Højlund,9,2,375
Adingra,9,0,113
Nketiah,9,0,11
Rashford,9,1,385
Collins,9,4,88
Harrison,9,2,224
Kerkez,9,0,70
Anderson,9,5,423
J.Timber,9,1,6
Ndidi,9,3,300
A.Doucoure,9,2,217
Mavididi,9,1,298
Gündogan,9,0,625
Mac Allister,9,3,329
Marmoush,9,,755
Walker-Peters,9,0,476
Milenković,9,0,573
L.Paquetá,9,2,527
Tarkowski,9,2,236
Smith Rowe,9,3,19
Nkunku,9,4,181
Zirkzee,9,3,389
Muniz,9,0,251
Kamaldeen,9,0,462
Jones,9,3,324
Matheus N.,9,8,356
Wilson,9,0,259
Burn,9,2,395
Robertson,9,0,335
McGinn,9,2,48
Willock,9,3,420
Tavernier,9,0,83
Archer,9,2,27
Nørgaard,9,2,101
O'Shea,9,1,630
Armstrong,9,2,603
Udogie,9,2,505
G.Jesus,9,4,2
M.Fernandes,9,1,623
Virgil,9,3,339
Wan-Bissaka,9,3,388
J.Ayew,9,1,192
Duran,9,2,38
Hall,9,1,399
Lewis,9,1,355
Bellegarde,9,0,535
Jota Silva,9,1,596
Christie,9,2,63
Alexander-Arnold,9,0,311
Aribo,9,1,452
Lacroix,9,1,650
Ayari,9,2,600
Van den Berg,9,3,338
Andreas,9,2,240
Mitchell,9,1,210
Maatsen,9,1,45
O'Riley,9,0,629
Sessegnon,9,0,579
Gusto,9,4,171
J.Gomes,9,1,553
Tielemans,9,4,57
Lindstrøm,9,0,577
Tonali,9,1,417
Buonanotte,9,3,117
Maguire,9,0,377
Gabriel,9,0,3
Harwood-Bellis,9,1,461
Yates,9,3,449
N.Williams,9,1,437
Casemiro,9,4,368
Nwaneri,9,1,12
Dibling,9,1,608
Guéhi,9,1,200
Cash,9,0,32
Enciso,9,0,121
Sterling,9,0,186
Davis,9,1,267
Justin,9,1,295
Ajer,9,0,86
Mainoo,9,0,378
Summerville,9,1,587
Bradley,9,0,313
Antonio,9,4,512
Colwill,9,3,162
Füllkrug,9,0,589
Livramento,9,0,409
Nelson,9,2,10
Brooks,9,0,62
Tete,9,0,257
Werner,9,1,509
Szmodics,9,3,611
Gruda,9,0,595
Schär,9,1,415
Castagne,9,0,244
Jaden,9,0,569
Kilman,9,2,524
Pedro Porro,9,1,495
Janelt,9,3,94
Odobert,9,0,612
Estupiñan,9,2,122
El Khannouss,9,1,635
Tel,9,,768
Munetsi,9,,770
Guedes,9,0,548
João Félix,9,0,621
De Ligt,9,2,593
Dominguez,9,1,431
J.Clarke,9,0,631
Kamada,9,0,205
Richarlison,9,2,497
Huijsen,9,0,580
Van Hecke,9,2,144
Thomas,9,0,20
Mykolenko,9,1,231
Ings,9,1,523
Digne,9,1,36
Sugawara,9,0,474
Calafiori,9,0,578
Hinshelwood,9,0,126
Emerson,9,3,520
Lerma,9,0,206
Doherty,9,0,543
R.Gomes,9,0,563
Mazraoui,9,0,594
P.M.Sarr,9,0,499
Daka,9,0,289
Faes,9,1,291
M.Asensio,9,,762
N.Semedo,9,3,559
A.Fatawu,9,6,570
Branthwaite,9,0,219
Rúben,9,0,361
Enes Ünal,9,2,65
Hirst,9,3,272
Gravenberch,9,0,323
Burgess,9,5,263
Dorgu,9,,766
Pinnock,9,1,104
Bentancur,9,0,480
McAteer,9,0,299
Chalobah,9,0,159
Spence,9,0,504
Hee Chan,9,0,550
Konaté,9,0,326
Sarabia,9,2,565
Ugochukwu,9,0,188
Mavropanos,9,0,528
Romero,9,3,498
Sinisterra,9,0,80
McNeil,9,1,230
Malen,9,,725
Mount,9,0,382
Murillo,9,4,436
Onana,9,2,233
C.Soler,9,1,654
Carvalho,9,0,314
Awoniyi,9,1,424
Bergvall,9,0,481
McAtee,9,0,357
White,9,0,24
Andersen,9,0,191
Longstaff,9,1,410
Manning,9,2,467
Dunk,9,0,120
Brereton Díaz,9,0,584
Konsa,9,0,44
Aina,9,1,422
Cook,9,0,64
Alcaraz,9,0,450
Roerslev,9,1,105
Gana,9,0,222
Elliott,9,0,319
Greaves,9,0,270
Mario Jr.,9,1,557
Broja,9,0,156
Martinez,9,0,47
B.Soumaré,9,0,285
Bassey,9,0,241
Broadhead,9,0,262
Burns,9,2,264
Scott,9,0,77
Saliba,9,0,18
Barkley,9,2,29
Downes,9,0,518
O'Brien,9,0,582
Zinchenko,9,0,25
C.Richards,9,0,194
Kovačić,9,2,354
Adams,9,0,60
O’Reilly,9,0,607
Lukić,9,0,249
Ferguson,9,1,123
Keane,9,1,228
Sosa,9,1,620
Mings,9,0,49
Pau,9,2,52
Caicedo,9,0,157
Toti,9,0,567
Hughes,9,0,203
Akanji,9,0,340
Ugarte,9,0,652
Eriksen,9,0,370
Yarmoliuk,9,0,111
De Cordova-Reid,9,0,290
Cairney,9,0,243
Kristiansen,9,0,296
Forbs,9,2,655
Davies,9,0,669
Zabarnyi,9,0,85
Bednarek,9,1,455
Smallbone,9,0,471
Lewis-Skelly,9,1,597
Dawson,9,2,542
Edouard,9,0,198
Wieffer,9,0,149
Álvarez,9,1,511
Tosin,9,0,187
Yoro,9,0,572
Mangala,9,0,651
Chaplin,9,3,265
Diop,9,1,245
Moore,9,0,610
Philip,9,0,76
Kayode,9,,757
Baleba,9,1,115
Tsimikas,9,0,337
Berge,9,0,622
Trippier,9,0,418
Dragusin,9,0,486
Iroegbunam,9,0,226
Cajuste,9,0,619
Senesi,9,0,79
Stephens,9,0,472
Wharton,9,1,216
Coufal,9,0,516
Lamptey,9,0,131
W.Fofana,9,1,189
Bree,9,0,457
Vestergaard,9,0,307
Okoli,9,1,301
Todibo,9,1,591
Jebbison,9,0,69
Ward-Prowse,9,0,531
Jensen,9,0,95
Garner,9,0,223
Veltman,9,1,145
F.Kadıoğlu,9,2,628
Almirón,9,2,391
Al-Hamadi,9,0,260
Young,9,1,656
Edozie,9,0,459
Van de Ven,9,2,506
Coady,9,0,288
N.Gonzalez,9,,765
Alex Moreno,9,2,26
Antony,9,0,365
Obi,9,,776
Webster,9,0,147
Kamara,9,0,42
George,9,,696
Taylor,9,0,281
Danso,9,,767
Hill,9,0,68
King,9,0,604
Mosquera,9,0,558
Devenny,9,0,645
Gómez,9,,714
Scarles,9,,677
Willian,9,,772
Esse,9,,730
Skipp,9,0,501
Dewsbury-Hall,9,0,166
Disasi,9,0,167
Sangaré,9,0,442
Lallana,9,0,463
Godo,9,0,605
Ogbene,9,0,632
Diego Carlos,9,0,35
Stewart,9,0,473
S.Bueno,9,1,564
James,9,0,172
Smith,9,0,81
Miley,9,0,411
Phillips,9,0,359
Schlupp,9,0,214
Botman,9,0,393
Mudryk,9,1,179
Tuanzebe,9,0,282
Townsend,9,0,583
Quansah,9,0,333
Aké,9,0,341
Walker,9,0,363
Patterson,9,0,234
Bissouma,9,0,482
March,9,0,132
Amass,9,0,670
Ricardo,9,0,302
Chiesa,9,0,636
Milner,9,0,134
Kiwior,9,0,8
Doyle,9,1,544
André,9,0,642
L.Guilherme,9,0,526
Kelly,9,0,404
Krafth,9,0,405
Stones,9,0,362
Shaw,9,0,387
Reed,9,1,254
Maghoma,9,,674
Tierney,9,0,21
Agbadou,9,,720
Coulibaly,9,,726
C.Doucouré,9,0,193
Morsy,9,0,278
Bogarde,9,0,598
Osula,9,1,590
M.França,9,0,208
Renato Veiga,9,0,184
Jorginho,9,0,7
Fraser,9,0,397
Mee,9,0,100
Pedro Lima,9,0,561
Woolfenden,9,0,284
Lindelof,9,2,376
Reguilón,9,0,496
Clyne,9,0,196
Buendia,9,0,31
Choudhury,9,0,287
Collyer,9,0,613
Welington,9,,718
Harness,9,0,271
G.Rodríguez,9,0,588
Thiago,9,0,107
Y. Chermiti,9,0,237
Marc Guiu,9,0,178
Endo,9,0,320
Acheampong,9,,697
Orford,9,,701
Gray,9,0,489
Vinicius,9,0,258
Toffolo,9,0,444
Evans,9,0,371
Monga,9,,792
Cornet,9,0,515
Morato,9,0,653
H.Clarke,9,0,266
J.Araujo,9,0,592
Coleman,9,0,221
Chilwell,9,0,160
A. Garcia,9,,731
Tomiyasu,9,0,22
Mubama,9,,698
Henderson,9,0,201
Mheuka,9,,781
Arrizabalaga,9,0,152
Lavia,9,0,174
Scarlett,9,0,500
Winterburn,9,,687
Boly,9,0,425
Igor,9,0,128
Amo-Ameyaw,9,0,451
Chiquinho,9,0,537
Moder,9,0,137
G.Nunes,9,0,634
Godfrey,9,,715
J.Cuenca,9,0,586
Luongo,9,0,277
Cresswell,9,0,517
Fredricson,9,,777
Winks,9,1,309
Butler-Oyedeji,9,0,665
Bella-Kotchap,9,0,456
Simpson-Pusey,9,,672
Khusanov,9,,732
McTominay,9,0,381
Grønbæk,9,,734
Jay Robinson,9,,798
Heaven,9,0,658
I.Osman,9,0,127
Marsh,9,,676
Gross,9,0,125
Wilson-Esbrand,9,,675
Wright,9,,671
Bates,9,,678
Fitzgerald,9,,673
Lankshear,9,0,609
Brierley,9,0,87
Travers,9,0,84
Paulsen,9,0,75
Bettinelli,9,0,155
Bergström,9,0,154
B.Badiashile,9,0,153
Ângelo,9,0,151
Andrey Santos,9,0,150
Verbruggen,9,0,146
Nichols,9,0,662
Jørgensen,9,0,581
Casadei,9,0,158
Konak,9,0,97
Alves,9,0,606
Trevitt,9,0,602
Moran,9,0,601
Dennis,9,0,599
Barco,9,0,116
Baker-Boaitey,9,0,114
Undav,9,0,143
Gilmour,9,0,124
Dahoud,9,0,119
Cozier-Duberry,9,0,118
Dixon,9,0,627
Kaboré,9,0,626
Begovic,9,0,624
Rushworth,9,0,615
Metcalfe,9,0,614
Dasilva,9,0,90
Mepham,9,0,72
H.Traorè,9,0,67
Faivre,9,0,66
Swinkels,9,0,640
Setford,9,0,639
Oulad M'hand,9,0,638
Meupiyou,9,0,637
Hickey,9,0,93
Henry,9,0,92
Flekken,9,0,91
Raya,9,0,15
Genesis Antwi,9,,787
Benjamin Fredrick,9,,786
Echeverri,9,,785
Mané,9,,784
Graczyk,9,,783
Samuels-Smith,9,,782
Olabade Aluko,9,,796
Harry Howell,9,,795
Freddie Simmonds,9,,794
Casey,9,0,643
Charlie Tasker,9,,791
Gower,9,,790
Neave,9,,789
Rodrigo,9,0,360
Ortega Moreno,9,0,358
João Cancelo,9,0,353
Tom Taylor,9,,800
Boniface,9,,799
Jake Evans,9,,797
Heaton,9,0,374
Hannibal,9,0,373
Jack Henry-Francis,9,,793
Kayi Sanda,9,,719
Yang,9,,717
Kinsky,9,,716
Soler,9,,713
Akinmboni,9,,712
Ajayi,9,,729
Silcott-Duberry,9,,728
McKenna,9,,727
Sherif,9,,724
Sadi,9,,723
Adu-Adjei,9,,722
Dobbin,9,0,37
Diaby,9,0,34
Dendoncker,9,0,33
Guardiola,9,,736
Arteta,9,,735
Vitor Reis,9,,733
Ramsdale,9,0,14
Marschall,9,0,46
Kesler-Hayden,9,0,43
Iling Jr,9,0,41
Hause,9,0,40
Gauci,9,0,39
Hennessey,9,,721
Rees-Dottin,9,,707
Abbott,9,,706
Arthur,9,,705
Brits,9,,704
Wheatley,9,0,648
Rodney,9,0,647
Agbinone,9,0,646
Umeh-Chibueze,9,0,644
Zanka,9,0,112
Zych,9,0,641
Ji-soo,9,0,96
Bayindir,9,0,367
Jaros,9,0,660
Kabia,9,0,659
Kacurri,9,0,657
Meghoma,9,0,649
Cahill,9,0,668
Fletcher,9,0,667
Kporha,9,0,666
Pond,9,0,664
Samuels,9,0,663
Yogane,9,0,661
Mayers,9,,686
Slater,9,,685
Hardy,9,,684
Olusesi,9,,683
McConville,9,,681
Kinsey,9,,680
Broggio,9,,679
Cartwright,9,,694
O'Brien-Whitmarsh,9,,693
Nallo,9,,692
Wilson-Brown,9,,708
Amissah,9,,690
Williams-Barnett,9,,689
Nyoni,9,,688
Alleyne,9,,703
Harris,9,,702
Dorrington,9,,699
Rak-Sakyi,9,,695
Okoduwa,9,,711
Jimoh,9,,710
Danns,9,,709
Kukonki,9,,691
Panzo,9,0,441
N.Phillips,9,0,332
Morton,9,0,331
McConnell,9,0,330
Kelleher,9,0,325
Pellistri,9,0,384
J.Alvarez,9,0,352
Ederson M.,9,0,347
Carson,9,0,344
Sarmiento,9,0,141
R.Williams,9,0,334
Kuol,9,0,406
Hayden,9,0,400
Dúbravka,9,0,396
A.Murphy,9,0,390
Golding,9,0,292
Targett,9,0,416
Ruddy,9,0,414
Pope,9,0,413
Odysseas,9,0,412
Bobb,9,0,343
Souttar,9,0,303
Marcal,9,0,297
Iversen,9,0,294
Hermansen,9,0,293
Bowler,9,0,426
Doak,9,0,318
Clark,9,0,315
Bajcetic,9,0,312
A.Becker,9,0,310
Sels,9,0,443
O.Richards,9,0,438
Mighten,9,0,435
Danilo,9,0,429
Da Silva Moreira,9,0,428
C.Miguel,9,0,427
Baggott,9,0,261
Worrall,9,0,448
Ui-jo,9,0,446
Turner,9,0,445
Omobamidele,9,0,440
Cashin,9,,763
Cassanova,9,,760
Eyestone,9,,759
Knight,9,,758
Porter,9,,756
Hein,9,0,5
Fábio Vieira,9,0,1
Clarke,9,,801
Dermot Mee,9,,788
Lascelles,9,0,407
Iraola,9,,738
Malacia,9,0,379
Morgan,9,,780
Koné,9,,779
Moorhouse,9,,778
Coby Ebere,9,,775
Anselmino,9,,774
Heath,9,,773
Amougou,9,,771
Djiga,9,,769
Barrenechea,9,0,30
Emery,9,,737
Anthony,9,0,61
Aarons,9,0,59
Sousa,9,0,56
Sinisalo,9,0,55
Olsen,9,0,51
Nedeljkovic,9,0,50
Howe,9,,746
Amorim,9,,745
Slot,9,,744
Glasner,9,,741
Maresca,9,,740
Hürzeler,9,,739
Van Nistelrooy,9,,754
Silva,9,,753
Frank,9,,752
Pereira,9,,751
Potter,9,,750
Postecoglou,9,,749
Rusk,9,,748
Nuno,9,,747
Moyes,9,,742
Peupion,9,0,140
Offiah,9,0,139
O’Mahony,9,0,138
Mazilu,9,0,133
Areola,9,0,513
Ward,9,0,215
Ozoh,9,0,212
Matthews,9,0,209
B.Traore,9,0,534
Stolarczyk,9,0,304
N.Aguerd,9,0,529
Foderingham,9,0,522
Fabianski,9,0,521
Earthy,9,0,519
D.D.Fofana,9,0,164
Chukwuemeka,9,0,161
Cundle,9,0,540
Chiwome,9,0,539
Chirewa,9,0,538
Bentley,9,0,536
M.Sarr,9,0,176
Zouma,9,0,532
Valdimarsson,9,0,109
Toney,9,0,108
Peart-Harris,9,0,103
Onyeka,9,0,102
Fábio Silva,9,0,545
Ahamada,9,0,190
Sánchez,9,0,185
Petrović,9,0,183
Steele,9,0,142
José Sá,9,0,554
Hoever,9,0,552
Hodge,9,0,551
H.Bueno,9,0,549
Gonzalez,9,0,547
Kozlowski,9,0,130
Irving,9,0,576
Wiley,9,0,575
Pivas,9,0,574
Muric,9,0,568
Podence,9,0,562
Kalajdžić,9,0,555
Chadi Riad,9,0,195
Ndaba,9,0,279
Ladapo,9,0,276
Humphreys,9,0,273
Edmundson,9,0,269
Bazunu,9,0,454
Cannon,9,0,286
Walton,9,0,283
Slicker,9,0,280
McCarthy,9,0,469
Lukaku,9,0,175
Lumley,9,0,466
Lis,9,0,465
Larios,9,0,464
Edwards,9,0,460
Charles,9,0,458
Maupay,9,0,229
J.Virginia,9,0,227
Holgate,9,0,225
Austin,9,0,479
A.Phillips,9,0,478
Mara,9,0,468
Kellyman,9,0,173
Gilchrist,9,0,170
Gallagher,9,0,169
Deivid,9,0,165
Ream,9,0,253
Mbabu,9,0,250
Leno,9,0,248
Benda,9,0,242
Pickford,9,0,235
Forster,9,0,488
Ebiowei,9,0,197
Devine,9,0,485
Bryan,9,0,483
Stansfield,9,0,256
Whiteman,9,0,510
Vicario,9,0,508
Veliz,9,0,507
Solomon,9,0,502
Lo Celso,9,0,493
Højbjerg,9,0,490
Johnstone,9,0,204
Holding,9,0,202
M.Salah,10,6,328
Isak,10,3,401
Haaland,10,6,351
Semenyo,10,6,78
Garnacho,10,7,372
Martinelli,10,5,9
Madueke,10,2,177
Watkins,10,3,58
Mbeumo,10,0,99
Raúl,10,5,252
Mitoma,10,7,136
Kulusevski,10,3,492
Luis Díaz,10,1,327
Savinho,10,0,571
Bowen,10,1,514
Trossard,10,5,23
Doku,10,5,346
Saka,10,5,17
Wissa,10,0,110
N.Jackson,10,5,180
Palmer,10,4,182
Schade,10,0,106
Rogers,10,1,54
Bernardo,10,6,342
I.Sarr,10,8,585
O.Dango,10,0,74
Gordon,10,2,398
Minteh,10,0,135
Kudus,10,0,525
Amad,10,2,364
Cunha,10,5,541
João Pedro,10,0,129
Johnson,10,6,275
Evanilson,10,3,617
Kluivert,10,2,71
Son,10,0,503
Barnes,10,1,392
Solanke,10,7,82
Sancho,10,0,386
Iwobi,10,3,247
Neto,10,3,73
Vardy,10,6,306
Ødegaard,10,0,13
Havertz,10,2,4
Strand Larsen,10,4,566
Szoboszlai,10,0,336
Muñoz,10,3,211
Elanga,10,2,432
Souček,10,0,530
Wood,10,2,447
Gvardiol,10,2,350
Gakpo,10,3,321
Welbeck,10,4,148
Diogo J.,10,0,317
Eze,10,0,199
Mateta,10,3,207
Aït-Nouri,10,2,533
J.Murphy,10,0,402
Delap,10,1,268
Adama,10,7,239
Calvert-Lewin,10,5,220
Gibbs-White,10,3,433
Joelinton,10,1,403
Foden,10,6,348
Georginio,10,2,618
Bruno G.,10,1,394
Ndiaye,10,4,232
Merino,10,1,633
Beto,10,1,218
Enzo,10,0,168
Hutchinson,10,12,274
Rice,10,3,16
De Bruyne,10,0,345
Damsgaard,10,0,89
B.Fernandes,10,4,366
Maddison,10,0,494
Cucurella,10,1,163
Ramsey,10,1,53
Grealish,10,0,349
Robinson,10,7,255
Hudson-Odoi,10,6,434
Bailey,10,2,28
Lewis-Potter,10,3,98
Darwin,10,6,316
Onuachu,10,0,470
Dalot,10,0,369
Højlund,10,1,375
Adingra,10,1,113
Nketiah,10,4,11
Rashford,10,2,385
Collins,10,2,88
Harrison,10,1,224
Kerkez,10,3,70
Anderson,10,1,423
J.Timber,10,2,6
Ndidi,10,1,300
A.Doucoure,10,0,217
Mavididi,10,4,298
Gündogan,10,3,625
Mac Allister,10,2,329
Marmoush,10,,755
Walker-Peters,10,3,476
Milenković,10,5,573
L.Paquetá,10,2,527
Tarkowski,10,3,236
Smith Rowe,10,4,19
Nkunku,10,0,181
Zirkzee,10,1,389
Muniz,10,0,251
Kamaldeen,10,0,462
Jones,10,2,324
Matheus N.,10,10,356
Wilson,10,3,259
Burn,10,0,395
Robertson,10,0,335
McGinn,10,1,48
Willock,10,4,420
Tavernier,10,0,83
Archer,10,4,27
Nørgaard,10,0,101
O'Shea,10,3,630
Armstrong,10,5,603
Udogie,10,2,505
G.Jesus,10,1,2
M.Fernandes,10,2,623
Virgil,10,1,339
Wan-Bissaka,10,1,388
J.Ayew,10,6,192
Duran,10,0,38
Hall,10,0,399
Lewis,10,1,355
Bellegarde,10,0,535
Jota Silva,10,2,596
Christie,10,0,63
Alexander-Arnold,10,1,311
Aribo,10,1,452
Lacroix,10,0,650
Ayari,10,1,600
Van den Berg,10,0,338
Andreas,10,0,240
Mitchell,10,1,210
Maatsen,10,0,45
O'Riley,10,0,629
Sessegnon,10,0,579
Gusto,10,4,171
J.Gomes,10,1,553
Tielemans,10,0,57
Lindstrøm,10,2,577
Tonali,10,0,417
Buonanotte,10,5,117
Maguire,10,0,377
Gabriel,10,1,3
Harwood-Bellis,10,2,461
Yates,10,2,449
N.Williams,10,0,437
Casemiro,10,0,368
Nwaneri,10,0,12
Dibling,10,0,608
Guéhi,10,2,200
Cash,10,0,32
Enciso,10,0,121
Sterling,10,0,186
Davis,10,2,267
Justin,10,0,295
Ajer,10,0,86
Mainoo,10,0,378
Summerville,10,0,587
Bradley,10,0,313
Antonio,10,2,512
Colwill,10,2,162
Füllkrug,10,0,589
Livramento,10,0,409
Nelson,10,7,10
Brooks,10,1,62
Tete,10,2,257
Werner,10,0,509
Szmodics,10,1,611
Gruda,10,3,595
Schär,10,1,415
Castagne,10,2,244
Jaden,10,1,569
Kilman,10,1,524
Pedro Porro,10,2,495
Janelt,10,1,94
Odobert,10,0,612
Estupiñan,10,0,122
El Khannouss,10,1,635
Tel,10,,768
Munetsi,10,,770
Guedes,10,1,548
João Félix,10,0,621
De Ligt,10,0,593
Dominguez,10,3,431
J.Clarke,10,1,631
Kamada,10,3,205
Richarlison,10,2,497
Huijsen,10,0,580
Van Hecke,10,0,144
Thomas,10,1,20
Mykolenko,10,2,231
Ings,10,0,523
Digne,10,1,36
Sugawara,10,1,474
Calafiori,10,0,578
Hinshelwood,10,0,126
Emerson,10,1,520
Lerma,10,0,206
Doherty,10,0,543
R.Gomes,10,0,563
Mazraoui,10,1,594
P.M.Sarr,10,0,499
Daka,10,0,289
Faes,10,2,291
M.Asensio,10,,762
N.Semedo,10,1,559
A.Fatawu,10,11,570
Branthwaite,10,0,219
Rúben,10,0,361
Enes Ünal,10,2,65
Hirst,10,0,272
Gravenberch,10,1,323
Burgess,10,0,263
Dorgu,10,,766
Pinnock,10,0,104
Bentancur,10,0,480
McAteer,10,1,299
Chalobah,10,3,159
Spence,10,0,504
Hee Chan,10,0,550
Konaté,10,2,326
Sarabia,10,2,565
Ugochukwu,10,0,188
Mavropanos,10,0,528
Romero,10,0,498
Sinisterra,10,0,80
McNeil,10,1,230
Malen,10,,725
Mount,10,0,382
Murillo,10,0,436
Onana,10,3,233
C.Soler,10,0,654
Carvalho,10,2,314
Awoniyi,10,0,424
Bergvall,10,0,481
McAtee,10,0,357
White,10,1,24
Andersen,10,1,191
Longstaff,10,3,410
Manning,10,2,467
Dunk,10,0,120
Brereton Díaz,10,0,584
Konsa,10,1,44
Aina,10,2,422
Cook,10,1,64
Alcaraz,10,0,450
Roerslev,10,0,105
Gana,10,2,222
Elliott,10,0,319
Greaves,10,0,270
Mario Jr.,10,0,557
Broja,10,0,156
Martinez,10,0,47
B.Soumaré,10,1,285
Bassey,10,0,241
Broadhead,10,0,262
Burns,10,0,264
Scott,10,0,77
Saliba,10,1,18
Barkley,10,0,29
Downes,10,0,518
O'Brien,10,0,582
Zinchenko,10,1,25
C.Richards,10,0,194
