goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocked_shots,blocked_passes,tackles_interceptions,clearances,errors,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,team_id,opponent_team_id,was_home,shots_against,shots_on_target_against,goals_conceded,sca_against,gca_against,xGC,npxGC,key_passes_against,passes_into_penalty_area_against,gw
0,0,0,0,11,4,2,0,518,12,3,8,0.9,0.9,0.9,21,0,323,404,80.0,21,162,18,25,9,5751,2074,132,148,89.2,160,180,88.9,25,57,43.9,0.5,10,16,5,3,8,8,4,0,4,11,36.4,7,6,2,15,31,1,104,244,183,95,13,518,36.0,10,40.0,1240,719,4,4,13,3,316,21,10,4,True,15,5,1,26,2,1.4,1.4,10,9,36
1,1,0,0,15,5,4,0,516,13,5,9,1.4,1.4,0.9,26,2,331,416,79.6,43,261,14,12,7,6248,1821,137,148,92.6,157,181,86.7,37,81,45.7,0.9,10,24,9,3,6,7,4,2,10,19,52.6,9,2,7,18,19,1,58,155,226,138,25,516,58.3,4,33.3,1512,733,8,4,14,8,321,43,4,10,False,11,4,0,21,0,0.9,0.9,10,5,36
1,1,0,0,18,6,1,0,718,15,3,8,0.8,0.8,0.7,32,2,508,607,83.7,51,422,26,15,8,8888,2611,236,251,94.0,219,240,91.3,46,86,53.5,0.8,17,51,15,3,8,6,7,2,7,9,77.8,2,3,5,18,30,2,59,212,326,187,34,718,53.3,4,26.7,2583,1583,17,5,17,6,500,51,9,8,True,11,7,3,18,6,1.1,1.1,9,6,36
3,3,0,0,11,7,0,0,468,10,14,18,1.1,1.1,1.0,18,6,264,346,76.3,25,252,13,11,2,5126,2336,121,140,86.4,99,120,82.5,39,71,54.9,0.8,9,21,6,2,6,3,6,1,4,12,33.3,8,4,14,24,31,1,76,185,189,102,21,468,18.2,7,63.6,1124,609,7,2,20,8,262,25,8,9,False,18,6,1,32,2,0.8,0.8,17,15,36
0,0,0,0,10,3,1,0,689,17,9,11,0.9,0.9,0.8,13,0,488,580,84.1,38,492,21,30,10,8077,2429,261,279,93.5,180,205,87.8,40,79,50.6,0.5,8,30,7,1,11,8,6,3,7,14,50.0,7,1,10,26,28,0,65,227,313,159,24,689,33.3,16,53.3,2650,1317,13,8,13,9,484,38,20,5,True,6,1,2,11,2,1.6,0.8,6,7,36
2,1,1,1,6,1,1,0,585,25,11,10,1.6,0.8,0.8,11,2,372,456,81.6,28,387,26,14,7,6147,2179,203,220,92.3,133,151,88.1,29,63,46.0,0.5,6,20,7,3,15,11,11,3,16,26,61.5,10,2,8,36,31,1,84,227,249,123,14,584,50.0,7,50.0,2021,980,19,4,22,10,369,28,5,20,False,10,3,0,13,0,0.9,0.9,8,7,36
0,0,0,0,2,0,2,0,414,13,11,18,0.1,0.1,0.1,4,0,208,279,74.6,13,193,7,10,3,3910,1619,88,102,86.3,87,101,86.1,27,64,42.2,0.3,2,12,2,1,8,11,1,1,8,21,38.1,13,14,4,24,54,1,131,274,103,40,7,414,30.0,5,50.0,887,386,3,3,18,7,208,13,17,13,True,26,4,0,42,0,1.8,1.8,17,20,36
0,0,0,0,26,4,0,0,789,12,3,5,1.8,1.8,1.3,42,0,604,707,85.4,84,535,43,24,13,9984,2480,312,340,91.8,259,293,88.4,31,57,54.4,2.5,17,57,20,3,6,1,3,8,5,8,62.5,3,2,3,15,9,0,10,75,217,506,71,789,54.2,8,33.3,3011,1900,45,19,7,5,597,82,13,17,False,2,0,0,4,0,0.1,0.1,2,2,36
2,2,0,0,15,6,4,0,550,10,4,6,1.6,1.6,1.2,29,4,375,447,83.9,53,286,18,13,5,6271,2354,178,198,89.9,148,166,89.2,34,56,60.7,1.7,12,26,22,3,7,6,4,0,9,22,40.9,13,4,2,14,32,0,62,180,224,153,35,550,38.5,6,46.2,1796,948,14,5,18,9,375,53,15,6,True,10,3,0,17,0,0.7,0.7,8,7,36
0,0,0,0,10,3,2,1,632,15,5,10,0.7,0.7,0.6,17,0,455,540,84.3,40,353,16,25,13,8031,2420,195,206,94.7,214,233,91.8,39,84,46.4,0.6,8,36,7,2,7,7,6,2,6,11,54.5,5,3,7,20,16,1,77,171,279,185,22,632,52.0,9,36.0,2087,953,16,6,13,1,451,40,6,15,False,15,6,2,29,4,1.6,1.6,12,22,36
