goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocked_shots,blocked_passes,tackles_interceptions,clearances,errors,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,team_id,opponent_team_id,was_home,shots_against,shots_on_target_against,goals_conceded,sca_against,gca_against,xGC,npxGC,key_passes_against,passes_into_penalty_area_against,gw
1,0,1,1,3,0,4,0,500,18,8,15,1.1,0.3,0.3,8,2,286,386,74.1,18,281,12,19,6,4531,1762,151,173,87.3,111,132,84.1,17,58,29.3,0.3,3,13,3,1,9,7,10,1,14,24,58.3,10,3,12,26,20,2,82,210,223,71,8,499,31.6,11,57.9,1208,520,5,2,13,7,282,18,11,6,True,16,6,2,26,3,2.9,2.9,11,11,12
2,1,0,0,16,6,3,0,755,18,9,8,2.9,2.9,1.1,26,3,545,645,84.5,57,451,23,29,10,9164,2806,248,272,91.2,253,283,89.4,38,64,59.4,1.0,11,46,11,2,11,4,12,2,11,17,64.7,6,1,7,27,11,0,35,160,413,189,36,755,34.5,14,48.3,2023,1131,19,9,14,4,538,55,6,11,False,3,0,1,8,2,1.1,0.3,3,3,12
2,2,0,1,16,4,3,0,755,9,4,11,3.1,2.3,1.8,25,4,554,658,84.2,60,453,26,24,12,9739,3264,237,272,87.1,277,303,91.4,36,59,61.0,1.3,12,52,7,1,5,0,5,4,3,6,50.0,3,1,10,13,13,0,50,165,383,210,41,754,50.0,9,37.5,2784,1513,18,13,19,14,544,60,2,7,True,13,6,2,21,4,1.3,1.3,8,1,12
2,2,0,0,13,6,2,0,423,23,10,17,1.3,1.3,1.0,21,4,193,293,65.9,20,166,16,8,3,3364,1609,90,102,88.2,78,108,72.2,18,57,31.6,0.5,8,17,1,1,16,16,7,0,9,21,42.9,12,5,12,33,24,1,76,199,135,95,17,423,37.5,3,37.5,1002,521,7,3,12,6,191,20,7,2,False,16,4,2,25,4,3.1,2.3,12,7,12
1,1,0,0,10,3,3,0,706,23,11,15,1.0,1.0,1.0,19,2,499,603,82.8,63,399,16,15,8,8558,2779,229,255,89.8,219,242,90.5,39,74,52.7,0.9,8,39,11,3,15,9,10,4,11,21,52.4,10,3,12,34,9,1,64,190,280,240,23,706,53.3,6,40.0,1984,929,15,3,17,11,496,63,9,20,True,10,5,4,20,8,1.3,1.3,9,9,12
4,4,0,0,10,5,0,0,561,17,8,12,1.3,1.3,1.2,20,8,349,426,81.9,29,280,14,24,10,6000,2273,161,183,88.0,139,153,90.8,34,63,54.0,0.7,9,25,9,0,10,12,5,0,6,14,42.9,8,3,9,25,37,1,66,230,237,103,23,561,41.7,11,45.8,1453,781,10,6,13,12,344,29,20,9,False,10,3,1,19,2,1.0,1.0,8,11,12
1,1,0,0,19,5,2,0,646,20,10,5,1.7,1.7,1.6,34,2,442,542,81.5,56,459,23,18,5,8064,2736,179,196,91.3,216,242,89.3,42,84,50.0,1.5,16,51,14,4,11,4,12,4,8,16,50.0,8,1,4,30,8,0,36,140,300,212,36,646,27.8,11,61.1,2548,1360,17,9,13,9,442,56,3,5,True,6,4,2,11,3,0.9,0.9,5,5,12
2,1,0,0,6,4,4,1,565,20,6,7,0.9,0.9,0.7,11,3,358,446,80.3,25,348,16,17,8,5699,2441,203,231,87.9,114,134,85.1,28,57,49.1,0.7,5,19,5,0,13,8,12,0,11,16,68.8,5,3,4,26,33,0,106,240,260,75,14,565,47.1,8,47.1,2073,1084,12,3,15,12,354,25,5,3,False,19,5,1,34,2,1.7,1.7,16,14,12
3,3,0,0,19,6,3,0,730,15,4,6,1.2,1.2,1.2,37,6,560,631,88.7,64,448,27,19,8,8941,2827,277,294,94.2,246,266,92.5,29,50,58.0,0.8,18,46,20,2,13,5,8,2,6,10,60.0,4,1,5,19,13,0,48,202,327,210,48,730,42.1,10,52.6,2282,1365,17,6,12,6,552,63,1,16,True,7,0,0,13,0,0.3,0.3,5,2,12
0,0,0,0,7,0,2,0,422,16,10,10,0.3,0.3,0.2,13,0,253,327,77.4,24,182,13,14,4,4600,1812,125,139,89.9,94,116,81.0,30,58,51.7,0.4,5,13,2,2,10,11,4,1,10,18,55.6,8,6,4,26,26,0,67,147,188,92,13,422,28.6,6,42.9,1238,635,13,5,9,9,251,24,16,1,False,19,6,3,37,6,1.2,1.2,18,20,12
0,0,0,0,27,5,0,0,648,12,3,7,1.2,1.2,1.1,51,0,440,533,82.6,58,329,31,16,10,8161,2769,198,212,93.4,184,207,88.9,54,93,58.1,1.0,22,55,16,8,5,5,5,2,4,9,44.4,5,3,4,15,23,0,41,141,226,286,36,648,62.5,5,31.3,2198,1354,29,7,12,13,439,58,8,4,True,9,2,0,17,0,1.1,1.1,8,3,12
0,0,0,0,9,2,0,1,490,18,3,17,1.1,1.1,1.0,17,0,282,369,76.4,16,285,8,12,5,5021,2300,149,171,87.1,102,119,85.7,28,64,43.8,0.4,8,18,3,2,11,8,9,1,5,15,33.3,10,9,8,21,33,0,105,274,151,67,13,490,41.7,4,33.3,1145,553,1,4,16,8,280,16,4,8,False,27,5,0,51,0,1.2,1.2,22,16,12
0,0,0,0,23,5,4,0,716,13,9,10,2.1,2.1,2.1,44,0,546,618,88.3,71,481,32,15,9,9185,2669,276,296,93.2,225,248,90.7,38,58,65.5,1.6,22,51,16,4,8,3,8,2,8,16,50.0,8,0,10,22,13,2,32,126,322,275,38,716,60.0,5,33.3,2722,1462,30,10,13,8,543,71,13,18,True,9,7,4,17,7,2.5,2.5,9,6,12
4,4,0,0,9,7,2,0,550,13,5,12,2.5,2.5,2.5,17,7,373,453,82.3,19,356,21,16,8,6133,2259,177,194,91.2,166,184,90.2,21,46,45.7,1.0,9,12,6,1,11,7,6,0,5,14,35.7,9,7,5,18,29,1,109,284,187,88,15,550,50.0,8,50.0,1914,947,10,6,12,5,373,19,18,13,False,23,5,0,44,0,2.1,2.1,22,16,12
2,1,0,1,6,4,3,0,526,15,5,17,1.3,0.3,0.3,12,3,327,396,82.6,20,255,12,26,9,5176,1691,160,176,90.9,139,157,88.5,17,39,43.6,0.7,5,15,4,1,8,10,4,1,4,14,28.6,10,9,8,20,33,5,118,289,170,75,17,525,34.6,13,50.0,1541,839,6,3,10,3,323,20,17,12,True,26,10,3,46,3,3.1,2.4,17,16,12
3,1,1,1,26,10,4,0,738,16,8,3,3.1,2.4,1.5,46,3,559,650,86.0,64,423,24,17,10,9136,2626,268,289,92.7,252,272,92.6,31,62,50.0,1.3,17,58,16,4,12,7,5,4,13,22,59.1,9,0,3,24,6,0,30,117,293,335,50,737,58.8,4,23.5,2340,1169,19,10,9,11,555,64,12,17,False,6,4,2,12,3,1.3,0.3,5,4,12
1,1,0,0,11,6,0,0,554,16,5,8,1.6,1.6,0.8,18,2,368,462,79.7,22,320,10,14,5,5913,1941,196,218,89.9,135,161,83.9,25,56,44.6,0.7,7,32,4,2,7,4,8,4,9,14,64.3,5,2,6,21,13,0,53,142,269,145,11,554,35.7,6,42.9,1557,678,9,1,12,9,368,22,10,14,True,11,4,1,21,2,0.8,0.8,10,4,12
1,1,0,0,11,4,0,0,781,15,11,9,0.8,0.8,0.7,21,2,592,682,86.8,21,554,14,14,5,9986,2864,284,304,93.4,271,291,93.1,32,71,45.1,0.7,10,26,4,0,8,9,5,1,6,11,54.5,5,2,7,26,17,0,96,373,306,110,15,781,35.7,9,64.3,2441,1019,11,8,6,7,588,20,14,10,False,11,6,1,18,2,1.6,1.6,7,4,12
0,0,0,0,18,2,1,0,681,21,7,10,1.7,1.7,1.0,32,0,474,576,82.3,59,435,20,13,5,8196,2873,205,228,89.9,234,264,88.6,31,66,47.0,0.9,12,45,17,7,13,6,9,6,11,19,57.9,8,5,5,28,21,0,63,182,277,229,36,681,38.5,8,61.5,2486,1311,20,7,15,18,470,57,15,19,True,15,6,2,26,4,0.9,0.9,8,6,12
2,2,0,0,15,6,0,0,649,26,10,14,0.9,0.9,0.6,26,4,414,511,81.0,28,330,19,22,8,6932,2601,229,247,92.7,154,174,88.5,29,77,37.7,0.4,8,28,6,1,20,16,8,2,8,13,61.5,5,6,8,36,33,1,100,258,276,119,17,649,36.4,11,50.0,1714,941,13,4,8,10,413,28,19,15,False,18,2,0,32,0,1.7,1.7,12,17,12
