goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocked_shots,blocked_passes,tackles_interceptions,clearances,errors,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,team_id,opponent_team_id,was_home,shots_against,shots_on_target_against,goals_conceded,sca_against,gca_against,xGC,npxGC,key_passes_against,passes_into_penalty_area_against,gw
2,2,0,0,9,3,1,0,581,25,9,13,0.8,0.8,0.7,15,3,403,486,82.9,31,297,11,12,6,6708,2243,185,196,94.4,174,191,91.1,30,68,44.1,0.2,7,20,5,0,18,10,12,3,16,27,59.3,11,9,4,34,16,1,80,242,274,73,10,581,50.0,5,41.7,1346,726,8,3,13,8,396,30,11,10,True,20,2,0,37,0,1.4,1.4,17,10,37
0,0,0,0,20,2,0,0,586,13,3,12,1.4,1.4,1.2,37,0,404,478,84.5,43,302,18,30,11,6939,2216,167,186,89.8,204,229,89.1,23,39,59.0,1.1,17,27,10,4,10,4,4,5,5,11,45.5,6,2,10,16,16,1,52,180,256,158,28,586,36.7,16,53.3,2158,1151,19,5,13,9,395,43,10,11,False,9,3,2,15,3,0.8,0.8,7,5,37
1,1,0,0,12,4,3,0,574,17,6,11,0.6,0.6,0.6,23,2,363,447,81.2,26,371,24,16,8,5912,1974,191,212,90.1,144,161,89.4,21,54,38.9,0.6,12,35,8,2,9,10,4,3,7,11,63.6,4,5,6,23,34,4,72,174,217,185,31,574,50.0,7,43.8,2159,1047,21,10,16,13,353,26,1,15,True,14,5,0,23,0,1.8,1.8,11,8,37
0,0,0,0,14,5,3,0,539,20,6,7,1.8,1.8,1.4,23,0,338,427,79.2,35,255,23,11,4,5887,2119,155,176,88.1,139,157,88.5,31,67,46.3,1.0,11,25,8,0,12,11,6,3,7,15,46.7,8,5,2,26,27,1,66,196,195,154,30,539,36.4,7,63.6,1612,874,15,8,17,10,330,33,15,1,False,12,4,1,23,2,0.6,0.6,12,8,37
3,2,0,0,25,12,1,0,613,27,7,13,2.2,2.2,1.9,43,5,410,489,83.8,46,373,32,15,8,6569,2459,198,220,90.0,162,185,87.6,28,47,59.6,2.2,19,31,11,0,13,15,8,4,15,23,65.2,8,7,6,34,14,1,77,184,246,192,58,613,53.3,5,33.3,2291,1253,19,17,16,4,406,46,5,12,True,18,5,2,32,4,2.2,2.2,14,8,37
2,2,0,0,18,5,0,0,625,9,8,11,2.2,2.2,2.0,32,4,432,501,86.2,43,370,24,28,8,7587,2528,189,198,95.5,204,225,90.7,33,60,55.0,1.5,14,24,8,0,2,5,4,0,5,13,38.5,8,4,7,17,25,1,122,274,236,120,39,625,28.6,15,53.6,2301,1221,15,12,12,12,431,43,12,5,False,25,12,3,43,5,2.2,2.2,19,11,37
3,3,0,0,12,5,1,1,741,8,7,9,1.5,1.5,1.4,21,6,571,640,89.2,43,479,27,10,3,9240,2943,311,326,95.4,222,241,92.1,36,55,65.5,1.5,8,43,10,1,3,5,1,2,3,7,42.9,4,2,7,15,20,3,55,221,327,196,19,741,30.0,4,40.0,2827,1485,16,7,19,6,568,43,13,3,True,8,2,1,12,0,1.1,1.1,5,8,37
1,0,0,0,8,2,3,1,576,10,5,13,1.1,1.1,0.7,12,0,401,482,83.2,27,365,13,7,4,6904,2273,201,216,93.1,149,167,89.2,39,69,56.5,0.4,5,31,8,6,5,5,5,0,4,7,57.1,3,2,11,15,24,1,54,183,264,138,15,576,57.1,3,42.9,1904,958,17,3,14,5,399,27,3,13,False,12,5,3,21,6,1.5,1.5,8,10,37
4,3,0,0,14,10,1,0,446,22,6,15,1.7,1.7,1.6,27,8,227,307,73.9,27,220,17,17,2,4152,1795,98,118,83.1,102,119,85.7,23,51,45.1,0.9,12,17,7,1,13,10,9,3,6,13,46.2,7,6,9,28,32,0,60,202,164,86,18,446,11.8,14,82.4,1096,567,8,5,12,4,226,26,7,20,True,12,3,2,24,4,1.4,1.4,11,8,37
2,2,0,0,12,3,2,0,783,18,2,7,1.4,1.4,1.3,24,4,577,671,86.0,48,493,19,16,7,9597,3122,254,276,92.0,267,294,90.8,36,64,56.3,0.8,11,40,8,1,9,6,6,6,14,16,87.5,2,0,7,20,16,0,35,174,433,183,20,783,43.8,6,37.5,2455,1313,16,0,25,16,569,48,20,7,False,14,10,4,27,8,1.7,1.7,12,7,37
