goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocked_shots,blocked_passes,tackles_interceptions,clearances,errors,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,team_id,opponent_team_id,was_home,shots_against,shots_on_target_against,goals_conceded,sca_against,gca_against,xGC,npxGC,key_passes_against,passes_into_penalty_area_against,gw
2,1,1,1,25,9,2,0,756,20,7,7,2.9,2.1,1.8,47,4,555,644,86.2,69,515,28,7,0,9436,2958,274,295,92.9,225,252,89.3,46,69,66.7,2.0,20,49,22,3,15,9,6,5,10,20,50.0,10,3,4,27,19,1,53,175,323,262,51,755,0.0,6,85.7,2268,1320,17,6,15,3,543,68,14,2,True,6,1,0,8,0,0.4,0.4,4,3,38
0,0,0,0,6,1,2,1,408,9,6,8,0.4,0.4,0.3,8,0,223,322,69.3,18,216,11,20,10,4320,1965,103,117,88.0,89,116,76.7,29,75,38.7,0.3,4,14,3,0,5,3,1,5,6,6,100.0,0,2,6,15,21,1,87,188,138,87,16,408,50.0,10,50.0,1389,704,5,3,10,10,220,18,2,14,False,25,9,2,47,4,2.9,2.1,20,22,38
1,1,0,0,14,4,1,0,560,11,7,11,0.7,0.7,0.5,23,2,374,464,80.6,39,332,25,17,7,5924,2234,208,232,89.7,131,155,84.5,25,51,49.0,0.6,8,34,9,2,7,3,5,3,4,17,23.5,13,3,8,18,26,1,44,163,218,182,28,560,41.2,9,52.9,1606,848,8,8,10,16,373,38,10,19,True,10,6,3,18,5,1.1,1.1,8,5,38
3,3,0,0,10,6,1,0,768,25,9,9,1.1,1.1,0.9,18,5,564,654,86.2,30,498,15,17,13,9165,2893,298,315,94.6,216,233,92.7,41,83,49.4,0.6,8,31,5,1,11,12,11,2,9,16,56.3,7,5,4,34,34,1,90,270,373,127,16,768,76.5,4,23.5,2104,871,8,4,7,7,559,30,19,10,False,14,4,1,23,2,0.7,0.7,8,9,38
1,1,0,0,18,6,2,0,588,25,5,4,1.0,1.0,0.8,34,2,374,471,79.4,37,385,20,27,14,5912,2286,213,236,90.3,124,142,87.3,27,64,42.2,0.8,16,35,7,3,16,9,9,7,14,17,82.4,3,1,3,30,24,1,67,187,216,191,30,588,51.9,13,48.1,1898,1010,13,6,21,10,372,37,20,4,True,13,7,1,20,2,1.4,1.4,9,10,38
1,1,0,0,13,7,1,0,625,23,6,9,1.4,1.4,1.1,20,2,402,490,82.0,38,401,19,18,3,7701,2791,163,182,89.6,188,218,86.2,49,81,60.5,0.6,9,26,10,3,13,12,6,5,13,27,48.1,14,4,5,29,25,1,97,264,225,142,25,625,16.7,14,77.8,1878,973,19,7,22,11,400,38,4,20,False,18,6,1,34,2,1.0,1.0,16,7,38
1,1,0,0,7,2,0,0,492,18,6,18,0.6,0.6,0.4,12,2,289,363,79.6,13,202,12,21,14,5219,1725,110,120,91.7,140,157,89.2,27,59,45.8,0.5,3,19,4,1,9,12,4,2,7,17,41.2,10,11,7,24,36,1,76,204,209,84,16,492,66.7,7,33.3,1146,570,4,4,13,11,288,12,17,1,True,23,7,2,43,4,2.4,2.4,20,15,38
2,2,0,0,23,7,0,0,693,18,2,9,2.4,2.4,2.1,43,4,509,581,87.6,62,418,22,20,10,7757,2017,273,293,93.2,199,220,90.5,21,39,53.8,2.2,20,55,15,5,4,2,8,8,7,21,33.3,14,3,6,20,25,1,39,104,255,337,34,693,50.0,7,35.0,2136,1069,21,5,9,11,502,62,1,17,False,7,2,1,12,2,0.6,0.6,3,4,38
1,1,0,0,14,3,2,1,813,19,12,7,2.1,2.1,2.0,25,1,580,695,83.5,78,487,24,16,6,10712,3221,227,246,92.3,295,330,89.4,53,98,54.1,1.5,13,70,11,4,9,5,11,3,9,17,52.9,8,1,6,31,15,0,56,153,387,279,35,813,37.5,8,50.0,2428,1395,21,4,17,10,576,78,12,7,True,8,5,1,12,1,1.8,1.8,6,3,38
1,1,0,0,8,5,0,0,461,18,15,12,1.8,1.8,1.7,12,1,224,319,70.2,19,246,16,19,8,3681,1606,117,133,88.0,69,95,72.6,26,67,38.8,0.8,6,15,3,1,10,11,6,1,8,14,57.1,6,4,8,33,52,0,102,245,161,63,13,461,42.1,9,47.4,1174,632,10,4,10,10,221,19,7,12,False,14,3,1,25,1,2.1,2.1,13,11,38
0,0,0,0,10,2,2,0,580,14,3,10,1.2,1.2,0.9,17,0,384,487,78.9,46,256,23,11,2,7192,2609,150,174,86.2,197,222,88.7,34,73,46.6,0.8,6,38,7,3,9,5,7,2,9,13,69.2,4,2,8,17,22,1,48,189,240,154,26,580,18.2,7,63.6,1671,928,7,7,14,8,382,46,16,6,True,6,2,1,11,1,1.1,1.1,5,2,38
1,1,0,0,6,2,2,0,546,15,4,7,1.1,1.1,1.1,11,1,347,443,78.3,22,259,13,14,4,5383,1904,171,187,91.4,150,177,84.7,15,56,26.8,0.5,5,24,2,0,10,6,5,4,7,9,77.8,2,3,4,19,38,1,85,185,236,130,11,546,28.6,9,64.3,1489,762,9,4,12,5,346,22,6,16,False,10,2,0,17,0,1.2,1.2,6,7,38
0,0,0,0,13,3,0,0,598,18,11,15,1.3,1.3,0.6,23,0,399,477,83.6,34,285,13,14,7,7387,2451,177,196,90.3,163,184,88.6,48,76,63.2,0.7,7,25,11,3,8,13,1,4,7,14,50.0,7,7,8,29,29,0,110,298,197,103,31,598,50.0,5,35.7,1400,680,3,3,12,9,392,34,9,13,True,19,4,2,35,3,3.1,2.3,14,11,38
2,0,1,1,19,4,0,0,644,14,13,5,3.1,2.3,1.7,35,3,448,539,83.1,54,399,34,19,7,7712,2694,211,233,90.6,179,212,84.4,42,67,62.7,1.2,14,32,11,0,9,5,7,2,5,12,41.7,7,3,2,27,14,1,62,153,314,182,44,643,36.8,7,36.8,2470,1405,21,16,15,11,436,53,13,9,False,13,3,0,23,0,1.3,1.3,7,11,38
0,0,0,0,17,6,1,0,682,11,5,4,1.2,1.2,0.8,32,0,501,590,84.9,54,384,32,13,5,8490,2682,236,255,92.5,208,233,89.3,47,83,56.6,0.9,12,49,12,1,8,3,6,2,5,14,35.7,9,2,2,16,21,3,46,149,324,219,28,682,38.5,7,53.8,2537,1348,21,3,16,6,494,54,15,8,True,14,6,1,23,2,1.2,1.2,7,3,38
1,1,0,0,14,6,4,0,419,13,14,6,1.2,1.2,0.7,23,2,240,318,75.5,14,197,12,14,9,4505,2170,104,117,88.9,83,105,79.0,37,76,48.7,0.4,7,19,3,3,8,7,5,1,7,12,58.3,5,4,2,27,23,0,87,185,166,73,13,419,64.3,5,35.7,1199,638,5,4,11,6,239,14,8,15,False,17,6,0,32,0,1.2,1.2,12,12,38
2,2,0,0,20,7,0,0,647,15,7,4,1.6,1.6,1.2,36,2,440,547,80.4,51,450,22,21,10,7380,2164,198,222,89.2,194,221,87.8,32,67,47.8,1.9,13,36,17,4,9,3,9,3,5,10,50.0,5,0,4,22,11,0,34,144,285,226,48,647,47.6,9,42.9,2459,1227,16,10,14,9,437,50,3,11,True,3,0,0,5,0,0.3,0.3,2,6,38
0,0,0,0,3,0,2,0,439,18,6,14,0.3,0.3,0.1,5,0,234,322,72.7,14,211,7,11,5,3922,1607,112,134,83.6,95,116,81.9,19,55,34.5,0.4,2,11,6,2,12,8,7,3,9,19,47.4,10,6,8,24,31,1,96,211,160,72,12,439,45.5,5,45.5,1236,527,6,3,21,10,231,14,11,3,False,20,7,2,36,2,1.6,1.6,13,17,38
1,0,1,1,3,1,3,0,424,13,11,11,2.0,1.2,1.2,7,2,229,301,76.1,11,221,14,12,4,4259,1487,86,100,86.0,116,132,87.9,23,51,45.1,0.3,3,7,3,0,7,8,4,1,5,15,33.3,10,7,4,24,41,1,88,241,143,46,10,423,33.3,7,58.3,1252,576,9,4,15,11,228,11,18,5,True,22,7,4,35,7,2.2,1.5,16,14,38
4,1,1,1,22,7,1,0,691,18,7,12,2.2,1.5,0.8,35,7,509,592,86.0,61,365,18,20,10,9105,2733,196,225,87.1,270,296,91.2,34,49,69.4,1.4,16,51,14,3,16,3,12,3,7,11,63.6,4,1,11,25,8,0,37,148,309,240,44,690,50.0,5,25.0,1964,1083,15,4,15,8,501,60,5,18,False,3,1,1,7,2,2.0,1.2,3,3,38
