goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocked_shots,blocked_passes,tackles_interceptions,clearances,errors,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,team_id,opponent_team_id,was_home,shots_against,shots_on_target_against,goals_conceded,sca_against,gca_against,xGC,npxGC,key_passes_against,passes_into_penalty_area_against,gw
0,0,0,0,6,2,1,0,407,18,8,11,0.4,0.4,0.3,10,0,213,303,70.3,20,161,7,11,5,4317,1768,81,100,81.0,100,127,78.7,30,66,45.5,0.3,4,14,2,1,10,11,5,2,11,23,47.8,12,9,2,26,33,1,74,170,135,106,13,407,45.5,4,36.4,965,465,7,2,11,10,212,20,16,1,True,13,1,0,26,0,1.0,1.0,12,13,27
0,0,0,0,13,1,1,0,641,14,5,9,1.0,1.0,1.0,26,0,455,544,83.6,60,372,24,27,12,7145,2343,244,268,91.0,179,209,85.6,23,51,45.1,0.9,12,44,13,2,9,9,3,2,4,9,44.4,5,3,6,19,24,1,38,127,280,236,27,641,44.4,11,40.7,2128,1214,16,5,18,7,446,59,1,16,False,6,2,0,10,0,0.4,0.4,4,2,27
2,1,0,0,10,6,4,1,504,18,4,13,0.8,0.8,0.3,13,3,313,397,78.8,31,299,12,21,7,5447,1972,145,165,87.9,126,149,84.6,29,64,45.3,0.4,6,16,6,1,10,13,3,2,9,14,64.3,5,5,8,22,26,1,59,197,200,113,21,504,33.3,12,57.1,1728,839,12,6,9,4,308,31,14,10,True,12,3,2,20,2,1.4,1.4,8,8,27
2,1,0,0,12,3,4,0,587,16,11,6,1.4,1.4,0.3,20,2,404,486,83.1,43,387,23,15,5,6976,2213,174,188,92.6,203,229,88.6,22,48,45.8,0.5,8,50,8,1,11,9,3,4,12,19,63.2,7,3,3,27,24,2,54,162,240,192,18,587,33.3,9,60.0,2170,1117,15,4,9,9,402,42,10,14,False,10,6,2,13,3,0.8,0.8,6,6,27
1,0,0,0,12,3,2,0,614,13,9,12,1.7,1.7,0.7,21,1,411,507,81.1,34,330,21,21,9,7617,2659,168,186,90.3,185,218,84.9,46,75,61.3,0.8,8,30,7,2,8,4,7,2,6,10,60.0,4,2,10,22,26,0,78,200,248,171,30,614,42.9,11,52.4,1902,990,11,7,8,4,401,32,4,8,True,14,4,1,21,2,1.6,1.6,10,7,27
1,1,0,0,14,4,1,0,578,15,4,9,1.6,1.6,1.0,21,2,378,474,79.7,30,288,21,10,4,6744,2338,183,207,88.4,149,175,85.1,40,70,57.1,0.5,10,31,7,2,8,11,4,0,11,20,55.0,9,3,6,19,34,0,70,195,246,142,16,578,40.0,6,60.0,1667,1013,23,4,8,7,373,30,8,4,False,12,3,1,21,1,1.7,1.7,8,7,27
2,2,0,0,12,3,0,0,743,25,10,4,1.7,1.7,1.7,23,4,555,623,89.1,46,392,17,24,8,10896,3546,214,230,93.0,276,299,92.3,61,81,75.3,0.7,12,59,7,0,15,9,11,5,11,18,61.1,7,1,3,35,24,0,69,204,375,168,27,743,33.3,14,58.3,1846,979,12,9,20,6,549,46,12,15,True,3,0,0,6,0,0.2,0.2,1,6,27
0,0,0,0,3,0,1,0,500,20,5,15,0.2,0.2,0.1,6,0,327,402,81.3,25,221,18,20,7,5419,1903,171,194,88.1,131,147,89.1,23,52,44.2,0.3,1,31,6,1,12,15,4,1,14,22,63.6,8,4,11,25,20,1,47,154,222,129,16,500,35.0,11,55.0,1389,612,9,7,16,14,325,25,15,12,False,12,3,2,23,4,1.7,1.7,12,7,27
1,0,0,0,8,2,0,0,802,13,7,11,1.7,1.7,1.1,14,1,602,686,87.8,49,386,11,25,9,10302,2883,275,300,91.7,286,312,91.7,40,64,62.5,1.0,6,59,12,2,9,3,8,2,3,5,60.0,2,5,6,20,28,0,72,223,387,197,18,802,36.0,16,64.0,1608,840,12,0,14,9,598,49,19,11,True,10,2,0,19,0,0.4,0.4,5,4,27
0,0,0,0,10,2,0,0,614,25,9,10,0.4,0.4,0.2,19,0,411,504,81.5,38,327,20,7,2,6539,2020,205,228,89.9,167,188,88.8,22,59,37.3,0.2,5,33,4,3,11,14,9,2,16,25,64.0,9,3,7,34,27,0,53,180,324,113,10,614,28.6,3,42.9,1798,932,11,2,12,10,409,38,11,19,False,8,2,1,14,1,1.7,1.7,6,12,27
