goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocked_shots,blocked_passes,tackles_interceptions,clearances,errors,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,team_id,opponent_team_id,was_home,shots_against,shots_on_target_against,goals_conceded,sca_against,gca_against,xGC,npxGC,key_passes_against,passes_into_penalty_area_against,gw
1,1,0,0,14,5,2,0,640,21,19,11,2.4,2.4,2.0,24,2,430,524,82.1,43,420,15,21,8,6600,2181,207,231,89.6,158,188,84.0,32,54,59.3,1.0,10,31,7,2,14,9,9,3,12,20,60.0,8,3,8,40,22,0,67,170,292,183,22,640,38.1,11,52.4,2298,1138,18,4,10,13,428,43,14,9,True,10,2,0,19,0,0.4,0.4,9,4,1
0,0,0,0,10,2,3,0,540,24,9,9,0.4,0.4,0.4,19,0,329,424,77.6,28,329,17,22,8,5642,2143,131,155,84.5,154,183,84.2,29,58,50.0,0.5,9,20,4,1,17,12,11,1,11,19,57.9,8,2,7,33,18,2,75,223,212,117,21,540,36.4,12,54.5,1746,927,19,7,17,9,322,28,9,14,False,14,5,1,24,2,2.4,2.4,10,7,1
0,0,0,0,7,2,3,0,497,20,9,15,0.5,0.5,0.3,12,0,290,381,76.1,21,254,16,10,3,4991,2077,138,152,90.8,114,140,81.4,26,51,51.0,0.2,4,19,5,0,10,17,2,1,11,22,50.0,11,6,9,29,28,0,125,244,158,98,16,497,30.0,5,50.0,1365,608,7,5,11,4,286,21,10,12,True,18,5,2,29,4,2.6,2.6,12,10,1
2,1,0,0,18,5,1,0,720,9,5,14,2.6,2.6,2.0,29,4,520,620,83.9,39,407,25,23,11,8751,3005,254,281,90.4,208,231,90.0,46,82,56.1,2.4,12,35,10,1,4,4,2,3,5,8,62.5,3,2,12,14,17,1,83,275,252,200,46,720,47.8,11,47.8,1886,974,13,12,9,9,514,38,12,10,False,7,2,0,12,0,0.5,0.5,4,5,1
1,1,0,0,3,1,2,1,317,16,4,24,0.3,0.3,0.3,6,2,128,207,61.8,15,108,8,7,1,2221,1134,72,93,77.4,36,53,67.9,15,50,30.0,0.2,3,6,4,0,14,8,7,1,7,13,53.8,6,11,13,20,39,0,84,150,101,72,12,317,14.3,5,71.4,694,373,6,1,10,8,127,15,15,17,True,19,3,0,34,0,1.8,1.8,15,14,1
0,0,0,0,19,3,4,0,788,13,3,8,1.8,1.8,1.5,34,0,604,702,86.0,62,476,31,14,6,9503,2647,323,352,91.8,233,263,88.6,35,54,64.8,1.6,15,58,14,3,6,4,3,6,5,6,83.3,1,2,6,16,13,1,51,179,343,270,46,788,42.9,7,50.0,2657,1550,19,9,10,9,597,61,17,15,False,3,1,1,6,2,0.3,0.3,3,4,1
0,0,0,0,9,1,1,1,499,23,13,12,0.5,0.5,0.2,15,0,298,399,74.7,29,263,12,16,5,6517,2622,109,130,83.8,120,143,83.9,59,97,60.8,0.7,4,32,6,1,11,10,7,6,12,18,66.7,6,2,10,36,11,1,52,160,238,105,18,499,31.3,11,68.8,1352,592,6,4,13,10,291,27,8,5,True,10,5,3,19,5,1.4,1.4,10,7,1
3,3,0,0,10,5,1,0,711,21,8,11,1.4,1.4,1.4,19,5,510,605,84.3,38,456,18,18,6,8272,3083,259,285,90.9,205,231,88.7,35,63,55.6,1.0,10,20,7,1,13,6,10,5,11,16,68.8,5,4,7,29,18,1,102,311,281,125,26,711,33.3,12,66.7,2515,1309,14,11,15,11,504,38,5,8,False,9,1,0,15,0,0.5,0.5,4,6,1
1,0,0,0,14,8,1,0,677,24,7,12,1.4,1.4,0.5,26,1,420,543,77.3,37,299,18,23,9,6760,2706,226,259,87.3,147,184,79.9,30,63,47.6,0.8,11,24,11,2,12,11,11,2,10,15,66.7,5,3,9,31,26,0,87,204,277,206,28,677,39.1,10,43.5,1594,936,17,3,12,8,410,35,16,3,True,13,4,1,24,2,1.2,1.2,7,6,1
1,0,0,0,13,4,3,0,628,18,14,13,1.2,1.2,0.5,24,2,363,485,74.8,49,327,18,20,5,6628,2447,153,177,86.4,166,197,84.3,39,85,45.9,0.5,7,33,6,0,7,8,7,3,10,19,52.6,9,3,10,32,29,1,71,201,274,160,22,628,25.0,10,50.0,1992,1085,12,5,8,14,359,49,3,16,False,14,8,1,26,1,1.4,1.4,11,11,1
