goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocked_shots,blocked_passes,tackles_interceptions,clearances,errors,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,team_id,opponent_team_id,was_home,shots_against,shots_on_target_against,goals_conceded,sca_against,gca_against,xGC,npxGC,key_passes_against,passes_into_penalty_area_against,gw
0,0,0,0,21,6,4,0,729,19,9,5,1.8,1.8,0.6,34,0,512,617,83.0,58,382,28,30,10,8594,2953,264,291,90.7,199,232,85.8,43,70,61.4,1.0,10,44,11,3,11,4,10,5,11,19,57.9,8,1,4,28,8,0,51,204,321,211,35,729,33.3,15,50.0,2125,1265,16,11,13,10,509,58,5,10,True,6,1,0,7,0,0.3,0.3,4,2,4
0,0,0,0,6,1,3,0,437,25,11,18,0.3,0.3,0.3,7,0,205,293,70.0,15,197,11,21,8,3856,1842,89,104,85.6,88,113,77.9,24,57,42.1,0.4,4,10,2,1,14,15,10,0,15,25,60.0,10,10,8,36,34,1,99,242,158,46,8,437,38.1,11,52.4,1163,626,5,4,20,8,203,15,10,5,False,21,6,0,34,0,1.8,1.8,10,11,4
3,2,0,0,17,7,1,0,804,20,4,9,2.1,2.1,1.7,33,6,628,709,88.6,52,535,15,18,6,10146,2986,309,329,93.9,271,291,93.1,33,60,55.0,2.0,12,72,13,2,15,5,12,3,12,19,63.2,7,1,8,24,9,2,32,134,420,256,29,804,33.3,8,44.4,2375,1260,18,4,13,16,616,52,2,8,True,6,2,2,11,3,0.9,0.9,4,4,4
2,1,0,0,6,2,4,0,380,24,6,7,0.9,0.9,0.8,11,3,203,272,74.6,16,163,14,22,7,4274,2168,87,105,82.9,72,85,84.7,42,66,63.6,0.9,4,15,4,2,16,13,10,1,8,14,57.1,6,4,3,30,31,1,62,158,158,70,14,380,31.8,12,54.5,962,501,2,7,13,8,202,16,8,2,False,17,7,3,33,6,2.1,2.1,12,13,4
0,0,0,1,18,6,6,0,423,14,10,10,1.8,0.9,0.8,32,0,214,317,67.5,36,213,12,18,9,4100,2046,88,113,77.9,96,121,79.3,26,61,42.6,0.6,13,26,10,3,8,6,7,1,6,18,33.3,12,4,6,24,17,1,36,122,168,141,26,422,50.0,6,33.3,1297,588,8,6,14,6,212,36,3,6,True,10,3,1,18,2,0.8,0.8,8,8,4
1,1,0,0,10,3,8,0,727,12,6,8,0.8,0.8,0.5,18,2,522,619,84.3,40,405,17,22,12,8612,2846,225,252,89.3,245,269,91.1,32,61,52.5,0.5,8,32,8,1,7,5,7,0,6,15,40.0,9,4,4,18,17,0,78,263,333,137,18,727,54.5,6,27.3,2495,1142,14,2,19,8,518,40,6,3,False,18,6,0,32,0,1.8,0.9,13,10,4
0,0,0,0,15,5,5,0,670,20,9,13,0.7,0.7,0.6,29,0,470,553,85.0,56,453,32,24,7,7679,2182,247,263,93.9,190,210,90.5,26,56,46.4,0.9,12,53,11,3,13,11,4,5,8,20,40.0,12,3,10,29,23,0,56,151,294,230,28,670,29.2,13,54.2,2614,1413,28,8,11,8,467,55,18,1,True,7,4,1,12,2,0.7,0.7,6,6,4
1,1,0,0,7,4,3,0,439,21,9,16,0.7,0.7,0.7,12,2,235,320,73.4,17,160,12,22,12,4331,1823,94,116,81.0,102,119,85.7,27,55,49.1,0.6,6,16,6,2,12,14,3,4,13,20,65.0,7,5,11,30,32,1,73,193,150,99,20,439,54.5,8,36.4,958,500,4,7,7,12,233,16,1,18,False,15,5,0,29,0,0.7,0.7,12,11,4
1,1,0,0,12,5,3,0,582,23,10,12,1.2,1.2,0.9,24,2,389,483,80.5,31,341,13,23,15,7281,2506,162,180,90.0,176,206,85.4,42,69,60.9,1.0,8,32,9,3,14,15,5,3,8,20,40.0,12,4,8,33,20,0,74,197,262,133,24,582,65.2,8,34.8,1804,948,14,5,10,6,384,31,20,15,True,14,6,2,27,4,1.5,1.5,13,8,4
2,2,0,0,14,6,3,0,609,14,5,10,1.5,1.5,1.5,27,4,434,505,85.9,47,398,26,22,12,7391,2621,208,229,90.8,194,216,89.8,29,48,60.4,1.2,13,44,8,1,9,6,7,1,8,23,34.8,15,1,9,19,25,1,62,189,251,172,20,609,54.5,8,36.4,2086,1057,11,6,6,15,429,47,15,20,False,12,5,1,24,2,1.2,1.2,8,9,4
