goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocked_shots,blocked_passes,tackles_interceptions,clearances,errors,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,team_id,opponent_team_id,was_home,shots_against,shots_on_target_against,goals_conceded,sca_against,gca_against,xGC,npxGC,key_passes_against,passes_into_penalty_area_against,gw
0,0,0,0,10,2,2,0,588,19,10,11,1.1,1.1,1.0,16,0,363,468,77.6,28,263,10,10,1,6758,2254,159,186,85.5,152,180,84.4,47,79,59.5,0.6,6,38,5,2,9,9,6,4,8,14,57.1,6,4,7,29,23,3,59,206,250,135,15,588,10.0,7,70.0,1288,597,11,2,20,15,359,28,8,2,True,11,3,1,17,1,1.2,1.2,7,5,21
1,1,0,0,11,3,1,0,581,22,9,11,1.2,1.2,0.9,17,1,368,465,79.1,21,363,13,14,6,6338,2092,154,177,87.0,191,226,84.5,20,48,41.7,0.2,7,22,5,0,16,13,8,1,7,8,87.5,1,2,9,31,34,1,75,278,203,109,21,581,42.9,8,57.1,1712,803,11,4,14,11,361,20,2,8,False,10,2,0,16,0,1.1,1.1,6,5,21
3,2,0,0,17,5,0,0,742,14,12,11,2.1,2.1,1.9,26,5,534,626,85.3,56,403,32,27,16,8754,3164,269,293,91.8,221,242,91.3,31,51,60.8,1.7,13,40,10,1,11,4,7,3,8,17,47.1,9,2,9,26,16,0,71,202,367,184,32,742,59.3,6,22.2,2623,1433,21,8,17,19,532,56,15,20,True,13,7,0,24,0,1.6,1.6,12,13,21
0,0,0,0,13,7,2,0,542,25,10,18,1.6,1.6,1.5,24,0,321,413,77.7,31,292,15,21,9,5839,2182,139,160,86.9,133,152,87.5,40,75,53.3,0.7,12,31,13,4,8,16,7,2,6,22,27.3,16,6,12,35,13,0,81,199,220,129,22,542,42.9,8,38.1,1657,783,9,5,23,6,321,31,20,15,False,17,5,3,26,5,2.1,2.1,13,10,21
1,1,0,0,14,4,3,0,574,21,9,11,1.4,1.4,1.1,24,2,378,469,80.6,47,379,27,21,9,6299,2377,202,226,89.4,132,150,88.0,35,62,56.5,1.3,9,47,13,3,13,4,11,6,6,12,50.0,6,3,8,30,14,1,46,128,227,228,44,574,42.9,10,47.6,1874,934,10,10,15,11,378,47,1,18,True,10,2,1,17,2,0.8,0.8,8,7,21
1,0,0,0,10,2,1,0,549,21,4,12,0.8,0.8,0.7,17,2,341,419,81.4,22,244,21,18,6,5850,2168,160,174,92.0,148,165,89.7,29,65,44.6,0.3,8,21,7,3,13,12,5,4,10,19,52.6,9,6,6,25,29,3,103,281,175,99,19,549,33.3,6,33.3,1325,723,9,7,20,15,341,22,18,1,False,14,4,1,24,2,1.4,1.4,9,13,21
0,0,0,0,5,3,2,0,537,13,10,13,0.3,0.3,0.1,10,0,357,437,81.7,16,205,8,15,5,6568,2076,137,149,91.9,198,224,88.4,21,53,39.6,0.1,4,22,1,1,8,4,7,2,2,12,16.7,10,6,7,23,28,2,103,290,180,73,8,537,33.3,8,53.3,1067,425,7,4,11,6,355,16,10,5,True,11,5,2,21,4,1.0,1.0,10,9,21
2,1,0,0,11,5,2,0,595,14,7,10,1.0,1.0,0.9,21,4,413,502,82.3,37,400,16,13,10,7210,2390,181,196,92.3,194,220,88.2,30,65,46.2,1.0,10,28,9,4,13,4,7,3,8,13,61.5,5,0,10,21,13,0,56,176,263,161,23,595,76.9,2,15.4,2033,966,12,4,14,11,403,35,5,10,False,5,3,0,10,0,0.3,0.3,4,1,21
3,1,0,0,23,9,1,0,755,17,12,10,3.4,3.4,2.2,39,3,522,628,83.1,34,457,24,17,8,8308,2378,246,276,89.1,237,258,91.9,25,54,46.3,1.8,18,22,9,1,10,9,4,4,3,16,18.8,13,4,6,29,22,0,83,327,268,168,45,755,47.1,8,47.1,2099,1038,12,15,12,17,517,34,14,17,True,13,5,0,23,0,1.5,1.5,10,3,21
0,0,0,0,13,5,3,0,569,25,9,23,1.5,1.5,0.7,23,0,335,426,78.6,27,277,13,17,13,5588,1804,166,196,84.7,126,147,85.7,30,59,50.8,0.2,10,31,3,0,16,9,11,5,8,16,50.0,8,11,12,34,28,1,78,176,255,144,16,569,76.5,3,17.6,1392,663,18,6,19,14,329,27,17,14,False,23,9,3,39,3,3.4,3.4,18,9,21
