goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocked_shots,blocked_passes,tackles_interceptions,clearances,errors,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,team_id,opponent_team_id,was_home,shots_against,shots_on_target_against,goals_conceded,sca_against,gca_against,xGC,npxGC,key_passes_against,passes_into_penalty_area_against,gw
1,1,0,0,10,5,1,0,530,19,8,11,0.8,0.8,0.8,20,2,331,429,77.2,33,253,8,13,7,6032,2561,140,163,85.9,142,171,83.0,35,63,55.6,1.2,10,29,11,4,12,13,4,2,9,16,56.3,7,2,9,27,27,2,69,224,193,115,17,530,53.8,6,46.2,1322,695,10,1,15,10,328,33,8,9,True,14,3,1,23,2,1.3,1.3,12,15,9
1,1,0,0,14,3,0,0,742,16,4,11,1.3,1.3,1.2,23,2,539,638,84.5,44,478,13,17,7,10009,3551,210,236,89.0,272,299,91.0,52,79,65.8,0.8,12,47,15,6,11,8,5,3,6,13,46.2,7,2,9,20,23,0,51,231,333,184,22,742,41.2,9,52.9,2241,1170,13,3,12,10,531,43,9,8,False,10,5,1,20,2,0.8,0.8,10,11,9
2,1,1,1,11,2,5,0,562,11,12,11,2.9,2.2,2.2,22,3,338,436,77.5,35,284,21,16,10,5808,2291,165,189,87.3,121,150,80.7,39,60,65.0,1.1,10,26,10,4,5,7,2,2,7,14,50.0,7,5,6,23,42,1,84,212,208,144,29,561,62.5,6,37.5,1459,694,12,6,13,13,331,34,19,14,True,18,5,1,35,1,2.3,2.3,14,10,9
1,1,0,0,18,5,1,0,714,19,6,13,2.3,2.3,2.1,35,1,486,595,81.7,47,417,17,14,7,8131,2578,245,279,87.8,174,202,86.1,52,86,60.5,1.2,14,46,10,3,11,6,10,3,6,16,37.5,10,1,12,25,31,1,76,210,318,188,32,714,50.0,7,50.0,2033,1008,15,7,12,4,483,47,14,19,False,11,2,2,22,3,2.9,2.2,10,10,9
2,2,0,0,17,7,6,0,618,12,16,15,1.6,1.6,1.5,29,4,404,495,81.6,33,399,22,17,7,7079,2102,199,211,94.3,163,187,87.2,35,76,46.1,0.9,14,42,5,3,8,4,6,2,4,10,40.0,6,4,11,28,25,0,60,189,269,165,30,618,41.2,7,41.2,1918,959,8,10,11,6,399,32,6,15,True,11,2,1,20,2,1.8,1.8,9,10,9
1,1,0,0,11,2,3,0,581,13,6,10,1.8,1.8,1.7,20,2,400,495,80.8,37,372,7,13,6,7138,2719,180,213,84.5,177,193,91.7,41,74,55.4,1.3,9,33,10,1,8,4,7,2,7,14,50.0,7,4,6,19,13,2,84,247,223,116,23,581,46.2,4,30.8,1733,789,6,3,16,8,400,37,15,6,False,17,7,2,29,4,1.6,1.6,14,5,9
1,1,0,0,14,6,4,0,450,32,11,18,0.8,0.8,0.5,22,2,181,296,61.1,33,171,15,12,4,3674,1896,81,95,85.3,58,80,72.5,35,84,41.7,0.8,8,26,8,3,19,13,13,6,16,25,64.0,9,3,15,43,38,0,72,145,147,161,22,450,33.3,7,58.3,1017,491,6,5,12,12,179,33,7,18,True,11,3,0,20,0,0.7,0.7,6,16,9
0,0,0,0,11,3,4,0,690,19,10,9,0.7,0.7,0.4,20,0,445,571,77.9,55,428,20,28,9,7625,3071,189,227,83.3,204,240,85.0,33,60,55.0,0.5,6,32,16,4,14,11,6,2,7,11,63.6,4,1,8,29,23,2,99,279,249,167,24,690,32.1,16,57.1,2488,1245,17,2,7,16,441,55,18,7,False,14,6,1,22,2,0.8,0.8,8,8,9
2,2,0,0,9,3,2,0,514,17,7,10,0.9,0.9,0.9,17,4,320,415,77.1,39,230,19,13,6,5610,2004,163,188,86.7,128,159,80.5,28,54,51.9,1.2,8,24,8,1,11,6,7,4,4,13,30.8,9,2,8,24,28,1,65,149,207,162,29,514,46.2,6,46.2,1434,684,13,9,17,10,320,39,1,12,True,9,4,2,15,4,0.8,0.8,6,7,9
2,2,0,0,9,4,2,0,605,16,5,9,0.8,0.8,0.7,15,4,411,514,80.0,28,339,9,18,9,7165,2295,189,205,92.2,182,207,87.9,29,73,39.7,1.1,6,31,7,1,9,9,6,1,6,12,50.0,6,2,7,21,22,0,70,212,238,158,23,605,50.0,4,22.2,1313,637,7,4,12,13,407,27,12,1,False,9,3,2,17,4,0.9,0.9,8,8,9
