goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocked_shots,blocked_passes,tackles_interceptions,clearances,errors,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,team_id,opponent_team_id,was_home,shots_against,shots_on_target_against,goals_conceded,sca_against,gca_against,xGC,npxGC,key_passes_against,passes_into_penalty_area_against,gw
1,1,0,0,5,2,2,0,514,15,10,12,0.7,0.7,0.7,10,2,313,408,76.7,24,286,14,13,9,5228,1643,164,177,92.7,114,134,85.1,28,76,36.8,0.6,5,20,4,1,10,7,6,2,8,11,72.7,3,3,9,25,27,1,74,166,244,108,16,514,69.2,4,30.8,1400,735,7,6,15,10,307,23,5,15,True,12,4,1,23,1,1.9,1.1,7,13,35
1,0,1,1,12,4,1,0,587,14,6,9,1.9,1.1,0.6,23,1,401,490,81.8,46,308,17,12,3,7364,2377,161,184,87.5,194,222,87.4,36,58,62.1,0.6,7,33,13,1,9,5,8,1,4,13,30.8,9,1,8,20,29,0,40,168,269,157,30,586,25.0,8,66.7,1792,850,14,7,12,7,396,45,15,5,False,5,2,1,10,2,0.7,0.7,5,4,35
1,1,0,0,11,2,2,0,607,27,6,7,0.8,0.8,0.7,17,2,361,497,72.6,33,256,14,17,7,6261,2126,172,200,86.0,144,176,81.8,35,84,41.7,0.8,6,20,6,1,18,8,15,4,15,20,75.0,5,0,7,33,15,1,49,176,310,124,19,607,41.2,6,35.3,1056,419,4,3,17,8,359,32,19,18,True,7,2,1,13,1,0.8,0.8,4,5,35
1,1,0,0,7,2,2,0,529,14,8,16,0.8,0.8,0.7,13,1,285,403,70.7,19,246,15,23,5,4823,1655,109,137,79.6,131,163,80.4,26,64,40.6,0.5,4,14,5,1,8,7,6,1,6,13,46.2,7,5,11,22,31,1,70,226,223,84,10,529,21.7,15,65.2,1407,630,10,1,14,12,280,18,18,19,False,11,2,1,17,2,0.8,0.8,6,6,35
3,2,0,0,12,6,0,0,572,20,6,18,2.8,2.8,2.3,18,5,349,455,76.7,33,272,13,23,10,6239,2214,159,188,84.6,158,187,84.5,30,66,45.5,1.5,9,28,5,2,8,7,8,5,12,18,66.7,6,7,11,26,17,1,65,201,215,161,27,572,43.5,12,52.2,1655,783,11,5,19,5,342,32,4,14,True,14,5,3,24,6,1.5,1.5,12,9,35
3,3,0,0,14,5,2,0,637,17,4,13,1.5,1.5,1.3,24,6,416,510,81.6,30,413,20,19,6,6721,1698,195,211,92.4,189,214,88.3,24,65,36.9,0.7,12,11,9,3,12,6,8,3,12,22,54.5,10,2,11,21,31,0,85,243,261,140,21,637,31.6,12,63.2,2040,1029,17,5,19,8,415,30,14,4,False,12,6,3,18,5,2.8,2.8,9,5,35
2,1,1,1,16,5,2,0,501,19,14,17,3.1,2.3,2.3,30,4,319,386,82.6,26,231,28,17,9,5661,2068,130,141,92.2,153,163,93.9,28,62,45.2,1.3,14,29,4,1,13,8,10,1,9,18,50.0,9,4,13,33,32,0,79,208,211,92,35,500,52.9,5,29.4,1824,1024,11,17,10,4,317,26,6,12,True,11,2,1,21,1,1.0,1.0,9,9,35
1,1,0,0,11,2,2,0,788,9,4,11,1.0,1.0,0.9,21,1,611,700,87.3,54,471,11,22,9,9981,3135,296,312,94.9,270,298,90.6,32,62,51.6,1.3,9,39,9,2,7,3,3,3,5,14,35.7,9,5,6,13,11,2,97,278,336,179,33,788,40.9,9,40.9,2208,1162,12,7,11,10,603,52,12,6,False,16,5,2,30,4,3.1,2.3,14,4,35
1,0,1,1,19,2,3,0,577,11,12,12,2.3,1.5,0.7,29,2,311,441,70.5,31,278,13,20,11,5442,1860,118,151,78.1,151,185,81.6,27,64,42.2,1.3,11,19,11,5,10,5,5,1,6,8,75.0,2,5,7,23,32,0,62,164,233,186,39,576,55.0,7,35.0,1619,829,8,1,14,6,310,30,7,16,True,12,4,1,17,1,0.7,0.7,7,9,35
1,1,0,0,12,4,8,0,605,13,10,14,0.7,0.7,0.6,17,1,353,448,78.8,37,224,13,10,2,6563,2558,147,173,85.0,174,195,89.2,28,62,45.2,0.7,7,48,9,3,6,6,7,0,7,18,38.9,11,6,8,23,55,2,77,199,279,134,15,605,20.0,6,60.0,1287,654,9,4,15,5,349,37,16,7,False,19,2,1,29,2,2.3,1.5,11,11,35
