goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocked_shots,blocked_passes,tackles_interceptions,clearances,errors,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,team_id,opponent_team_id,was_home,shots_against,shots_on_target_against,goals_conceded,sca_against,gca_against,xGC,npxGC,key_passes_against,passes_into_penalty_area_against,gw
1,1,0,0,12,8,1,0,631,12,6,4,1.1,1.1,0.8,23,2,443,543,81.6,41,348,26,19,8,7618,2444,193,215,89.8,213,243,87.7,28,60,46.7,0.7,9,39,4,2,7,5,6,1,5,19,26.3,14,0,4,18,19,0,66,196,305,136,24,631,42.1,5,26.3,2250,1335,18,10,9,4,440,41,6,9,True,14,7,2,27,3,1.8,1.8,12,8,18
2,2,0,0,14,7,3,0,704,9,12,10,1.8,1.8,1.7,27,3,513,605,84.8,42,402,24,24,14,9079,3183,226,247,91.5,231,263,87.8,47,72,65.3,0.4,12,32,8,3,5,2,7,0,5,13,38.5,8,3,7,21,21,0,88,290,305,123,23,704,58.3,5,20.8,2288,1310,16,7,8,7,511,42,9,6,False,12,8,1,23,2,1.1,1.1,9,4,18
2,1,0,0,7,4,2,0,638,26,14,16,0.9,0.9,0.7,13,4,417,514,81.1,28,364,22,15,9,6857,2329,203,219,92.7,146,164,89.0,44,84,52.4,0.6,4,35,5,1,19,16,10,0,14,18,77.8,4,4,12,40,22,0,64,205,297,142,13,637,60.0,6,40.0,2002,1051,16,5,17,18,415,28,20,14,True,11,4,0,20,0,0.4,0.4,10,10,18
0,0,0,0,11,4,4,1,621,24,13,8,0.4,0.4,0.4,20,0,391,501,78.0,33,299,12,18,4,6134,1960,220,241,91.3,134,161,83.2,28,71,39.4,0.4,10,36,10,4,17,10,12,2,6,15,40.0,9,2,6,37,23,2,48,195,258,176,20,621,22.2,14,77.8,1469,709,10,2,12,12,385,33,14,20,False,7,4,2,13,4,0.9,0.9,4,5,18
3,3,0,0,19,7,3,0,816,18,8,9,2.0,2.0,1.8,31,6,621,721,86.1,94,544,30,9,5,10445,3041,295,321,91.9,278,318,87.4,36,58,62.1,3.0,16,70,28,7,8,2,11,5,9,10,90.0,1,1,8,26,9,0,21,76,414,334,57,816,55.6,4,44.4,2647,1571,20,8,10,9,617,94,12,11,True,4,1,1,7,2,0.3,0.3,3,3,18
1,1,0,0,4,1,2,0,454,13,15,13,0.3,0.3,0.3,7,2,256,338,75.7,11,181,7,12,1,4716,2017,116,132,87.9,107,126,84.9,29,62,46.8,0.2,3,9,3,3,5,10,3,0,4,9,44.4,5,6,7,28,49,0,118,266,155,37,4,454,8.3,9,75.0,1017,535,6,0,9,9,255,11,11,12,False,19,7,3,31,6,2.0,2.0,16,28,18
0,0,0,0,24,7,0,0,654,17,9,8,1.3,1.3,0.9,42,0,421,529,79.6,58,309,22,23,8,7278,2740,195,221,88.2,178,212,84.0,41,78,52.6,1.2,15,37,16,2,13,6,7,4,11,17,64.7,6,3,5,26,15,0,69,182,281,194,43,654,34.8,10,43.5,1836,990,19,8,16,8,414,56,5,4,True,8,3,0,15,0,1.1,1.1,7,4,18
0,0,0,0,8,3,2,0,517,18,11,11,1.1,1.1,1.0,15,0,287,393,73.0,27,264,16,19,6,5435,2271,118,140,84.3,142,171,83.0,26,69,37.7,0.8,7,21,4,1,12,8,10,0,10,18,55.6,8,5,6,29,31,1,102,250,188,89,18,517,31.6,11,57.9,1380,628,10,9,12,6,284,27,4,5,False,24,7,0,42,0,1.3,1.3,15,16,18
1,1,0,0,13,5,1,0,809,24,4,10,1.9,1.9,1.8,26,2,624,707,88.3,39,509,17,20,7,9566,2226,334,361,92.5,250,268,93.3,23,47,48.9,1.3,12,45,9,1,13,7,10,7,7,13,53.8,6,3,7,28,14,0,38,153,369,289,40,809,35.0,9,45.0,2186,1135,22,8,9,9,621,39,1,10,True,3,0,0,6,0,0.2,0.2,2,2,18
0,0,0,0,3,0,1,0,439,18,11,8,0.2,0.2,0.1,6,0,264,339,77.9,18,221,9,16,6,4529,1328,123,142,86.6,120,134,89.6,16,41,39.0,0.1,2,14,2,1,10,12,4,2,9,16,56.3,7,5,3,29,29,0,75,194,176,75,4,439,37.5,7,43.8,1076,569,7,1,10,17,260,17,10,1,False,13,5,1,26,2,1.9,1.9,12,9,18
