goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocked_shots,blocked_passes,tackles_interceptions,clearances,errors,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,team_id,opponent_team_id,was_home,shots_against,shots_on_target_against,goals_conceded,sca_against,gca_against,xGC,npxGC,key_passes_against,passes_into_penalty_area_against,gw
0,0,0,0,11,3,2,0,697,14,9,10,1.3,1.3,1.0,19,0,561,618,90.8,36,470,26,16,9,8706,2621,311,326,95.4,211,224,94.2,29,48,60.4,1.7,7,43,7,1,8,7,3,4,7,12,58.3,5,3,7,23,12,0,61,218,345,139,26,697,56.3,6,37.5,2384,1241,13,5,8,4,556,35,11,13,True,14,5,2,26,3,1.3,1.3,10,9,19
2,1,0,0,14,5,1,0,623,10,5,6,1.3,1.3,0.9,26,3,489,541,90.4,40,388,12,12,5,8353,2498,229,251,91.2,230,240,95.8,30,39,76.9,1.3,10,39,9,3,6,5,4,1,6,15,40.0,9,3,3,15,17,1,54,172,290,162,24,623,41.7,7,58.3,2211,1172,14,3,12,7,479,40,13,11,False,11,3,0,19,0,1.3,1.3,7,7,19
0,0,0,0,13,2,4,0,667,16,6,6,0.9,0.9,0.8,22,0,440,564,78.0,58,346,20,21,12,8107,3131,203,230,88.3,183,207,88.4,51,106,48.1,0.9,11,62,15,6,12,9,4,3,3,7,42.9,4,0,6,22,17,1,40,161,293,216,27,667,57.1,8,38.1,2118,1145,14,2,23,10,434,55,8,16,True,11,7,2,14,4,1.6,1.6,7,7,19
2,2,0,0,11,7,1,0,455,18,10,9,1.6,1.6,1.1,14,4,205,315,65.1,21,156,9,7,4,3597,2016,111,134,82.8,65,97,67.0,20,67,29.9,0.8,7,14,7,1,13,12,5,1,8,20,40.0,12,2,7,28,40,0,67,210,179,73,12,455,57.1,3,42.9,1084,572,10,1,20,13,203,21,16,8,False,13,2,0,22,0,0.9,0.9,11,15,19
2,2,0,1,12,2,1,0,570,18,5,17,2.2,1.5,1.4,24,4,349,459,76.0,40,312,22,18,6,6035,2246,157,182,86.3,164,199,82.4,23,47,48.9,0.9,11,26,7,2,13,5,10,3,7,12,58.3,5,3,14,23,21,1,61,189,254,136,29,569,33.3,9,50.0,1632,845,12,10,14,11,347,40,18,20,True,11,3,2,19,4,0.7,0.7,8,10,19
2,2,0,0,11,3,2,0,605,20,3,19,0.7,0.7,0.6,19,4,393,501,78.4,37,361,14,16,5,6521,1993,208,234,88.9,126,145,86.9,40,81,49.4,0.5,8,31,10,0,12,7,12,1,9,15,60.0,6,3,16,23,18,2,51,188,265,158,20,605,31.3,7,43.8,1650,793,14,3,15,11,390,37,20,18,False,12,2,2,24,4,2.2,1.5,11,7,19
2,2,0,0,11,6,1,0,670,26,11,9,1.1,1.1,0.9,20,4,417,528,79.0,35,331,26,16,10,7243,2724,198,230,86.1,163,192,84.9,45,81,55.6,0.7,9,30,11,4,14,16,10,0,12,20,60.0,8,2,7,37,32,2,89,277,273,129,21,670,62.5,4,25.0,1841,958,11,2,19,8,415,35,9,3,True,16,8,2,27,4,2.0,2.0,12,7,19
2,2,0,0,16,8,3,0,615,12,9,7,2.0,2.0,1.5,27,4,380,496,76.6,47,332,9,20,8,6852,2587,175,200,87.5,158,187,84.5,41,89,46.1,1.2,12,33,7,1,8,4,5,3,4,14,28.6,10,2,5,21,24,0,60,152,284,186,28,615,40.0,12,60.0,1894,857,16,3,22,14,379,46,3,9,False,11,6,2,20,4,1.1,1.1,9,11,19
2,1,0,0,19,9,2,0,555,19,10,11,2.0,2.0,1.4,32,4,316,427,74.0,30,267,15,11,4,5709,2373,131,158,82.9,138,171,80.7,35,77,45.5,1.9,10,19,11,2,13,5,9,5,8,12,66.7,4,1,10,29,33,0,56,194,220,149,26,555,36.4,6,54.5,1185,523,5,5,16,10,314,30,7,17,True,7,3,1,13,1,0.9,0.9,6,3,19
1,1,0,0,7,3,3,0,609,16,13,11,0.9,0.9,0.9,13,1,375,483,77.6,23,308,11,18,4,6648,2730,184,206,89.3,139,167,83.2,44,85,51.8,0.4,6,25,3,2,8,3,13,0,6,10,60.0,4,7,4,29,33,4,71,219,266,129,16,609,22.2,8,44.4,1343,665,9,3,18,11,374,23,17,7,False,19,9,2,32,4,2.0,2.0,10,11,19
0,0,0,0,7,0,0,0,611,17,11,10,0.4,0.4,0.3,13,0,416,495,84.0,39,311,19,19,7,7372,2611,196,213,92.0,182,216,84.3,37,53,69.8,0.4,6,29,6,1,13,7,10,0,7,17,41.2,10,2,8,28,21,2,100,271,241,106,16,611,36.8,9,47.4,1953,988,11,8,11,14,415,39,19,12,True,22,13,5,41,8,3.2,3.2,19,17,19
5,4,0,0,22,13,0,0,681,23,4,11,3.2,3.2,2.8,41,8,497,579,85.8,59,396,28,17,10,8251,2903,249,270,92.2,208,236,88.1,32,53,60.4,1.5,19,63,17,3,15,11,8,4,9,16,56.3,7,3,8,27,13,0,52,165,314,210,41,681,58.8,7,41.2,1954,1226,15,10,10,10,492,59,12,19,False,7,0,0,13,0,0.4,0.4,6,6,19
2,1,1,1,19,3,2,0,639,22,4,13,1.8,1.0,0.8,37,4,430,523,82.2,48,324,22,31,20,7633,2713,180,203,88.7,209,228,91.7,36,67,53.7,1.0,15,34,12,1,12,10,9,3,12,21,57.1,9,5,8,26,22,1,64,220,254,175,44,638,64.5,9,29.0,1675,894,16,10,18,10,426,47,2,5,True,13,4,2,23,4,1.1,1.1,10,5,19
2,2,0,0,13,4,3,0,500,19,14,21,1.1,1.1,1.0,23,4,280,357,78.4,23,277,13,21,9,5117,2241,138,156,88.5,104,122,85.2,35,62,56.5,0.9,10,17,5,1,11,10,8,1,9,29,31.0,20,9,12,33,25,1,92,229,168,110,22,500,42.9,12,57.1,1499,774,13,8,18,10,277,23,5,2,False,19,3,2,37,4,1.8,1.0,15,12,19
2,1,1,1,8,5,4,0,359,17,6,16,1.6,0.8,0.6,13,3,157,249,63.1,17,131,13,9,3,3007,1527,70,89,78.7,64,90,71.1,20,59,33.9,0.3,5,12,1,0,7,7,9,1,7,11,63.6,4,8,8,23,28,1,84,171,139,54,15,358,33.3,4,44.4,834,449,5,5,16,7,154,15,10,6,True,20,4,0,37,0,2.0,2.0,17,14,19
0,0,0,0,20,4,4,0,880,11,5,5,2.0,2.0,1.1,37,0,679,774,87.7,69,585,26,13,4,11024,3154,336,361,93.1,314,348,90.2,27,51,52.9,2.0,17,66,14,1,5,3,7,1,4,7,57.1,3,2,3,16,14,2,56,191,437,259,36,880,30.8,7,53.8,3028,1697,23,7,15,10,675,68,6,10,False,8,5,2,13,3,1.6,0.8,5,1,19
0,0,0,0,10,0,1,0,727,26,8,14,0.9,0.9,0.7,15,0,525,615,85.4,41,506,14,15,4,9153,2778,240,260,92.3,230,253,90.9,47,77,61.0,0.7,8,43,7,1,16,7,16,3,13,19,68.4,6,4,10,34,9,0,53,219,360,152,16,727,26.7,10,66.7,1956,922,9,3,14,9,524,41,14,15,True,12,4,2,20,4,1.9,1.9,10,11,19
2,1,0,0,12,4,1,0,661,19,8,10,1.9,1.9,1.4,20,4,471,558,84.4,29,374,9,20,6,7286,2376,258,280,92.1,151,161,93.8,34,69,49.3,0.8,10,28,11,3,16,13,3,3,10,14,71.4,4,5,5,27,18,1,54,215,282,168,18,661,30.0,13,65.0,1803,808,8,4,11,13,467,28,15,14,False,10,0,0,15,0,0.9,0.9,8,7,19
1,1,0,0,5,2,1,0,605,10,6,10,0.3,0.3,0.2,7,2,411,511,80.4,30,284,14,14,4,7403,2391,180,200,90.0,163,190,85.8,53,97,54.6,0.5,3,34,3,1,7,6,3,1,5,13,38.5,8,6,4,16,28,0,103,246,252,111,10,605,28.6,7,50.0,1407,738,7,2,10,9,406,29,4,1,True,14,4,3,24,4,1.9,1.9,10,20,19
3,0,0,0,14,4,2,0,601,16,6,6,1.9,1.9,0.7,24,4,407,506,80.4,59,360,16,14,8,6337,2154,228,251,90.8,151,183,82.5,21,50,42.0,1.5,10,35,20,3,9,5,10,1,7,11,63.6,4,1,5,22,23,0,44,158,208,236,43,601,57.1,5,35.7,1795,978,14,5,10,5,402,58,1,4,False,5,2,1,7,2,0.3,0.3,3,3,19
