goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocked_shots,blocked_passes,tackles_interceptions,clearances,errors,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,team_id,opponent_team_id,was_home,shots_against,shots_on_target_against,goals_conceded,sca_against,gca_against,xGC,npxGC,key_passes_against,passes_into_penalty_area_against,gw
1,1,0,0,11,7,5,1,408,17,12,16,2.2,2.2,1.8,20,2,215,296,72.6,19,233,13,16,8,4044,1556,102,120,85.0,82,98,83.7,27,60,45.0,0.5,8,12,6,2,11,8,7,2,12,22,54.5,10,8,8,29,20,1,57,161,163,90,28,408,50.0,7,43.8,1135,562,6,7,7,11,211,18,1,5,True,22,4,1,38,1,1.8,1.8,13,5,3
1,0,0,0,22,4,2,0,620,18,5,6,1.8,1.8,1.0,38,1,429,518,82.8,50,358,28,24,10,7481,2504,188,207,90.8,181,215,84.2,47,66,71.2,1.0,13,38,5,3,7,7,10,1,7,15,46.7,8,2,4,23,12,0,55,158,267,205,31,620,41.7,12,50.0,2050,1198,20,11,12,5,425,50,5,1,False,11,7,1,20,2,2.2,2.2,8,6,3
1,1,0,0,11,4,2,0,529,13,4,11,0.4,0.4,0.4,20,2,360,434,82.9,26,273,13,14,10,6295,1931,163,174,93.7,158,178,88.8,29,58,50.0,0.4,9,28,3,1,9,5,1,7,6,20,30.0,14,3,8,17,30,0,66,180,224,131,13,529,71.4,2,14.3,1545,675,9,1,12,9,357,26,10,9,True,9,4,1,17,2,0.9,0.9,8,5,3
1,1,0,0,9,4,3,0,545,11,6,9,0.9,0.9,0.9,17,2,383,469,81.7,29,327,14,20,14,6828,2007,166,177,93.8,175,198,88.4,36,75,48.0,1.0,8,21,5,2,7,6,4,1,2,12,16.7,10,3,6,17,13,0,60,198,232,118,19,545,70.0,6,30.0,1564,760,8,6,10,7,377,28,9,10,False,11,4,1,20,2,0.4,0.4,9,3,3
1,1,0,0,16,5,3,0,525,17,10,9,1.0,1.0,1.0,30,2,312,412,75.7,38,275,25,21,8,5668,2317,140,162,86.4,132,167,79.0,35,66,53.0,1.2,15,34,6,1,12,7,10,0,6,14,42.9,8,3,6,27,13,0,44,163,226,140,36,525,38.1,8,38.1,1377,724,7,10,18,15,312,38,16,20,True,11,2,1,18,1,0.7,0.7,8,3,3
1,1,0,0,11,2,4,0,520,23,10,14,0.7,0.7,0.5,18,1,292,383,76.2,21,275,11,19,8,5227,1962,136,159,85.5,123,148,83.1,30,59,50.8,0.5,8,22,3,0,14,9,11,3,8,16,50.0,8,6,8,33,27,0,70,188,232,111,13,520,42.1,6,31.6,1824,944,16,4,21,11,291,21,20,16,False,16,5,1,30,2,1.0,1.0,15,6,3
3,1,0,0,20,7,2,0,521,17,11,16,2.8,2.8,1.5,37,5,331,398,83.2,38,291,20,11,6,5898,2424,156,175,89.1,135,154,87.7,33,51,64.7,1.4,16,27,9,2,13,9,2,6,5,12,41.7,7,5,11,28,24,0,79,214,152,160,41,521,54.5,5,45.5,1435,739,5,9,12,10,328,38,4,17,True,18,6,1,34,2,1.6,1.6,14,9,3
1,1,0,0,18,6,1,0,752,15,9,8,1.6,1.6,1.3,34,2,573,664,86.3,43,414,26,13,7,8784,2478,313,337,92.9,220,245,89.8,29,56,51.8,1.5,14,45,9,1,10,2,6,7,5,11,45.5,6,5,3,24,17,3,92,218,314,221,29,752,53.8,5,38.5,2030,1163,16,7,8,12,572,43,17,4,False,20,7,3,37,5,2.8,2.8,16,9,3
1,1,0,0,9,3,4,0,653,22,11,10,0.4,0.4,0.3,15,2,471,545,86.4,31,420,13,17,6,7199,2461,248,267,92.9,161,175,92.0,36,59,61.0,1.0,5,40,5,1,11,4,14,4,7,20,35.0,13,2,8,33,18,0,49,149,381,131,15,653,35.3,7,41.2,1938,910,10,2,18,10,467,31,11,2,True,10,5,2,17,3,1.6,1.6,7,9,3
2,2,0,0,10,5,5,0,520,17,7,7,1.6,1.6,1.5,17,3,333,411,81.0,19,251,17,22,13,5783,2163,166,182,91.2,126,148,85.1,32,54,59.3,1.3,7,18,9,3,10,5,11,1,7,13,53.8,6,1,6,24,26,1,64,203,230,94,20,520,59.1,7,31.8,1675,750,13,3,19,15,333,19,2,11,False,9,3,1,15,2,0.4,0.4,5,5,3
