goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocked_shots,blocked_passes,tackles_interceptions,clearances,errors,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,team_id,opponent_team_id,was_home,shots_against,shots_on_target_against,goals_conceded,sca_against,gca_against,xGC,npxGC,key_passes_against,passes_into_penalty_area_against,gw
0,0,0,0,11,1,2,0,494,8,9,13,0.8,0.8,0.6,18,0,291,398,73.1,26,275,26,6,4,4468,1529,155,179,86.6,101,134,75.4,20,52,38.5,1.0,5,23,7,1,3,5,1,2,5,14,35.7,9,7,6,17,21,0,53,162,176,167,29,494,66.7,1,16.7,1703,997,23,6,16,6,288,26,16,9,True,13,1,1,24,2,1.3,0.5,7,7,6
1,0,1,1,13,1,4,0,677,7,9,8,1.3,0.5,0.3,24,2,473,563,84.0,47,439,29,16,9,8292,2514,206,235,87.7,223,249,89.6,36,58,62.1,0.4,7,43,7,0,2,5,1,1,1,5,20.0,4,5,3,16,44,1,63,217,279,184,23,676,56.3,5,31.3,2412,1385,21,7,14,3,470,47,9,16,False,11,1,0,18,0,0.8,0.8,5,7,6
1,0,0,0,8,3,2,0,561,14,9,7,0.6,0.6,0.2,13,1,382,465,82.2,35,294,21,12,7,6620,2110,179,205,87.3,164,185,88.6,33,54,61.1,0.3,6,17,3,2,11,9,3,2,7,11,63.6,4,1,6,23,23,1,87,210,247,112,18,561,58.3,4,33.3,1855,1049,14,8,19,6,381,35,20,12,True,9,5,2,16,4,2.5,1.8,7,10,6
2,1,1,1,9,5,3,0,655,10,7,11,2.5,1.8,1.1,16,4,476,574,82.9,42,317,20,12,4,8170,2729,211,238,88.7,225,252,89.3,30,61,49.2,1.2,7,30,10,3,9,3,5,2,4,11,36.4,7,2,9,17,12,1,57,202,295,162,35,654,33.3,7,58.3,1753,887,16,10,9,7,470,42,12,20,False,8,3,1,13,1,0.6,0.6,6,3,6
2,2,0,0,15,5,4,0,527,18,7,5,1.2,1.2,1.1,30,4,361,441,81.9,32,312,16,16,10,6330,2347,168,182,92.3,159,175,90.9,30,67,44.8,0.8,13,31,8,2,9,11,5,2,5,10,50.0,5,0,5,25,17,1,46,198,228,110,21,527,62.5,5,31.3,1854,824,8,6,12,10,356,30,10,2,True,7,3,2,14,4,0.8,0.8,6,4,6
2,2,0,0,7,3,1,0,652,15,5,10,0.8,0.8,0.7,14,4,493,561,87.9,33,478,18,13,5,8284,2553,230,248,92.7,214,226,94.7,36,62,58.1,1.0,6,58,4,1,9,7,6,2,5,15,33.3,10,3,7,20,18,0,57,202,281,176,17,652,38.5,5,38.5,2016,943,13,5,14,13,486,33,2,10,False,15,5,2,30,4,1.2,1.2,13,8,6
0,0,0,0,11,2,5,1,555,27,17,14,1.0,1.0,0.8,20,0,336,436,77.1,32,308,7,9,2,5950,2476,182,202,90.1,114,138,82.6,35,70,50.0,0.5,9,30,5,2,15,17,7,3,12,18,66.7,6,6,8,44,16,0,85,251,179,129,24,555,22.2,6,66.7,1440,624,6,6,14,1,333,31,14,18,True,24,10,3,41,5,4.7,4.7,19,15,6
3,2,0,0,24,10,3,0,781,7,11,19,4.7,4.7,3.9,41,5,591,675,87.6,54,548,33,19,6,9890,3227,264,286,92.3,277,304,91.1,39,59,66.1,1.5,19,33,15,2,6,5,2,0,6,8,75.0,2,4,15,18,16,0,75,223,372,195,41,781,31.6,12,63.2,2920,1680,26,8,12,15,582,53,18,14,False,11,2,0,20,0,1.0,1.0,9,5,6
3,3,0,0,14,6,2,0,534,20,11,15,1.4,1.4,1.3,25,5,321,420,76.4,36,306,16,17,8,6009,2080,124,152,81.6,159,179,88.8,34,70,48.6,0.7,11,31,6,1,8,6,11,3,8,15,53.3,7,3,12,31,18,0,41,159,227,158,25,534,47.1,5,29.4,1424,669,13,5,11,15,314,36,3,17,True,9,3,1,16,2,0.6,0.6,7,6,6
1,0,0,0,9,3,5,0,743,20,8,12,0.6,0.6,0.4,16,2,530,620,85.5,34,418,12,16,7,8719,3105,260,281,92.5,224,251,89.2,33,55,60.0,0.6,7,27,6,1,12,10,10,0,5,13,38.5,8,5,7,28,21,1,85,309,307,134,16,743,43.8,8,50.0,2160,885,15,4,18,12,525,33,17,3,False,14,6,3,25,5,1.4,1.4,11,6,6
