goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocked_shots,blocked_passes,tackles_interceptions,clearances,errors,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,team_id,opponent_team_id,was_home,shots_against,shots_on_target_against,goals_conceded,sca_against,gca_against,xGC,npxGC,key_passes_against,passes_into_penalty_area_against,gw
0,0,0,0,14,2,1,0,709,23,9,11,1.3,1.3,1.3,26,0,478,596,80.2,49,386,16,14,3,8964,3000,181,217,83.4,255,291,87.6,40,78,51.3,0.9,13,43,5,2,11,9,10,4,9,23,39.1,14,5,6,32,12,0,64,234,314,164,22,709,21.4,11,78.6,1846,924,11,7,16,9,473,48,7,19,True,18,3,2,26,3,1.4,1.4,8,3,2
2,1,0,0,18,3,1,0,558,20,15,10,1.4,1.4,0.6,26,3,320,425,75.3,28,225,19,26,14,6024,2306,135,167,80.8,139,166,83.7,41,75,54.7,0.8,8,23,3,0,12,9,9,2,11,14,78.6,3,4,6,35,25,0,83,208,273,87,21,558,53.8,9,34.6,1138,618,9,5,13,14,315,28,19,7,False,14,2,0,26,0,1.3,1.3,13,5,2
0,0,0,0,11,3,1,0,457,22,4,4,1.3,1.3,0.7,19,0,287,358,80.2,17,237,16,21,11,4799,1818,140,155,90.3,113,126,89.7,24,50,48.0,0.5,9,20,5,1,10,11,5,6,9,15,60.0,6,1,3,26,17,1,84,193,172,101,16,457,52.4,7,33.3,1283,778,6,4,10,10,278,17,2,1,True,9,4,2,18,4,0.9,0.9,7,11,2
2,1,0,0,9,4,3,0,635,17,8,10,0.9,0.9,0.7,18,4,483,544,88.8,49,401,20,17,6,7944,2177,244,258,94.6,213,236,90.3,23,38,60.5,1.4,7,35,11,0,9,5,8,4,7,18,38.9,11,4,6,25,16,1,46,159,309,171,32,635,35.3,9,52.9,2099,1174,13,7,9,13,474,48,1,2,False,11,3,0,19,0,1.3,1.3,9,5,2
2,2,0,0,12,4,2,0,463,19,9,13,2.0,2.0,1.7,19,4,272,357,76.2,27,230,17,18,8,4598,1668,134,154,87.0,112,130,86.2,21,48,43.8,1.2,8,18,10,0,10,10,7,2,9,18,50.0,9,3,10,28,20,0,65,203,176,91,24,463,44.4,8,44.4,1389,794,10,4,11,6,270,27,20,6,True,14,8,6,27,11,1.7,1.7,12,7,2
6,5,0,0,14,8,3,0,623,14,9,11,1.7,1.7,1.5,27,11,445,525,84.8,32,406,26,19,9,7681,2530,206,227,90.7,189,207,91.3,37,63,58.7,0.6,12,26,7,0,11,4,8,2,8,16,50.0,8,2,9,23,20,2,70,231,253,144,20,623,47.4,9,47.4,2221,1197,17,8,13,10,440,32,6,20,False,12,4,2,19,4,2.0,2.0,8,10,2
1,1,0,0,16,4,2,0,515,21,6,24,2.3,2.3,2.2,29,1,263,359,73.3,31,211,16,14,2,5183,2158,115,130,88.5,110,130,84.6,36,84,42.9,1.8,14,28,6,1,16,11,5,5,7,13,53.8,6,5,19,27,35,0,68,149,215,157,26,515,14.3,12,85.7,1085,559,9,8,13,9,259,30,3,15,True,14,5,1,26,2,1.7,1.7,14,15,2
1,1,0,0,14,5,2,0,658,21,4,10,1.7,1.7,1.7,26,2,428,552,77.5,45,388,19,15,6,7309,3014,209,237,88.2,185,213,86.9,29,68,42.6,1.4,14,32,15,5,12,9,9,3,12,14,85.7,2,4,6,25,16,1,70,224,283,156,31,658,40.0,7,46.7,1986,844,14,8,17,14,422,45,15,3,False,16,4,1,29,1,2.3,2.3,14,6,2
2,2,0,0,19,8,2,0,741,17,7,14,2.7,2.7,2.5,35,3,571,638,89.5,59,514,25,16,8,9545,3284,296,309,95.8,231,245,94.3,39,71,54.9,1.6,17,49,18,2,10,9,3,5,13,19,68.4,6,3,11,24,12,0,61,182,344,222,40,741,50.0,5,31.3,2388,1188,18,13,22,5,566,58,12,4,True,8,2,0,15,0,0.6,0.6,5,5,2
0,0,0,0,8,2,3,0,493,10,5,11,0.6,0.6,0.5,15,0,322,399,80.7,26,282,11,22,6,6275,2100,106,125,84.8,163,177,92.1,43,68,63.2,0.4,5,18,5,1,6,8,2,0,5,13,38.5,8,7,4,15,15,0,92,211,183,104,8,493,27.3,13,59.1,1646,866,9,2,15,4,316,26,4,12,False,19,8,2,35,3,2.7,2.7,17,18,2
