goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocked_shots,blocked_passes,tackles_interceptions,clearances,errors,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,team_id,opponent_team_id,was_home,shots_against,shots_on_target_against,goals_conceded,sca_against,gca_against,xGC,npxGC,key_passes_against,passes_into_penalty_area_against,gw
1,0,0,0,12,2,1,0,636,24,4,13,0.7,0.7,0.4,21,0,426,522,81.6,44,416,22,18,8,6858,2900,224,245,91.4,141,168,83.9,37,65,56.9,0.8,9,34,10,6,17,12,7,5,13,20,65.0,7,6,7,28,15,0,62,203,258,182,26,636,44.4,9,50.0,2350,1240,15,3,24,9,421,43,11,8,True,17,5,1,30,2,1.1,1.1,13,8,5
1,1,0,0,17,5,2,0,511,18,9,9,1.1,1.1,0.8,30,2,295,380,77.6,24,247,15,22,7,5336,2385,146,162,90.1,107,128,83.6,37,64,57.8,0.7,13,25,8,2,13,14,3,1,9,17,52.9,8,3,6,27,33,0,68,192,186,139,23,511,31.8,13,59.1,1365,648,8,5,13,11,293,24,8,11,False,12,2,1,21,0,0.7,0.7,9,10,5
3,3,0,0,19,12,1,0,737,20,6,10,2.0,2.0,1.9,38,6,546,619,88.2,39,526,30,21,16,8589,3369,310,326,95.1,194,216,89.8,30,54,55.6,1.0,18,40,12,1,14,10,9,1,12,23,52.2,11,4,6,26,24,1,94,276,315,151,28,737,76.2,5,23.8,2435,1191,16,11,13,15,542,39,12,3,True,19,6,0,33,0,1.1,1.1,14,10,5
0,0,0,0,19,6,4,0,556,20,7,12,1.1,1.1,0.9,33,0,360,442,81.4,42,254,15,23,11,6752,2440,150,169,88.8,172,196,87.8,38,66,57.6,0.7,14,28,10,1,11,8,7,5,5,21,23.8,16,4,8,27,16,1,75,186,226,149,27,556,47.8,12,52.2,1439,840,11,6,12,8,357,41,3,12,False,19,12,3,38,6,2.0,2.0,18,12,5
0,0,0,0,9,4,3,0,479,22,13,13,1.0,1.0,0.8,17,0,239,342,69.9,17,196,10,13,4,4339,1936,109,132,82.6,89,108,82.4,28,70,40.0,0.4,8,13,6,3,10,13,9,0,8,15,53.3,7,3,10,35,31,1,94,244,169,73,15,479,30.8,6,46.2,1101,447,6,2,8,8,236,17,7,14,True,15,6,0,27,0,1.8,1.8,12,10,5
0,0,0,0,15,6,2,0,814,14,9,8,1.8,1.8,1.3,27,0,586,698,84.0,57,524,18,16,7,9740,3065,275,301,91.4,266,294,90.5,37,80,46.3,1.3,12,38,10,0,8,1,9,4,6,10,60.0,4,2,6,23,15,0,48,209,397,214,31,814,43.8,8,50.0,2651,1284,14,7,15,14,576,56,14,7,False,9,4,0,17,0,1.0,1.0,8,6,5
2,1,0,0,14,3,3,0,709,12,7,14,1.0,1.0,0.6,25,4,510,619,82.4,75,441,35,20,10,8335,2829,264,293,90.1,187,224,83.5,44,69,63.8,0.9,11,51,8,1,5,4,3,5,3,11,27.3,8,1,13,19,8,0,36,142,310,262,30,709,50.0,7,35.0,2614,1574,26,6,16,11,501,75,5,16,True,3,2,2,7,3,1.4,0.6,3,1,5
2,1,1,1,3,2,6,1,399,18,8,12,1.4,0.6,0.6,7,3,182,270,67.4,13,121,8,14,8,3374,1371,83,94,88.3,80,97,82.5,17,57,29.8,0.4,3,11,1,0,8,14,2,2,7,17,41.2,10,7,5,26,51,0,87,219,145,42,11,398,57.1,3,21.4,659,370,5,3,12,9,182,13,16,5,False,14,3,2,25,4,1.0,1.0,11,8,5
2,1,0,0,33,11,3,0,847,10,3,2,2.2,2.2,1.7,64,3,669,749,89.3,54,601,59,21,10,9984,2410,390,416,93.8,239,262,91.2,32,51,62.7,2.9,27,44,16,6,5,2,5,3,4,8,50.0,4,0,2,13,9,1,34,112,236,504,53,847,47.6,9,42.9,3387,2010,38,17,10,7,658,54,13,1,True,5,3,2,7,4,0.7,0.7,4,1,5
2,2,0,0,5,3,6,1,332,16,4,21,0.7,0.7,0.6,7,4,154,221,69.7,11,146,11,11,4,2884,1326,70,81,86.4,60,82,73.2,17,47,36.2,0.5,4,9,1,1,10,11,4,1,9,19,47.4,10,13,8,20,41,1,94,187,107,40,8,332,36.4,4,36.4,801,473,1,2,12,6,154,11,1,13,False,33,11,2,64,3,2.2,2.2,27,16,5
