player_id,team_id,opponent_team_id,was_home,player_name,player_number,nation,pos,age,minutes,goals,assists,penalty_kicks_made,penalty_kicks_attempted,shots,shots_on_target,yellow_cards,red_cards,touches,tackles,interceptions,blocks,xG,npxG,xAG,shot_creating_actions,goal_creating_actions,total_completed_passes,total_attempted_passes,total_pass_completion_percentage,progressive_passes,carries,progressive_carries,attempted_takeons,successful_takeons,gw
27.0,17,14,True,Cameron Archer,19,eng ENG,FW,23-055,61,0,0,0,1,2,1,0,0,13,0,0,0,0.8,0.0,0.0,1,0,9,9,100.0,1,5,1,1,0,4
473.0,17,14,True,Ross Stewart,11,sct SCO,FW,28-065,29,0,0,0,0,0,0,0,0,7,0,0,1,0.0,0.0,0.0,0,0,5,6,83.3,0,5,0,0,0,4
584.0,17,14,True,Ben Brereton,17,cl CHI,LW,25-149,63,0,0,0,0,0,0,0,0,30,1,0,2,0.0,0.0,0.0,0,0,17,22,77.3,2,18,1,0,0,4
397.0,17,14,True,Ryan Fraser,24,sct SCO,LW,30-203,27,0,0,0,0,0,0,0,0,7,1,0,0,0.0,0.0,0.0,0,0,5,5,100.0,0,5,1,0,0,4
608.0,17,14,True,Tyler Dibling,33,eng ENG,RW,18-186,62,0,0,0,0,1,1,0,0,30,0,0,3,0.0,0.0,0.0,3,0,17,19,89.5,1,22,3,5,0,4
463.0,17,14,True,Adam Lallana,10,eng ENG,DM,36-127,28,0,0,0,0,0,0,0,0,26,2,0,0,0.0,0.0,0.0,0,0,16,22,72.7,1,11,0,1,0,4
623.0,17,14,True,Mateus Fernandes,18,pt POR,AM,20-066,80,0,0,0,0,0,0,0,0,38,2,2,0,0.0,0.0,0.0,0,0,20,27,74.1,0,22,2,1,0,4
461.0,17,14,True,Taylor Harwood-Bellis,6,eng ENG,CB,22-228,10,0,0,0,0,0,0,0,0,12,0,0,1,0.0,0.0,0.0,0,0,10,11,90.9,0,4,0,0,0,4
188.0,17,14,True,Lesley Ugochukwu,26,fr FRA,DM,20-172,63,0,0,0,0,1,0,0,0,31,2,0,2,0.2,0.2,0.0,1,0,23,25,92.0,1,16,1,1,0,4
515.0,17,14,True,Maxwel Cornet,22,ci CIV,RW,27-353,27,0,0,0,0,0,0,1,0,14,2,0,0,0.0,0.0,0.0,0,0,8,10,80.0,0,8,1,1,0,4
518.0,17,14,True,Flynn Downes,4,eng ENG,DM,25-238,90,0,0,0,0,0,0,0,0,76,2,3,1,0.0,0.0,0.0,0,0,58,59,98.3,3,32,2,3,0,4
476.0,17,14,True,Kyle Walker-Peters,2,eng ENG,LB,27-154,90,0,0,0,0,0,0,0,0,54,3,3,0,0.0,0.0,0.0,0,0,36,42,85.7,2,30,4,6,3,4
455.0,17,14,True,Jan Bednarek,35,pl POL,CB,28-155,90,0,0,0,0,0,0,0,0,93,0,2,4,0.0,0.0,0.0,0,0,70,80,87.5,1,57,0,0,0,4
472.0,17,14,True,Jack Stephens,5,eng ENG,CB,30-231,78,0,0,0,0,0,0,0,1,74,4,0,1,0.0,0.0,0.0,1,0,64,70,91.4,2,38,2,0,0,4
474.0,17,14,True,Yukinari Sugawara,16,jp JPN,RB,24-078,90,0,0,0,0,1,0,0,0,68,2,1,0,0.0,0.0,0.2,4,0,52,61,85.2,8,46,3,1,1,4
14.0,17,14,True,Aaron Ramsdale,30,eng ENG,GK,26-123,90,0,0,0,0,0,0,0,0,43,0,0,0,0.0,0.0,0.0,0,0,29,37,78.4,0,30,0,0,0,4
389.0,14,17,False,Joshua Zirkzee,11,nl NED,FW,23-115,90,0,0,0,0,3,2,0,0,36,0,1,0,1.1,1.1,0.0,6,0,23,28,82.1,3,26,1,3,3,4
385.0,14,17,False,Marcus Rashford,10,eng ENG,LW,26-319,72,1,0,0,0,4,3,0,0,30,1,0,0,0.4,0.4,0.0,3,0,18,22,81.8,1,22,4,3,0,4
372.0,14,17,False,Alejandro Garnacho,17,ar ARG,LW,20-075,18,1,0,0,0,2,1,0,0,12,0,0,1,0.3,0.3,0.1,1,0,6,6,100.0,0,12,1,1,0,4
364.0,14,17,False,Amad Diallo,16,ci CIV,RW,22-065,90,0,1,0,0,1,1,0,0,68,4,0,0,0.0,0.0,0.5,10,1,55,62,88.7,9,42,13,1,0,4
366.0,14,17,False,Bruno Fernandes,8,pt POR,AM,30-006,90,0,1,0,0,5,0,1,0,61,4,0,2,0.2,0.2,0.3,3,1,36,42,85.7,10,35,4,5,3,4
378.0,14,17,False,Kobbie Mainoo,37,eng ENG,DM,19-148,90,0,0,0,0,1,0,1,0,72,4,2,0,0.0,0.0,0.4,1,0,50,58,86.2,2,39,0,4,2,4
370.0,14,17,False,Christian Eriksen,14,dk DEN,DM,32-213,72,0,0,0,0,0,0,1,0,52,1,0,2,0.0,0.0,0.8,5,2,42,47,89.4,6,24,2,0,0,4
652.0,14,17,False,Manuel Ugarte Ribeiro,25,uy URU,DM,23-156,18,0,0,0,0,0,0,0,0,15,2,0,0,0.0,0.0,0.0,1,0,13,13,100.0,0,9,0,1,0,4
369.0,14,17,False,Diogo Dalot,20,pt POR,"LB,RB",25-180,90,0,1,0,0,0,0,0,0,93,1,2,0,0.0,0.0,0.4,3,1,78,86,90.7,3,61,0,2,1,4
