player_id,team_id,opponent_team_id,was_home,player_name,player_number,nation,pos,age,minutes,goals,assists,penalty_kicks_made,penalty_kicks_attempted,shots,shots_on_target,yellow_cards,red_cards,touches,tackles,interceptions,blocks,xG,npxG,xAG,shot_creating_actions,goal_creating_actions,total_completed_passes,total_attempted_passes,total_pass_completion_percentage,progressive_passes,carries,progressive_carries,attempted_takeons,successful_takeons,gw
306.0,11,13,True,Jamie Vardy,9,eng ENG,FW,37-353,90,0,0,0,0,4,1,0,0,16,0,0,0,0.7,0.7,0.4,2,0,8,10,80.0,1,6,0,0,0,19
298.0,11,13,True,Stephy Mavididi,10,eng ENG,LW,26-212,89,0,0,0,0,1,0,0,0,53,2,2,0,0.0,0.0,0.5,4,0,38,44,86.4,6,39,9,5,2,19
606.0,11,13,True,Will Alves,37,eng ENG,LW,19-330,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,1,0,0,0,19
117.0,11,13,True,Facundo Buonanotte,40,ar ARG,RW,20-006,90,0,0,0,0,1,0,0,0,48,5,0,1,0.1,0.1,0.0,4,0,32,36,88.9,4,27,3,4,1,19
635.0,11,13,True,Bilal El Khannouss,11,ma MAR,AM,20-233,90,0,0,0,0,1,0,1,0,73,3,0,1,0.0,0.0,0.1,2,0,57,67,85.1,9,49,4,5,4,19
285.0,11,13,True,Boubakary Soumaré,24,fr FRA,DM,25-306,90,0,0,0,0,0,0,1,0,84,1,2,0,0.0,0.0,0.0,1,0,68,74,91.9,5,57,2,0,0,19
309.0,11,13,True,Harry Winks,8,eng ENG,DM,28-331,84,0,0,0,0,0,0,0,0,66,1,0,0,0.0,0.0,0.0,0,0,60,64,93.8,1,43,0,0,0,19
289.0,11,13,True,Patson Daka,20,zm ZAM,DM,26-081,6,0,0,0,0,0,0,0,0,2,0,0,1,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,19
296.0,11,13,True,Victor Bernth Kristiansen,16,dk DEN,LB,22-013,90,0,0,0,0,0,0,0,0,82,1,2,1,0.0,0.0,0.0,3,0,71,76,93.4,2,64,4,1,1,19
307.0,11,13,True,Jannik Vestergaard,23,dk DEN,CB,32-148,90,0,0,0,0,1,1,0,0,83,0,0,2,0.0,0.0,0.0,1,0,76,78,97.4,2,62,0,0,0,19
288.0,11,13,True,Conor Coady,4,eng ENG,CB,31-308,84,0,0,0,0,0,0,0,0,86,0,0,0,0.0,0.0,0.0,1,0,78,82,95.1,4,63,0,0,0,19
301.0,11,13,True,Caleb Okoli,5,it ITA,CB,23-169,6,0,0,0,0,0,0,0,0,6,1,1,0,0.0,0.0,0.0,0,0,3,3,100.0,2,2,0,0,0,19
295.0,11,13,True,James Justin,2,eng ENG,RB,26-310,69,0,0,0,0,3,1,0,0,36,0,0,2,0.4,0.4,0.0,1,0,25,28,89.3,0,20,2,0,0,19
287.0,11,13,True,Hamza Choudhury,17,bd BAN,RB,27-089,21,0,0,0,0,0,0,0,0,22,0,2,2,0.0,0.0,0.0,0,0,14,18,77.8,0,13,2,1,1,19
304.0,11,13,True,Jakub Stolarczyk,41,pl POL,GK,24-010,90,0,0,0,0,0,0,0,0,39,0,0,0,0.0,0.0,0.0,0,0,30,37,81.1,0,24,0,0,0,19
351.0,13,11,False,Erling Haaland,9,no NOR,FW,24-161,90,1,0,0,0,6,3,0,0,29,0,0,0,0.9,0.9,0.1,6,0,10,19,52.6,1,12,2,3,2,19
571.0,13,11,False,Sávio,26,br BRA,LM,20-263,90,1,1,0,0,2,1,0,0,36,0,1,1,0.2,0.2,0.3,5,1,22,27,81.5,3,22,2,0,0,19
342.0,13,11,False,Bernardo Silva,20,pt POR,CM,30-141,90,0,0,0,0,0,0,0,0,54,2,2,0,0.0,0.0,0.0,1,0,42,48,87.5,0,29,0,2,1,19
345.0,13,11,False,Kevin De Bruyne,17,be BEL,CM,33-184,90,0,0,0,0,2,0,0,0,59,3,0,0,0.1,0.1,0.2,5,1,40,48,83.3,6,36,1,3,1,19
348.0,13,11,False,Phil Foden,47,eng ENG,RM,24-215,65,0,0,0,0,1,1,0,0,36,0,0,1,0.0,0.0,0.1,2,1,21,27,77.8,3,26,3,2,0,19
357.0,13,11,False,James Mcatee,87,eng ENG,RM,22-072,25,0,0,0,0,1,0,0,0,16,0,0,1,0.0,0.0,0.0,1,0,11,14,78.6,0,10,2,1,1,19
354.0,13,11,False,Mateo Kovačić,8,hr CRO,DM,30-237,90,0,0,0,0,2,0,0,0,69,3,2,1,0.1,0.1,0.2,3,0,55,58,94.8,6,46,2,0,0,19
350.0,13,11,False,Joško Gvardiol,24,hr CRO,"LB,CB",22-341,90,0,0,0,0,0,0,0,0,84,0,0,0,0.0,0.0,0.0,1,0,75,79,94.9,7,62,0,0,0,19
341.0,13,11,False,Nathan Aké,6,nl NED,CB,29-315,69,0,0,0,0,0,0,0,0,54,0,0,0,0.0,0.0,0.0,0,0,50,52,96.2,2,41,0,0,0,19
363.0,13,11,False,Kyle Walker,2,eng ENG,RB,34-215,21,0,0,0,0,0,0,0,0,18,0,0,0,0.0,0.0,0.0,0,0,18,18,100.0,0,7,0,0,0,19
340.0,13,11,False,Manuel Akanji,25,ch SUI,CB,29-163,90,0,0,0,0,0,0,0,0,77,1,0,1,0.0,0.0,0.0,0,0,68,70,97.1,9,49,0,0,0,19
355.0,13,11,False,Rico Lewis,82,eng ENG,"RB,LB",20-038,90,0,0,0,0,0,0,0,0,59,1,0,1,0.0,0.0,0.0,2,0,50,52,96.2,3,31,0,1,0,19
358.0,13,11,False,Stefan Ortega,18,de GER,GK,32-053,90,0,0,0,0,0,0,1,0,32,0,0,0,0.0,0.0,0.0,0,0,27,29,93.1,0,17,0,0,0,19
156.0,8,16,True,Armando Broja,22,al ALB,FW,23-110,74,0,0,0,0,3,0,0,0,31,0,0,2,0.1,0.1,0.0,1,0,13,17,76.5,1,13,1,1,0,19
218.0,8,16,True,Beto,14,gw GNB,FW,26-333,16,0,0,0,0,1,1,0,0,6,1,0,0,0.0,0.0,0.0,0,0,1,3,33.3,0,2,0,0,0,19
232.0,8,16,True,Iliman Ndiaye,10,sn SEN,"LW,LM",24-298,90,0,0,0,0,2,0,0,0,55,1,0,0,0.2,0.2,0.0,5,0,38,42,90.5,3,39,3,8,4,19
224.0,8,16,True,Jack Harrison,11,eng ENG,RW,28-039,45,0,0,0,0,0,0,0,0,24,0,0,1,0.0,0.0,0.0,1,0,9,21,42.9,4,15,2,1,0,19
577.0,8,16,True,Jesper Lindstrøm,29,dk DEN,"RM,RW",24-304,45,0,0,0,0,2,0,0,0,32,1,0,0,0.1,0.1,0.0,1,0,16,22,72.7,1,21,0,3,2,19
217.0,8,16,True,Abdoulaye Doucouré,16,ml MLI,"LM,CM",31-363,90,0,0,0,0,1,0,0,0,54,2,0,1,0.0,0.0,0.2,1,0,39,47,83.0,9,28,3,0,0,19
222.0,8,16,True,Idrissa Gana Gueye,27,sn SEN,CM,35-094,67,0,0,0,0,0,0,1,0,39,4,1,1,0.0,0.0,0.0,0,0,24,31,77.4,6,18,0,1,0,19
220.0,8,16,True,Dominic Calvert-Lewin,9,eng ENG,FW,27-288,23,0,0,0,0,2,1,0,0,10,0,0,0,0.1,0.1,0.0,1,0,7,8,87.5,0,7,0,0,0,19
651.0,8,16,True,Orel Mangala,8,be BEL,"RM,CM",26-286,90,0,0,0,0,1,0,0,0,68,0,1,0,0.2,0.2,0.0,0,0,55,61,90.2,0,41,1,4,3,19
231.0,8,16,True,Vitaliy Mykolenko,19,ua UKR,LB,25-214,90,0,0,0,0,0,0,0,0,65,3,2,0,0.0,0.0,0.2,4,0,40,54,74.1,6,31,4,1,1,19
219.0,8,16,True,Jarrad Branthwaite,32,eng ENG,CB,22-185,90,0,0,0,0,1,0,1,0,73,1,1,0,0.1,0.1,0.0,1,0,53,64,82.8,11,38,2,0,0,19
236.0,8,16,True,James Tarkowski,6,eng ENG,CB,32-040,90,0,0,0,0,0,0,1,0,76,3,1,0,0.0,0.0,0.0,2,0,53,69,76.8,10,38,2,1,1,19
238.0,8,16,True,Ashley Young,18,eng ENG,RB,39-173,67,0,0,0,0,0,0,0,0,52,0,0,0,0.0,0.0,0.1,2,0,33,50,66.0,2,11,0,0,0,19
234.0,8,16,True,Nathan Patterson,2,sct SCO,RB,23-074,23,0,0,0,0,0,0,0,0,28,0,0,1,0.0,0.0,0.2,2,0,23,26,88.5,5,12,2,1,1,19
235.0,8,16,True,Jordan Pickford,1,eng ENG,GK,30-297,90,0,0,0,0,0,0,1,0,54,0,0,0,0.0,0.0,0.0,1,0,36,49,73.5,0,32,0,0,0,19
447.0,16,8,False,Chris Wood,11,nz NZL,FW,33-022,75,1,1,0,0,3,1,0,0,21,0,0,0,0.4,0.4,0.2,2,2,9,14,64.3,2,11,1,0,0,19
424.0,16,8,False,Taiwo Awoniyi,9,ng NGA,FW,27-139,15,0,0,0,0,1,1,0,0,10,0,0,0,0.1,0.1,0.0,0,0,4,5,80.0,1,7,0,0,0,19
620.0,16,8,False,Ramón Sosa,24,py PAR,LW,25-120,67,0,0,0,0,3,2,0,0,23,1,1,3,0.2,0.2,0.0,1,0,8,11,72.7,0,8,2,1,1,19
425.0,16,8,False,Willy Boly,30,ci CIV,CB,33-330,23,0,0,0,0,0,0,1,0,3,0,1,0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,0,0,19
432.0,16,8,False,Anthony Elanga,21,se SWE,"RW,LM",22-246,90,0,1,0,0,1,1,0,0,37,1,0,0,0.3,0.3,0.4,6,2,18,27,66.7,2,16,0,0,0,19
433.0,16,8,False,Morgan Gibbs-White,10,eng ENG,"AM,RM",24-337,75,1,0,0,0,2,1,0,0,36,0,0,1,0.3,0.3,0.1,1,0,21,27,77.8,6,17,3,3,1,19
596.0,16,8,False,Jota Silva,20,pt POR,RM,25-150,15,0,0,0,0,0,0,0,0,9,0,0,1,0.0,0.0,0.3,0,0,3,5,60.0,0,3,0,0,0,19
423.0,16,8,False,Elliot Anderson,8,eng ENG,"DM,CM",22-053,81,0,0,0,0,0,0,0,0,56,2,3,1,0.0,0.0,0.0,3,0,29,42,69.0,4,19,2,1,0,19
531.0,16,8,False,James Ward-Prowse,18,eng ENG,CM,30-058,9,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,1,0,0,0,19
431.0,16,8,False,Nicolás Domínguez,16,ar ARG,"DM,CM",26-184,90,0,0,0,0,0,0,0,0,41,5,1,1,0.0,0.0,0.0,0,0,22,27,81.5,1,7,0,0,0,19
437.0,16,8,False,Neco Williams,7,wls WAL,LB,23-260,81,0,0,0,0,1,1,0,0,58,2,2,0,0.2,0.2,0.0,1,0,21,41,51.2,1,18,1,1,1,19
444.0,16,8,False,Harry Toffolo,15,eng ENG,LB,29-132,9,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,1,1,0,0,0,19
653.0,16,8,False,Morato,4,br BRA,CB,23-182,90,0,0,0,0,0,0,0,0,52,4,1,1,0.0,0.0,0.0,0,0,17,29,58.6,0,11,0,0,0,19
573.0,16,8,False,Nikola Milenković,31,rs SRB,CB,27-078,90,0,0,0,0,0,0,0,0,24,0,0,1,0.0,0.0,0.0,0,0,11,18,61.1,0,8,0,0,0,19
422.0,16,8,False,Ola Aina,34,ng NGA,RB,28-082,90,0,0,0,0,0,0,0,0,42,3,1,0,0.0,0.0,0.0,0,0,19,31,61.3,3,15,0,1,1,19
443.0,16,8,False,Matz Sels,26,be BEL,GK,32-307,90,0,0,0,0,0,0,0,0,34,0,0,0,0.0,0.0,0.0,0,0,19,32,59.4,0,14,0,0,0,19
82.0,18,20,True,Dominic Solanke,19,eng ENG,FW,27-106,90,0,0,0,0,3,0,0,0,33,1,0,1,0.2,0.2,0.4,2,0,17,21,81.0,4,16,2,3,0,19
503.0,18,20,True,Son Heung-min,7,kr KOR,LW,32-174,63,0,0,0,1,1,0,0,0,26,1,0,0,0.9,0.1,0.0,1,0,15,20,75.0,2,16,3,0,0,19
509.0,18,20,True,Timo Werner,16,de GER,LW,28-298,27,0,0,0,0,0,0,0,0,19,2,0,0,0.0,0.0,0.0,4,0,11,15,73.3,3,13,3,1,1,19
491.0,18,20,True,Brennan Johnson,22,wls WAL,RW,23-220,63,1,0,0,0,1,1,0,0,17,2,1,1,0.1,0.1,0.0,2,1,5,12,41.7,2,9,3,0,0,19
494.0,18,20,True,James Maddison,10,eng ENG,AM,28-036,27,0,0,0,0,1,0,0,0,19,0,0,1,0.0,0.0,0.0,0,0,13,16,81.3,4,11,1,1,1,19
492.0,18,20,True,Dejan Kulusevski,21,se SWE,"AM,RW",24-248,90,0,1,0,0,1,0,0,0,44,2,1,1,0.4,0.4,0.7,7,1,18,27,66.7,3,28,5,7,1,19
480.0,18,20,True,Rodrigo Bentancur,30,uy URU,DM,27-187,90,1,0,0,0,2,1,1,0,60,2,1,3,0.1,0.1,0.0,1,0,35,46,76.1,7,28,1,2,1,19
482.0,18,20,True,Yves Bissouma,8,ml MLI,DM,28-121,63,0,0,0,0,1,0,0,0,28,0,0,0,0.1,0.1,0.0,0,0,19,24,79.2,4,10,0,0,0,19
499.0,18,20,True,Pape Matar Sarr,29,sn SEN,DM,22-106,27,0,0,0,0,1,0,0,0,18,1,0,2,0.4,0.4,0.0,0,0,11,13,84.6,1,13,1,2,2,19
505.0,18,20,True,Destiny Udogie,13,it ITA,LB,22-031,49,0,0,0,0,0,0,0,0,42,5,0,2,0.0,0.0,0.1,2,0,28,32,87.5,4,23,0,1,0,19
496.0,18,20,True,Sergio Reguilón,3,es ESP,LB,28-013,41,0,0,0,0,0,0,0,0,38,0,0,1,0.0,0.0,0.0,1,0,22,33,66.7,4,18,2,1,0,19
489.0,18,20,True,Archie Gray,14,eng ENG,CB,18-292,90,0,0,0,0,0,0,0,0,73,1,0,0,0.0,0.0,0.0,0,0,60,66,90.9,0,51,0,0,0,19
486.0,18,20,True,Radu Drăgușin,6,ro ROU,CB,22-330,90,0,0,0,0,1,0,0,0,56,0,0,1,0.0,0.0,0.0,1,0,40,50,80.0,0,36,0,0,0,19
495.0,18,20,True,Pedro Porro,23,es ESP,RB,25-107,90,0,1,0,0,0,0,0,0,71,1,2,4,0.0,0.0,0.1,3,2,39,60,65.0,2,29,1,0,0,19
488.0,18,20,True,Fraser Forster,20,eng ENG,GK,36-287,90,0,0,0,0,0,0,0,0,26,0,0,0,0.0,0.0,0.0,0,0,16,24,66.7,0,11,0,0,0,19
550.0,20,18,False,Hwang Hee-chan,11,kr KOR,"FW,AM",28-338,77,1,0,0,0,1,1,0,0,24,1,0,0,0.1,0.1,0.0,0,0,16,19,84.2,1,15,0,1,0,19
655.0,20,18,False,Carlos Forbs,26,pt POR,AM,20-285,13,0,0,0,0,1,0,0,0,11,0,0,0,0.0,0.0,0.0,1,0,7,10,70.0,1,8,1,1,1,19
784.0,20,18,False,Matheus Cunha,10,br BRA,AM,25-216,45,0,0,0,0,3,0,0,0,39,2,1,0,0.1,0.1,0.0,2,0,19,31,61.3,3,26,4,3,1,19
566.0,20,18,False,Jørgen Strand Larsen,9,no NOR,FW,24-327,45,1,0,0,0,1,1,0,0,8,0,0,0,0.2,0.2,0.0,2,0,4,6,66.7,1,5,0,0,0,19
535.0,20,18,False,Jean-Ricner Bellegarde,27,fr FRA,AM,26-185,45,0,0,0,0,0,0,1,0,21,2,0,4,0.0,0.0,0.0,1,0,14,15,93.3,0,15,0,0,0,19
548.0,20,18,False,Gonçalo Guedes,29,pt POR,AM,28-030,45,0,0,0,0,1,0,0,0,25,0,0,1,0.0,0.0,0.1,1,0,12,16,75.0,4,12,2,2,0,19
553.0,20,18,False,João Gomes,8,br BRA,CM,23-321,90,0,0,0,0,0,0,0,0,72,5,0,5,0.0,0.0,0.0,1,0,53,61,86.9,10,43,0,0,0,19
642.0,20,18,False,André,7,br BRA,CM,23-166,68,0,0,0,0,0,0,0,0,34,2,0,0,0.0,0.0,0.0,2,1,28,30,93.3,5,20,0,1,0,19
