player_id,team_id,opponent_team_id,was_home,player_name,player_number,nation,pos,age,minutes,goals,assists,penalty_kicks_made,penalty_kicks_attempted,shots,shots_on_target,yellow_cards,red_cards,touches,tackles,interceptions,blocks,xG,npxG,xAG,shot_creating_actions,goal_creating_actions,total_completed_passes,total_attempted_passes,total_pass_completion_percentage,progressive_passes,carries,progressive_carries,attempted_takeons,successful_takeons,gw
38.0,2,17,True,Jáder Durán,9,co COL,FW,20-360,57,1,0,0,0,3,2,0,0,20,2,0,0,0.6,0.6,0.0,3,1,11,15,73.3,1,9,1,1,0,15
58.0,2,17,True,Ollie Watkins,11,eng ENG,FW,28-343,33,0,0,0,0,4,0,0,0,13,1,0,0,0.4,0.4,0.5,3,0,4,7,57.1,0,11,3,0,0,15
54.0,2,17,True,Morgan Rogers,27,eng ENG,LW,22-134,90,0,0,0,0,3,0,1,0,42,2,0,0,0.2,0.2,0.3,5,0,22,28,78.6,6,25,4,4,1,15
28.0,2,17,True,Leon Bailey,31,jm JAM,RW,27-120,58,0,0,0,0,0,0,0,0,28,0,0,0,0.0,0.0,0.0,1,0,17,21,81.0,1,18,2,4,0,15
569.0,2,17,True,Jaden Philogene Bidace,19,eng ENG,RW,22-303,32,0,0,0,0,1,0,0,0,28,1,0,1,0.0,0.0,0.0,2,0,14,20,70.0,1,13,3,3,1,15
48.0,2,17,True,John McGinn,7,sct SCO,AM,30-050,90,0,0,0,0,3,2,0,0,41,1,0,0,0.4,0.4,0.2,5,0,24,30,80.0,7,27,2,2,0,15
57.0,2,17,True,Youri Tielemans,8,be BEL,DM,27-214,58,0,0,0,0,0,0,0,0,49,4,0,0,0.0,0.0,0.2,1,0,36,41,87.8,4,27,0,1,0,15
29.0,2,17,True,Ross Barkley,6,eng ENG,DM,31-002,32,0,0,0,0,1,0,0,0,20,2,0,0,0.5,0.5,0.3,2,0,14,16,87.5,2,10,0,0,0,15
42.0,2,17,True,Boubacar Kamara,44,fr FRA,DM,25-014,90,0,0,0,0,0,0,0,0,52,2,4,1,0.0,0.0,0.1,2,0,41,45,91.1,4,19,2,2,0,15
45.0,2,17,True,Ian Maatsen,22,nl NED,LB,22-272,57,0,0,0,0,1,0,0,0,40,5,2,0,0.0,0.0,0.1,1,0,25,32,78.1,3,25,2,1,0,15
36.0,2,17,True,Lucas Digne,12,fr FRA,LB,31-140,33,0,0,0,0,0,0,0,0,25,2,2,0,0.0,0.0,0.2,4,0,14,24,58.3,2,7,1,0,0,15
52.0,2,17,True,Pau Torres,14,es ESP,CB,27-326,90,0,0,0,0,1,0,0,0,54,2,0,0,0.0,0.0,0.0,0,0,46,49,93.9,2,30,0,1,1,15
35.0,2,17,True,Diego Carlos,3,br BRA,CB,31-267,90,0,0,0,0,1,0,0,0,58,1,0,3,0.1,0.1,0.0,0,0,43,51,84.3,0,23,0,0,0,15
44.0,2,17,True,Ezri Konsa,4,eng ENG,RB,27-045,90,0,0,0,0,0,0,0,0,64,2,0,1,0.0,0.0,0.0,2,1,49,55,89.1,1,26,1,2,2,15
47.0,2,17,True,Emiliano Martínez,23,ar ARG,GK,32-096,90,0,0,0,0,0,0,0,0,28,0,0,0,0.0,0.0,0.0,0,0,23,28,82.1,0,18,0,0,0,15
27.0,17,2,False,Cameron Archer,19,eng ENG,FW,23-139,72,0,0,0,0,2,0,0,0,22,0,0,1,0.2,0.2,0.0,2,0,10,14,71.4,0,9,1,3,1,15
451.0,17,2,False,Samuel Amo-Ameyaw,27,eng ENG,"RW,FW",18-142,18,0,0,0,0,0,0,1,0,10,1,0,0,0.0,0.0,0.0,0,0,3,4,75.0,0,5,1,4,0,15
453.0,17,2,False,Adam Armstrong,9,eng ENG,"FW,LW,LB",27-301,90,0,0,0,0,0,0,0,0,18,0,0,1,0.0,0.0,0.1,1,0,13,16,81.3,2,12,0,0,0,15
623.0,17,2,False,Mateus Fernandes,18,pt POR,"CM,LM",20-150,90,0,0,0,0,1,0,0,0,50,0,1,2,0.1,0.1,0.0,2,0,31,38,81.6,4,25,2,4,1,15
518.0,17,2,False,Flynn Downes,4,eng ENG,CM,25-322,78,0,0,0,0,0,0,1,0,50,2,3,0,0.0,0.0,0.0,0,0,36,40,90.0,2,20,2,2,0,15
584.0,17,2,False,Ben Brereton,17,cl CHI,"LW,FW",25-233,12,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,4,5,80.0,1,2,0,0,0,15
608.0,17,2,False,Tyler Dibling,33,eng ENG,"CM,RW,RM",18-270,90,0,0,0,0,0,0,0,0,49,2,0,2,0.0,0.0,0.1,1,0,28,37,75.7,3,31,6,5,1,15
467.0,17,2,False,Ryan Manning,3,ie IRL,LB,28-176,89,0,0,0,0,1,0,0,0,57,2,2,0,0.1,0.1,0.0,1,0,44,49,89.8,0,25,1,2,0,15
462.0,17,2,False,Kamaldeen Sulemana,20,gh GHA,LW,22-296,1,0,0,0,0,0,0,0,0,3,1,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,1,0,0,0,15
476.0,17,2,False,Kyle Walker-Peters,2,eng ENG,"RB,CB",27-238,90,0,0,0,0,0,0,0,0,63,0,1,1,0.0,0.0,0.1,1,0,56,57,98.2,7,46,6,2,1,15
477.0,17,2,False,Nathan Wood-Gordon,15,eng ENG,CB,22-190,90,0,0,0,0,0,0,1,0,85,1,1,4,0.0,0.0,0.0,0,0,71,74,95.9,2,52,1,0,0,15
461.0,17,2,False,Taylor Harwood-Bellis,6,eng ENG,CB,22-312,90,0,0,0,0,0,0,0,0,103,1,2,4,0.0,0.0,0.0,0,0,83,91,91.2,8,55,1,0,0,15
457.0,17,2,False,James Bree,14,eng ENG,RB,27-057,45,0,0,0,0,0,0,0,0,43,3,1,0,0.0,0.0,0.0,0,0,33,37,89.2,1,22,0,1,0,15
452.0,17,2,False,Joe Aribo,7,ng NGA,"RM,LM",28-139,45,0,0,0,0,0,0,0,0,32,2,1,1,0.0,0.0,0.0,0,0,19,22,86.4,2,18,1,4,0,15
466.0,17,2,False,Joe Lumley,13,eng ENG,GK,29-296,90,0,0,0,0,0,0,0,0,44,0,0,0,0.0,0.0,0.0,0,0,24,38,63.2,0,22,0,0,0,15
207.0,7,13,True,Jean-Philippe Mateta,14,fr FRA,FW,27-162,90,0,0,0,0,1,0,0,0,18,0,0,0,0.0,0.0,0.2,1,0,9,10,90.0,0,14,1,2,1,15
199.0,7,13,True,Eberechi Eze,10,eng ENG,AM,26-161,71,0,0,0,0,2,0,0,0,33,0,1,2,0.2,0.2,0.0,0,0,16,24,66.7,0,19,1,2,1,15
645.0,7,13,True,Justin Devenny,55,nir NIR,AM,21-057,19,0,0,0,0,1,0,0,0,16,1,0,1,0.1,0.1,0.0,1,0,6,10,60.0,0,8,0,0,0,15
585.0,7,13,True,Ismaila Sarr,7,sn SEN,AM,26-286,76,0,0,0,0,1,0,0,0,25,1,0,1,0.1,0.1,0.0,3,0,12,18,66.7,5,14,2,1,1,15
11.0,7,13,True,Eddie Nketiah,9,eng ENG,AM,25-191,14,0,0,0,0,0,0,1,0,5,0,0,0,0.0,0.0,0.0,0,0,3,4,75.0,0,3,1,1,0,15
206.0,7,13,True,Jefferson Lerma,8,co COL,CM,30-043,90,0,0,0,0,2,1,0,0,57,2,1,2,0.2,0.2,0.0,2,0,38,45,84.4,2,37,1,0,0,15
203.0,7,13,True,Will Hughes,19,eng ENG,CM,29-234,90,0,2,0,0,3,0,0,0,48,3,1,1,0.1,0.1,0.7,7,4,31,41,75.6,5,26,1,1,1,15
210.0,7,13,True,Tyrick Mitchell,3,eng ENG,WB,25-097,90,0,0,0,0,0,0,0,0,45,5,1,4,0.0,0.0,0.1,1,0,20,31,64.5,0,21,2,1,0,15
211.0,7,13,True,Daniel Muñoz,12,co COL,WB,28-195,90,1,0,0,0,1,1,0,0,47,1,0,1,0.1,0.1,0.0,0,0,25,34,73.5,2,24,3,2,1,15
200.0,7,13,True,Marc Guéhi,6,eng ENG,CB,24-147,90,0,0,0,0,0,0,0,0,44,0,0,0,0.0,0.0,0.0,0,0,36,43,83.7,3,36,1,0,0,15
650.0,7,13,True,Maxence Lacroix,5,fr FRA,CB,24-245,90,1,0,0,0,1,1,0,0,44,2,1,1,0.5,0.5,0.0,0,0,24,29,82.8,1,24,0,1,1,15
