player_id,team_id,opponent_team_id,was_home,player_name,player_number,nation,pos,age,minutes,goals,assists,penalty_kicks_made,penalty_kicks_attempted,shots,shots_on_target,yellow_cards,red_cards,touches,tackles,interceptions,blocks,xG,npxG,xAG,shot_creating_actions,goal_creating_actions,total_completed_passes,total_attempted_passes,total_pass_completion_percentage,progressive_passes,carries,progressive_carries,attempted_takeons,successful_takeons,gw
345.0,13,20,True,Kevin De Bruyne,17,be BEL,FW,33-308,83,1,0,0,0,1,1,0,0,57,2,0,0,0.4,0.4,0.0,3,0,43,52,82.7,7,34,0,2,0,35
348.0,13,20,True,Phil Foden,47,eng ENG,FW,24-339,7,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,1,0,0,0,35
346.0,13,20,True,Jeremy Doku,11,be BEL,LW,22-340,90,0,1,0,0,0,0,0,0,66,0,0,0,0.0,0.0,0.5,5,1,41,54,75.9,4,53,13,10,4,35
755.0,13,20,True,Omar Marmoush,7,eg EGY,RW,26-084,82,0,0,0,0,2,0,0,0,27,0,0,1,0.1,0.1,0.0,0,0,11,15,73.3,3,13,1,4,2,35
355.0,13,20,True,Rico Lewis,82,eng ENG,"AM,RW",20-162,8,0,0,0,0,0,0,0,0,5,0,0,1,0.0,0.0,0.0,0,0,4,4,100.0,1,1,0,0,0,35
625.0,13,20,True,İlkay Gündoğan,19,de GER,AM,34-190,83,0,0,0,0,0,0,0,0,41,0,0,0,0.0,0.0,0.0,2,1,34,37,91.9,2,19,2,0,0,35
357.0,13,20,True,James Mcatee,87,eng ENG,RW,22-196,7,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,2,5,40.0,0,1,0,0,0,35
354.0,13,20,True,Mateo Kovačić,8,hr CRO,DM,30-361,89,0,0,0,0,3,0,0,0,100,6,0,1,0.1,0.1,0.0,4,0,81,87,93.1,7,73,1,1,0,35
765.0,13,20,True,Nicolás González,14,es ESP,DM,23-119,1,0,0,0,0,0,0,0,0,2,0,1,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,35
342.0,13,20,True,Bernardo Silva,20,pt POR,DM,30-265,90,0,0,0,0,0,0,0,0,111,3,1,3,0.0,0.0,0.1,4,0,86,96,89.6,6,69,2,4,2,35
607.0,13,20,True,Nico O’Reilly,75,eng ENG,LB,20-042,57,0,0,0,0,2,1,0,0,47,2,1,3,0.1,0.1,0.0,0,0,29,32,90.6,4,22,1,2,0,35
340.0,13,20,True,Manuel Akanji,25,ch SUI,CB,29-287,33,0,0,0,0,0,0,0,0,37,1,0,0,0.0,0.0,0.0,0,0,32,34,94.1,3,27,0,0,0,35
350.0,13,20,True,Joško Gvardiol,24,hr CRO,"CB,LB",23-099,90,0,0,0,0,0,0,0,0,95,0,2,1,0.0,0.0,0.0,0,0,81,88,92.0,11,60,3,0,0,35
361.0,13,20,True,Rúben Dias,3,pt POR,CB,27-353,90,0,0,0,0,1,0,0,0,97,1,0,0,0.0,0.0,0.0,0,0,91,92,98.9,2,68,1,0,0,35
356.0,13,20,True,Matheus Nunes,27,pt POR,RB,26-248,90,0,0,0,0,0,0,0,0,101,4,1,0,0.0,0.0,0.0,0,0,72,86,83.7,3,62,3,3,1,35
347.0,13,20,True,Ederson,31,br BRA,GK,31-258,90,0,0,0,0,0,0,0,0,42,0,0,0,0.0,0.0,0.0,0,0,37,41,90.2,0,27,0,0,0,35
784.0,20,13,False,Matheus Cunha,10,br BRA,"FW,AM",25-340,84,0,0,0,0,2,0,0,0,32,0,1,0,0.1,0.1,0.0,1,0,16,23,69.6,2,19,1,4,1,35
550.0,20,13,False,Hwang Hee-chan,11,kr KOR,AM,29-096,6,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,1,0,1,0,35
535.0,20,13,False,Jean-Ricner Bellegarde,27,fr FRA,AM,26-309,65,0,0,0,0,0,0,0,0,32,4,0,1,0.0,0.0,0.0,0,0,12,18,66.7,3,18,2,2,1,35
563.0,20,13,False,Rodrigo Gomes,19,pt POR,WB,21-299,25,0,0,0,0,0,0,0,0,11,2,0,0,0.0,0.0,0.0,0,0,5,6,83.3,1,5,0,0,0,35
770.0,20,13,False,Marshall Munetsi,5,zw ZIM,"AM,CM",28-314,90,0,0,0,0,0,0,0,0,28,2,1,3,0.0,0.0,0.0,0,0,8,13,61.5,0,13,2,3,1,35
642.0,20,13,False,André,7,br BRA,CM,23-290,79,0,0,0,0,1,0,0,0,49,4,0,1,0.0,0.0,0.1,2,0,37,39,94.9,3,27,0,1,0,35
548.0,20,13,False,Gonçalo Guedes,29,pt POR,FW,28-154,11,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,0,0,6,8,75.0,1,6,0,0,0,35
553.0,20,13,False,João Gomes,8,br BRA,CM,24-079,90,0,0,0,0,0,0,0,0,54,6,0,3,0.0,0.0,0.0,1,0,29,37,78.4,2,22,0,1,0,35
533.0,20,13,False,Rayan Aït-Nouri,3,dz ALG,WB,23-330,90,0,0,0,0,2,0,0,0,46,1,2,0,0.2,0.2,0.0,3,0,29,33,87.9,4,26,5,4,2,35
559.0,20,13,False,Nélson Semedo,22,pt POR,"WB,CB",31-167,85,0,0,0,0,1,0,0,0,29,3,1,1,0.1,0.1,0.0,1,0,11,13,84.6,0,10,0,2,1,35
564.0,20,13,False,Santiago Bueno,4,uy URU,CB,26-174,5,0,0,0,0,0,0,0,0,15,0,0,0,0.0,0.0,0.0,0,0,11,14,78.6,0,8,0,0,0,35
567.0,20,13,False,Toti Gomes,24,pt POR,CB,26-106,90,0,0,0,0,0,0,0,0,59,2,1,1,0.0,0.0,0.0,0,0,42,50,84.0,0,35,0,2,2,35
720.0,20,13,False,Emmanuel Agbadou,12,ci CIV,CB,27-319,90,0,0,0,0,0,0,0,0,80,2,0,1,0.0,0.0,0.0,0,0,66,73,90.4,1,64,0,0,0,35
543.0,20,13,False,Matt Doherty,2,ie IRL,CB,33-106,64,0,0,0,0,0,0,0,0,39,1,0,0,0.0,0.0,0.0,0,0,29,35,82.9,1,24,0,0,0,35
565.0,20,13,False,Pablo Sarabia,21,es ESP,AM,32-356,26,0,0,0,0,0,0,0,0,21,1,0,2,0.0,0.0,0.0,0,0,13,15,86.7,3,13,0,1,0,35
204.0,20,13,False,José Sá,1,pt POR,GK,32-105,90,0,0,0,0,0,0,0,0,41,0,0,0,0.0,0.0,0.0,0,0,28,40,70.0,0,28,0,0,0,35
58.0,2,9,True,Ollie Watkins,11,eng ENG,FW,29-124,70,0,0,0,0,2,1,0,0,16,0,1,0,0.2,0.2,0.1,1,0,7,7,100.0,1,12,2,0,0,35
