player_id,team_id,opponent_team_id,was_home,player_name,player_number,nation,pos,age,minutes,goals,assists,penalty_kicks_made,penalty_kicks_attempted,shots,shots_on_target,yellow_cards,red_cards,touches,tackles,interceptions,blocks,xG,npxG,xAG,shot_creating_actions,goal_creating_actions,total_completed_passes,total_attempted_passes,total_pass_completion_percentage,progressive_passes,carries,progressive_carries,attempted_takeons,successful_takeons,gw
129,5,17,True,João Pedro,9,br BRA,FW,23-064,71,0,0,0,0,3,1,0,0,38,0,0,1,0.1,0.1,0.0,2,0,22,25,88.0,4,28,2,5,3,13
113,5,17,True,Simon Adingra,11,ci CIV,"FW,RM",22-333,19,0,0,0,0,1,1,0,0,9,0,0,0,0.0,0.0,0.1,1,0,5,6,83.3,0,8,1,2,1,13
148,5,17,True,Danny Welbeck,18,eng ENG,FW,34-003,78,0,0,0,0,2,0,0,0,19,0,0,0,0.2,0.2,0.0,0,0,9,9,100.0,3,12,0,3,1,13
123,5,17,True,Evan Ferguson,28,ie IRL,FW,20-041,12,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,2,4,50.0,0,3,1,0,0,13
136,5,17,True,Kaoru Mitoma,22,jp JPN,LM,27-193,90,1,0,0,0,2,1,0,0,56,1,0,2,0.6,0.6,0.1,9,0,39,45,86.7,6,35,8,3,1,13
600,5,17,True,Yasin Ayari,26,se SWE,CM,21-054,90,0,0,0,0,1,0,0,0,62,4,2,0,0.1,0.1,0.0,3,0,45,51,88.2,7,31,1,3,1,13
629,5,17,True,Matt O'Riley,33,dk DEN,CM,24-008,71,0,0,0,0,2,1,1,0,29,1,0,0,0.0,0.0,0.0,1,1,17,23,73.9,5,11,1,0,0,13
149,5,17,True,Mats Wieffer,27,nl NED,CM,25-013,19,0,0,0,0,1,0,1,0,23,0,0,1,0.1,0.1,0.0,1,0,15,17,88.2,2,9,0,0,0,13
618,5,17,True,Georginio Rutter,14,fr FRA,"RM,FW",22-223,87,0,0,0,0,6,0,0,0,22,3,0,0,0.4,0.4,0.0,4,0,5,10,50.0,1,13,3,3,2,13
135,5,17,True,Yankuba Minteh,17,gm GAM,RM,20-130,3,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.1,2,0,7,9,77.8,1,5,1,0,0,13
122,5,17,True,Pervis Estupiñán,30,ec ECU,LB,26-313,90,0,0,0,0,1,0,0,0,90,2,0,1,0.0,0.0,0.3,8,0,65,82,79.3,6,48,2,0,0,13
128,5,17,True,Igor,3,br BRA,CB,26-296,90,0,0,0,0,0,0,0,0,86,0,0,4,0.0,0.0,0.2,3,0,72,78,92.3,8,55,0,0,0,13
144,5,17,True,Jan Paul van Hecke,29,nl NED,"CB,RB",24-174,90,0,0,0,0,2,1,0,0,73,1,0,2,0.1,0.1,0.1,1,0,60,65,92.3,4,48,1,0,0,13
131,5,17,True,Tariq Lamptey,2,gh GHA,RB,24-060,71,0,1,0,0,0,0,0,0,38,2,1,3,0.0,0.0,0.1,1,1,23,27,85.2,1,20,3,2,0,13
120,5,17,True,Lewis Dunk,5,eng ENG,CB,33-008,19,0,0,0,0,1,0,0,0,33,0,0,0,0.1,0.1,0.0,0,0,29,30,96.7,4,17,0,0,0,13
146,5,17,True,Bart Verbruggen,1,nl NED,GK,22-103,90,0,0,0,0,0,0,0,0,31,0,0,0,0.0,0.0,0.0,0,0,24,30,80.0,0,23,0,0,0,13
27,17,5,False,Cameron Archer,19,eng ENG,FW,23-131,87,0,0,0,0,2,0,0,0,21,0,0,0,0.5,0.5,0.0,0,0,9,13,69.2,0,15,1,1,1,13
462,17,5,False,Kamaldeen Sulemana,20,gh GHA,FW,22-288,3,0,0,0,0,0,0,0,0,5,0,0,1,0.0,0.0,0.0,0,0,0,0,,0,3,0,1,1,13
453,17,5,False,Adam Armstrong,9,eng ENG,"LM,AM",27-293,89,0,0,0,0,2,0,0,0,16,0,0,1,0.2,0.2,0.0,3,1,6,12,50.0,1,12,5,2,2,13
584,17,5,False,Ben Brereton,17,cl CHI,AM,25-225,1,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,2,4,50.0,0,1,0,0,0,13
623,17,5,False,Mateus Fernandes,18,pt POR,"CM,DM",20-142,90,0,0,0,0,2,0,0,0,44,3,1,1,0.1,0.1,0.0,0,0,28,36,77.8,7,23,1,1,0,13
518,17,5,False,Flynn Downes,4,eng ENG,CM,25-314,65,1,0,0,0,1,1,1,0,28,2,0,0,0.1,0.1,0.0,1,0,20,23,87.0,2,13,0,0,0,13
452,17,5,False,Joe Aribo,7,ng NGA,DM,28-131,25,0,0,0,0,0,0,0,0,11,1,0,0,0.0,0.0,0.0,1,0,8,9,88.9,3,6,1,1,1,13
608,17,5,False,Tyler Dibling,33,eng ENG,"RM,RW",18-262,90,0,0,0,0,2,1,1,0,38,1,1,0,0.0,0.0,0.1,5,0,16,21,76.2,5,29,4,12,4,13
467,17,5,False,Ryan Manning,3,ie IRL,LB,28-168,90,0,0,0,0,1,0,0,0,64,4,0,3,0.0,0.0,0.2,3,0,39,53,73.6,2,40,2,3,2,13
476,17,5,False,Kyle Walker-Peters,2,eng ENG,"CB,RB",27-230,90,0,0,0,0,0,0,1,0,73,2,0,3,0.0,0.0,0.0,0,0,58,63,92.1,2,49,0,1,0,13
472,17,5,False,Jack Stephens,5,eng ENG,CB,30-307,90,0,0,0,0,0,0,0,0,74,2,0,1,0.0,0.0,0.0,1,0,51,55,92.7,1,36,0,0,0,13
461,17,5,False,Taylor Harwood-Bellis,6,eng ENG,CB,22-304,90,0,0,0,0,0,0,1,0,80,1,0,2,0.0,0.0,0.0,1,0,66,70,94.3,4,50,0,0,0,13
474,17,5,False,Yukinari Sugawara,16,jp JPN,RB,24-154,65,0,0,0,0,0,0,0,0,40,1,1,1,0.0,0.0,0.5,3,0,31,34,91.2,4,27,2,0,0,13
397,17,5,False,Ryan Fraser,24,sct SCO,LW,30-279,25,0,0,0,0,0,0,0,0,19,0,1,0,0.0,0.0,0.0,1,0,10,15,66.7,1,13,3,1,1,13
466,17,5,False,Joe Lumley,13,eng ENG,GK,29-288,90,0,0,0,0,0,0,0,0,51,0,0,0,0.0,0.0,0.0,0,0,42,51,82.4,0,41,0,0,0,13
566,20,3,True,Jørgen Strand Larsen,9,no NOR,FW,24-298,90,2,0,0,0,3,2,1,0,30,0,0,2,0.2,0.2,0.0,0,0,9,15,60.0,1,12,0,4,1,13
563,20,3,True,Rodrigo Gomes,19,pt POR,"WB,LW",21-146,45,0,0,0,0,0,0,0,0,28,0,0,0,0.0,0.0,0.1,2,0,15,22,68.2,2,21,1,2,1,13
542,20,3,True,Craig Dawson,15,eng ENG,CB,34-208,45,0,0,0,0,0,0,1,0,44,0,0,0,0.0,0.0,0.0,0,0,35,42,83.3,0,35,0,0,0,13
535,20,3,True,Jean-Ricner Bellegarde,27,fr FRA,"AM,WB,RW",26-156,63,0,1,0,0,0,0,0,0,28,0,0,0,0.0,0.0,0.1,1,1,21,26,80.8,2,20,2,0,0,13
655,20,3,True,Carlos Forbs,26,pt POR,LW,20-256,27,0,0,0,0,0,0,0,0,13,0,1,0,0.0,0.0,0.0,0,0,5,8,62.5,0,6,0,2,0,13
784,20,3,True,Matheus Cunha,10,br BRA,AM,25-187,90,0,0,0,0,2,0,0,0,46,2,1,0,0.1,0.1,0.0,4,1,19,33,57.6,3,21,4,5,2,13
553,20,3,True,João Gomes,8,br BRA,"DM,CM",23-292,90,0,0,0,0,1,0,0,0,69,4,0,0,0.0,0.0,0.0,0,0,51,57,89.5,6,35,2,3,0,13
642,20,3,True,André,7,br BRA,"CM,DM",23-137,81,0,0,0,0,0,0,0,0,68,7,1,4,0.0,0.0,0.0,0,0,45,47,95.7,3,38,2,2,0,13
550,20,3,True,Hwang Hee-chan,11,kr KOR,DM,28-309,9,0,0,0,0,0,0,0,0,6,0,0,1,0.0,0.0,0.0,0,0,4,5,80.0,2,4,1,0,0,13
533,20,3,True,Rayan Aït-Nouri,3,dz ALG,"LB,CB,AM",23-177,90,0,0,0,0,1,0,0,0,98,5,0,1,0.1,0.1,0.0,3,0,74,85,87.1,5,59,3,5,2,13
567,20,3,True,Toti Gomes,24,pt POR,CB,25-319,63,0,0,0,0,1,0,0,0,67,0,0,1,0.0,0.0,0.0,1,0,57,63,90.5,5,52,0,0,0,13
548,20,3,True,Gonçalo Guedes,29,pt POR,RW,28-001,27,0,1,0,0,1,1,0,0,20,2,0,0,0.0,0.0,0.1,2,2,12,14,85.7,3,12,2,2,1,13
557,20,3,True,Mario Lemina,5,ga GAB,CB,31-090,90,0,0,0,0,0,0,1,0,84,3,2,0,0.0,0.0,0.0,1,0,58,69,84.1,3,46,1,1,0,13
559,20,3,True,Nélson Semedo,22,pt POR,"RB,WB",31-014,90,0,0,0,0,1,0,1,0,72,5,1,0,0.0,0.0,0.0,3,0,44,56,78.6,2,31,1,3,2,13
204,20,3,True,José Sá,1,pt POR,GK,31-318,90,0,0,0,0,0,0,1,0,33,0,0,0,0.0,0.0,0.0,0,0,23,29,79.3,0,24,0,0,0,13
617,3,20,False,Evanilson,9,br BRA,FW,25-055,76,0,0,0,0,2,2,0,0,28,2,0,1,0.5,0.5,0.0,4,3,12,17,70.6,0,17,2,3,0,13
65,3,20,False,Enes Ünal,26,tr TUR,FW,27-204,14,0,0,0,0,1,0,0,0,14,0,0,0,0.1,0.1,0.0,0,0,4,6,66.7,1,9,0,1,0,13
83,3,20,False,Marcus Tavernier,16,eng ENG,LW,25-253,90,0,1,0,0,2,0,0,0,55,6,0,1,0.1,0.1,0.1,3,1,28,42,66.7,4,30,1,1,0,13
62,3,20,False,David Brooks,7,wls WAL,RW,27-145,63,0,0,0,0,0,0,0,0,23,2,1,2,0.0,0.0,0.0,1,0,9,14,64.3,1,15,0,4,1,13
74,3,20,False,Dango Ouattara,11,bf BFA,RW,22-293,27,0,0,0,0,0,0,0,0,13,1,0,1,0.0,0.0,0.0,0,0,3,7,42.9,0,7,1,1,1,13
71,3,20,False,Justin Kluivert,19,nl NED,AM,25-209,76,3,0,3,3,1,1,0,0,39,2,0,2,2.4,0.0,0.5,3,0,18,26,69.2,3,22,2,1,0,13
76,3,20,False,Philip Billing,29,dk DEN,AM,28-172,14,0,0,0,0,0,0,0,0,12,3,0,0,0.0,0.0,0.0,0,0,5,6,83.3,1,5,0,1,0,13
63,3,20,False,Ryan Christie,10,sct SCO,DM,29-282,90,0,0,0,0,1,1,0,0,62,2,0,1,0.0,0.0,0.0,2,1,40,46,87.0,9,36,2,1,0,13
60,3,20,False,Tyler Adams,12,us USA,DM,25-290,90,0,0,0,0,1,0,0,0,47,3,5,0,0.1,0.1,0.0,2,0,24,29,82.8,1,17,0,1,0,13
70,3,20,False,Milos Kerkez,3,hu HUN,LB,21-023,90,1,0,0,0,1,1,0,0,50,0,0,0,0.1,0.1,0.0,0,0,32,40,80.0,3,16,0,2,0,13
79,3,20,False,Marcos Senesi,5,ar ARG,CB,27-204,81,0,0,0,0,0,0,0,0,50,2,1,1,0.0,0.0,0.1,1,1,32,42,76.2,1,32,0,0,0,13
580,3,20,False,Dean Huijsen,2,es ESP,CB,19-230,9,0,0,0,0,0,0,0,0,8,0,1,0,0.0,0.0,0.1,1,0,6,7,85.7,0,2,0,0,0,13
85,3,20,False,Illia Zabarnyi,27,ua UKR,CB,22-090,90,0,0,0,0,0,0,1,0,40,3,0,0,0.0,0.0,0.0,0,0,23,31,74.2,4,19,0,1,1,13
81,3,20,False,Adam Smith,15,eng ENG,RB,33-215,90,0,0,0,0,0,0,0,0,35,0,0,2,0.0,0.0,0.0,1,0,18,28,64.3,5,12,1,0,0,13
152,3,20,False,Kepa Arrizabalaga,13,es ESP,GK,30-058,90,0,0,0,0,0,0,0,0,34,0,0,0,0.0,0.0,0.0,0,0,25,34,73.5,0,20,0,0,0,13
447,16,10,True,Chris Wood,11,nz NZL,FW,32-359,90,1,0,1,1,0,0,0,0,19,0,0,0,0.8,0.0,0.0,0,0,3,12,25.0,0,7,1,1,0,13
434,16,10,True,Callum Hudson-Odoi,14,eng ENG,LW,24-023,87,0,0,0,0,2,1,0,0,36,0,0,0,0.2,0.2,0.1,6,0,23,30,76.7,1,29,4,5,2,13
620,16,10,True,Ramón Sosa,24,py PAR,LW,25-091,3,0,0,0,0,0,0,0,0,2,0,0,1,0.0,0.0,0.0,1,0,2,2,100.0,0,1,1,0,0,13
596,16,10,True,Jota Silva,20,pt POR,RW,25-121,77,0,0,0,0,1,0,0,0,26,0,1,0,0.1,0.1,0.2,4,1,6,14,42.9,0,11,2,2,1,13
432,16,10,True,Anthony Elanga,21,se SWE,RW,22-217,13,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,3,3,100.0,0,1,0,0,0,13
433,16,10,True,Morgan Gibbs-White,10,eng ENG,AM,24-308,77,0,0,0,0,3,2,1,0,43,0,0,0,0.1,0.1,0.1,2,0,27,33,81.8,5,34,5,3,2,13
653,16,10,True,Morato,4,br BRA,CB,23-153,13,0,0,0,0,0,0,0,0,2,0,0,1,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,0,0,13
449,16,10,True,Ryan Yates,22,eng ENG,"DM,CM",27-009,90,0,0,0,0,2,0,0,0,41,2,2,2,0.2,0.2,0.0,1,0,25,31,80.6,1,16,0,1,1,13
423,16,10,True,Elliot Anderson,8,eng ENG,DM,22-024,70,0,0,0,0,0,0,0,0,51,3,1,0,0.0,0.0,0.2,5,1,35,42,83.3,8,29,1,3,1,13
431,16,10,True,Nicolás Domínguez,16,ar ARG,"CM,DM",26-155,20,0,0,0,0,0,0,0,0,14,2,1,2,0.0,0.0,0.0,0,0,6,9,66.7,0,5,0,0,0,13
437,16,10,True,Neco Williams,7,wls WAL,LB,23-231,77,0,0,0,0,1,0,0,0,43,3,0,1,0.0,0.0,0.1,3,0,26,34,76.5,4,25,3,2,0,13
