player_id,team_id,opponent_team_id,was_home,player_name,player_number,nation,pos,age,minutes,goals,assists,penalty_kicks_made,penalty_kicks_attempted,shots,shots_on_target,yellow_cards,red_cards,touches,tackles,interceptions,blocks,xG,npxG,xAG,shot_creating_actions,goal_creating_actions,total_completed_passes,total_attempted_passes,total_pass_completion_percentage,progressive_passes,carries,progressive_carries,attempted_takeons,successful_takeons,gw
268.0,10,7,True,Liam Delap,19,eng ENG,FW,21-299,78,0,0,0,0,4,1,0,0,21,2,0,0,0.3,0.3,0.0,1,0,6,13,46.2,0,9,0,1,0,14
260.0,10,7,True,Ali Al Hamadi,16,iq IRQ,FW,22-277,12,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,1,0,2,2,100.0,1,3,1,1,1,14
631.0,10,7,True,Jack Clarke,47,eng ENG,LW,24-010,65,0,0,0,0,0,0,0,0,32,3,0,0,0.0,0.0,0.0,2,0,20,24,83.3,3,18,3,4,2,14
262.0,10,7,True,Nathan Broadhead,33,wls WAL,LW,26-242,25,0,0,0,0,0,0,0,0,13,1,0,0,0.0,0.0,0.0,0,0,7,8,87.5,0,7,0,3,2,14
264.0,10,7,True,Wes Burns,7,wls WAL,RW,30-010,65,0,0,0,0,1,0,0,0,31,1,1,1,0.1,0.1,0.1,2,0,9,21,42.9,0,15,2,0,0,14
265.0,10,7,True,Conor Chaplin,10,eng ENG,RW,27-291,25,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,1,0,8,9,88.9,2,4,0,0,0,14
274.0,10,7,True,Omari Hutchinson,20,eng ENG,AM,21-034,90,0,0,0,0,0,0,0,0,41,1,0,0,0.0,0.0,0.0,1,0,19,30,63.3,2,24,4,4,3,14
619.0,10,7,True,Jens Cajuste,12,se SWE,DM,25-115,65,0,0,0,0,0,0,0,0,39,0,1,0,0.0,0.0,0.1,1,0,29,34,85.3,4,15,1,1,0,14
281.0,10,7,True,Jack Taylor,14,ie IRL,DM,26-163,25,0,0,0,0,0,0,0,0,21,0,0,0,0.0,0.0,0.0,2,0,17,19,89.5,1,8,1,0,0,14
278.0,10,7,True,Sam Morsy,5,eg EGY,DM,33-084,90,0,0,0,0,1,0,0,0,77,3,4,0,0.0,0.0,0.0,2,0,57,67,85.1,4,36,0,1,1,14
267.0,10,7,True,Leif Davis,3,eng ENG,LB,24-326,90,0,0,0,0,0,0,0,0,60,0,0,0,0.0,0.0,0.3,5,0,39,53,73.6,2,23,0,0,0,14
270.0,10,7,True,Jacob Greaves,24,eng ENG,CB,24-082,90,0,0,0,0,1,0,1,0,93,3,1,1,0.0,0.0,0.0,0,0,65,80,81.3,3,37,0,0,0,14
630.0,10,7,True,Dara O'Shea,26,ie IRL,CB,25-274,90,0,0,0,0,1,0,1,0,102,2,2,2,0.0,0.0,0.0,0,0,74,86,86.0,1,54,0,1,0,14
266.0,10,7,True,Harry Clarke,2,eng ENG,RB,23-276,90,0,0,0,0,1,1,0,0,80,2,0,2,0.1,0.1,0.0,0,0,63,70,90.0,3,33,1,1,0,14
568.0,10,7,True,Arijanet Muric,1,xk KVX,GK,26-026,90,0,0,0,0,0,0,0,0,49,0,0,0,0.0,0.0,0.0,0,0,41,47,87.2,0,28,0,0,0,14
207.0,7,10,False,Jean-Philippe Mateta,14,fr FRA,FW,27-158,90,1,0,0,0,3,2,1,0,25,2,0,0,0.8,0.8,0.2,4,1,10,17,58.8,2,12,3,1,1,14
199.0,7,10,False,Eberechi Eze,10,eng ENG,AM,26-157,75,0,1,0,0,3,1,0,0,59,0,0,3,0.2,0.2,1.0,6,1,32,46,69.6,6,33,4,4,1,14
645.0,7,10,False,Justin Devenny,55,nir NIR,AM,21-053,15,0,0,0,0,0,0,0,0,8,2,0,0,0.0,0.0,0.0,0,0,6,7,85.7,0,2,0,0,0,14
585.0,7,10,False,Ismaila Sarr,7,sn SEN,AM,26-282,89,0,0,0,0,0,0,1,0,32,0,1,0,0.0,0.0,0.0,4,0,21,25,84.0,4,23,1,0,0,14
11.0,7,10,False,Eddie Nketiah,9,eng ENG,AM,25-187,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,0,0,14
193.0,7,10,False,Cheick Doucouré,28,ml MLI,CM,24-330,45,0,0,0,0,2,0,1,0,24,1,0,0,0.1,0.1,0.0,2,0,17,19,89.5,3,11,0,0,0,14
206.0,7,10,False,Jefferson Lerma,8,co COL,CM,30-039,45,0,0,0,0,1,0,0,0,26,1,1,1,0.0,0.0,0.0,0,0,20,22,90.9,3,11,0,0,0,14
203.0,7,10,False,Will Hughes,19,eng ENG,CM,29-230,90,0,0,0,0,0,0,1,0,55,2,0,1,0.0,0.0,0.1,2,0,37,44,84.1,6,29,2,2,0,14
210.0,7,10,False,Tyrick Mitchell,3,eng ENG,WB,25-093,90,0,0,0,0,0,0,0,0,47,0,0,2,0.0,0.0,0.2,3,0,31,36,86.1,4,18,2,1,1,14
211.0,7,10,False,Daniel Muñoz,12,co COL,WB,28-191,90,0,0,0,0,1,0,0,0,54,0,1,0,0.2,0.2,0.0,1,0,35,46,76.1,3,21,2,1,0,14
200.0,7,10,False,Marc Guéhi,6,eng ENG,CB,24-143,90,0,0,0,0,1,0,0,0,80,2,0,3,0.1,0.1,0.0,1,0,59,70,84.3,3,43,1,1,1,14
650.0,7,10,False,Maxence Lacroix,5,fr FRA,CB,24-241,90,0,0,0,0,1,0,0,0,64,3,1,0,0.2,0.2,0.0,0,0,44,55,80.0,2,35,0,0,0,14
159.0,7,10,False,Trevoh Chalobah,27,eng ENG,CB,25-151,80,0,0,0,0,1,0,0,0,49,2,0,0,0.1,0.1,0.0,0,0,33,41,80.5,3,26,1,0,0,14
