player_id,team_id,opponent_team_id,was_home,player_name,player_number,nation,pos,age,minutes,goals,assists,penalty_kicks_made,penalty_kicks_attempted,shots,shots_on_target,yellow_cards,red_cards,touches,tackles,interceptions,blocks,xG,npxG,xAG,shot_creating_actions,goal_creating_actions,total_completed_passes,total_attempted_passes,total_pass_completion_percentage,progressive_passes,carries,progressive_carries,attempted_takeons,successful_takeons,gw
432.0,16,5,True,Anthony Elanga,21,se SWE,"FW,LW",22-280,90,0,3,0,0,2,1,0,0,43,0,0,0,0.2,0.2,1.4,4,4,22,32,68.8,5,23,8,3,2,24
447.0,16,5,True,Chris Wood,11,nz NZL,FW,33-056,81,3,0,1,1,3,3,0,0,21,0,0,0,2.2,1.4,0.1,2,0,8,9,88.9,1,9,0,1,1,24
424.0,16,5,True,Taiwo Awoniyi,9,ng NGA,FW,27-173,9,0,0,0,0,1,1,0,0,5,0,0,0,0.4,0.4,0.0,2,1,1,2,50.0,1,3,0,1,1,24
423.0,16,5,True,Elliot Anderson,8,eng ENG,CM,22-087,81,0,0,0,0,0,0,0,0,31,3,0,1,0.0,0.0,0.1,2,0,18,25,72.0,3,17,0,1,1,24
442.0,16,5,True,Ibrahim Sangaré,6,ci CIV,CM,27-061,9,0,1,0,0,0,0,0,0,9,0,0,1,0.0,0.0,0.3,0,0,4,6,66.7,1,0,0,0,0,24
429.0,16,5,True,Danilo,28,br BRA,CM,23-278,64,0,0,0,0,0,0,0,0,37,1,0,0,0.0,0.0,0.0,3,1,27,31,87.1,4,11,0,1,0,24
431.0,16,5,True,Nicolás Domínguez,16,ar ARG,CM,26-218,26,0,0,0,0,0,0,0,0,22,1,1,1,0.0,0.0,0.0,1,0,14,16,87.5,2,4,0,1,0,24
433.0,16,5,True,Morgan Gibbs-White,10,eng ENG,CM,25-005,71,1,0,0,0,3,1,0,0,51,3,0,0,0.2,0.2,0.1,5,2,34,40,85.0,6,25,3,3,2,24
596.0,16,5,True,Jota Silva,20,pt POR,RW,25-184,19,1,0,0,0,2,1,0,0,13,1,0,1,0.1,0.1,0.4,0,0,6,7,85.7,1,9,1,1,1,24
437.0,16,5,True,Neco Williams,7,wls WAL,"WB,LM",23-294,90,1,0,0,0,2,1,0,0,48,6,1,1,0.4,0.4,0.0,0,0,23,26,88.5,4,12,1,3,1,24
422.0,16,5,True,Ola Aina,34,ng NGA,"WB,RM",28-116,90,0,0,0,0,0,0,0,0,56,1,1,1,0.0,0.0,0.0,2,0,31,40,77.5,4,18,3,5,3,24
436.0,16,5,True,Murillo,5,br BRA,CB,22-212,71,0,0,0,0,0,0,1,0,44,2,2,2,0.0,0.0,0.2,1,0,27,31,87.1,3,19,1,3,3,24
425.0,16,5,True,Willy Boly,30,ci CIV,CB,33-364,19,0,0,0,0,0,0,0,0,6,0,1,0,0.0,0.0,0.0,0,0,4,5,80.0,0,0,0,0,0,24
573.0,16,5,True,Nikola Milenković,31,rs SRB,CB,27-112,90,0,0,0,0,0,0,0,0,31,1,0,2,0.0,0.0,0.0,0,0,18,20,90.0,2,7,0,0,0,24
653.0,16,5,True,Morato,4,br BRA,CB,23-216,90,0,0,0,0,0,0,0,0,53,2,1,2,0.0,0.0,0.0,0,0,26,34,76.5,1,19,0,0,0,24
443.0,16,5,True,Matz Sels,26,be BEL,GK,32-341,90,0,0,0,0,0,0,0,0,31,0,0,0,0.0,0.0,0.0,0,0,11,28,39.3,0,13,0,0,0,24
148.0,5,16,False,Danny Welbeck,18,eng ENG,FW,34-067,72,0,0,0,0,1,1,1,0,23,0,0,1,0.1,0.1,0.1,1,0,12,15,80.0,0,13,2,1,1,24
123.0,5,16,False,Evan Ferguson,28,ie IRL,FW,20-105,18,0,0,0,0,0,0,0,0,13,1,0,0,0.0,0.0,0.0,0,0,8,10,80.0,0,7,0,1,0,24
136.0,5,16,False,Kaoru Mitoma,22,jp JPN,LM,27-257,45,0,0,0,0,0,0,0,0,22,0,0,1,0.0,0.0,0.0,0,0,10,13,76.9,0,10,1,2,0,24
113.0,5,16,False,Simon Adingra,11,ci CIV,LW,23-031,45,0,0,0,0,1,0,0,0,16,1,0,0,0.0,0.0,0.0,1,0,6,12,50.0,0,13,2,2,1,24
129.0,5,16,False,João Pedro,9,br BRA,CM,23-128,45,0,0,0,0,1,0,0,0,26,0,0,0,0.1,0.1,0.4,3,0,16,21,76.2,1,17,3,0,0,24
714.0,5,16,False,Diego Gómez,25,py PAR,CM,21-311,45,0,0,0,0,0,0,0,0,49,4,0,4,0.0,0.0,0.0,1,0,29,37,78.4,2,30,0,1,1,24
618.0,5,16,False,Georginio Rutter,14,fr FRA,"RW,CM",22-287,90,0,0,0,0,2,1,0,0,34,1,0,1,0.1,0.1,0.1,4,0,16,20,80.0,7,23,3,9,5,24
135.0,5,16,False,Yankuba Minteh,17,gm GAM,RM,20-194,90,0,0,0,0,2,2,0,0,59,3,0,1,0.4,0.4,0.1,3,0,26,40,65.0,5,39,2,11,5,24
126.0,5,16,False,Jack Hinshelwood,41,eng ENG,DM,19-296,45,0,0,0,0,1,0,1,0,40,2,2,0,0.1,0.1,0.0,1,0,29,33,87.9,2,21,0,0,0,24
629.0,5,16,False,Matt O'Riley,33,dk DEN,CM,24-072,45,0,0,0,0,1,1,0,0,56,0,1,0,0.1,0.1,0.0,2,0,41,51,80.4,5,39,1,1,1,24
131.0,5,16,False,Tariq Lamptey,2,gh GHA,"LM,LB",24-124,90,0,0,0,0,1,0,0,0,74,1,0,2,0.0,0.0,0.0,2,0,52,60,86.7,3,46,4,2,0,24
120.0,5,16,False,Lewis Dunk,5,eng ENG,CB,33-072,90,0,0,0,0,0,0,0,0,90,3,0,0,0.0,0.0,0.0,0,0,77,85,90.6,8,60,2,0,0,24
144.0,5,16,False,Jan Paul van Hecke,29,nl NED,CB,24-238,90,0,0,0,0,0,0,0,0,93,2,1,1,0.0,0.0,0.0,0,0,73,84,86.9,13,69,5,0,0,24
145.0,5,16,False,Joël Veltman,34,nl NED,"CB,RB",33-017,90,0,0,0,0,0,0,0,0,74,3,1,0,0.0,0.0,0.0,0,0,59,66,89.4,8,48,3,0,0,24
146.0,5,16,False,Bart Verbruggen,1,nl NED,GK,22-167,90,0,0,0,0,0,0,1,0,32,0,0,0,0.0,0.0,0.0,0,0,23,28,82.1,0,25,0,0,0,24
218.0,8,11,True,Beto,14,gw GNB,FW,27-001,87,2,0,0,0,2,2,0,0,31,2,0,2,0.6,0.6,0.0,0,0,14,20,70.0,1,21,2,0,0,24
224.0,8,11,True,Jack Harrison,11,eng ENG,LW,28-073,3,0,0,0,0,1,1,0,0,7,0,0,0,0.0,0.0,0.0,0,0,3,4,75.0,0,5,0,0,0,24
232.0,8,11,True,Iliman Ndiaye,10,sn SEN,"LW,FW",24-332,90,1,0,0,0,2,1,0,0,40,2,1,0,0.5,0.5,0.1,3,0,22,32,68.8,2,24,4,4,4,24
577.0,8,11,True,Jesper Lindstrøm,29,dk DEN,RW,24-338,74,0,0,0,0,1,1,0,0,39,0,0,0,0.2,0.2,0.0,2,0,28,30,93.3,3,27,0,3,0,24
238.0,8,11,True,Ashley Young,18,eng ENG,"RW,LB",39-207,16,0,0,0,0,0,0,0,0,10,1,0,0,0.0,0.0,0.0,0,0,7,7,100.0,0,4,0,0,0,24
217.0,8,11,True,Abdoulaye Doucouré,16,ml MLI,AM,32-031,90,1,0,0,0,3,1,0,0,44,0,0,0,0.8,0.8,0.3,4,0,29,36,80.6,4,31,1,5,3,24
222.0,8,11,True,Idrissa Gana Gueye,27,sn SEN,DM,35-128,90,0,0,0,0,1,0,0,0,52,2,0,2,0.0,0.0,0.0,3,1,38,42,90.5,2,29,0,0,0,24
223.0,8,11,True,James Garner,37,eng ENG,DM,23-325,81,0,1,0,0,1,1,0,0,57,2,1,1,0.0,0.0,0.7,5,3,34,47,72.3,2,34,1,0,0,24
226.0,8,11,True,Tim Iroegbunam,42,eng ENG,DM,21-216,9,0,0,0,0,0,0,0,0,12,1,1,1,0.0,0.0,0.0,0,0,7,7,100.0,1,5,0,2,1,24
231.0,8,11,True,Vitaliy Mykolenko,19,ua UKR,LB,25-248,87,0,0,0,0,0,0,0,0,50,1,0,0,0.0,0.0,0.4,2,0,26,44,59.1,2,20,3,2,0,24
234.0,8,11,True,Nathan Patterson,2,sct SCO,RW,23-108,3,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,2,0,0,0,24
219.0,8,11,True,Jarrad Branthwaite,32,eng ENG,CB,22-219,90,0,0,0,0,1,0,0,0,84,1,0,1,0.2,0.2,0.0,1,0,55,71,77.5,4,44,0,0,0,24
236.0,8,11,True,James Tarkowski,6,eng ENG,CB,32-074,90,0,1,0,0,1,0,0,0,70,1,1,2,0.0,0.0,0.2,1,1,45,53,84.9,2,35,0,0,0,24
582.0,8,11,True,Jake O'Brien,15,ie IRL,RB,23-262,90,0,0,0,0,0,0,0,0,63,0,0,1,0.0,0.0,0.0,1,0,47,59,79.7,1,30,0,2,1,24
235.0,8,11,True,Jordan Pickford,1,eng ENG,GK,30-331,90,0,1,0,0,0,0,0,0,33,0,0,0,0.0,0.0,0.3,1,1,28,32,87.5,0,26,0,0,0,24
306.0,11,8,False,Jamie Vardy,9,eng ENG,FW,38-021,59,0,0,0,0,0,0,0,0,6,0,0,1,0.0,0.0,0.0,0,0,1,2,50.0,0,1,0,1,0,24
289.0,11,8,False,Patson Daka,20,zm ZAM,FW,26-115,31,0,0,0,0,1,1,0,0,7,1,0,0,0.0,0.0,0.0,1,0,4,4,100.0,1,4,0,0,0,24
290.0,11,8,False,Bobby De Cordova-Reid,14,jm JAM,LW,31-365,75,0,0,0,0,0,0,0,0,27,0,0,1,0.0,0.0,0.0,2,0,14,23,60.9,2,16,0,1,0,24
298.0,11,8,False,Stephy Mavididi,10,eng ENG,LW,26-246,15,0,0,0,0,1,0,0,0,11,0,0,0,0.0,0.0,0.0,0,0,4,8,50.0,0,7,2,0,0,24
192.0,11,8,False,Jordan Ayew,18,gh GHA,RW,33-143,90,0,0,0,0,2,0,0,0,54,1,0,1,0.1,0.1,0.1,4,0,28,40,70.0,2,26,1,6,3,24
635.0,11,8,False,Bilal El Khannouss,11,ma MAR,AM,20-267,90,0,0,0,0,2,0,0,0,47,1,0,0,0.0,0.0,0.0,1,0,30,40,75.0,4,20,3,1,1,24
