player_id,team_id,opponent_team_id,was_home,player_name,player_number,nation,pos,age,minutes,goals,assists,penalty_kicks_made,penalty_kicks_attempted,shots,shots_on_target,yellow_cards,red_cards,touches,tackles,interceptions,blocks,xG,npxG,xAG,shot_creating_actions,goal_creating_actions,total_completed_passes,total_attempted_passes,total_pass_completion_percentage,progressive_passes,carries,progressive_carries,attempted_takeons,successful_takeons,gw
306.0,11,4,True,Jamie Vardy,9,eng ENG,FW,38-041,90,0,0,0,0,3,2,0,0,16,1,0,0,0.4,0.4,0.0,2,0,8,10,80.0,0,9,2,2,2,26
192.0,11,4,True,Jordan Ayew,18,gh GHA,"LW,RW",33-163,54,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.1,2,0,15,21,71.4,1,19,6,2,0,26
117.0,11,4,True,Facundo Buonanotte,40,ar ARG,RW,20-060,36,0,0,0,0,3,0,1,0,27,0,1,1,0.1,0.1,0.0,0,0,13,21,61.9,2,21,4,1,1,26
290.0,11,4,True,Bobby De Cordova-Reid,14,jm JAM,RW,32-019,45,0,0,0,0,0,0,1,0,20,0,0,0,0.0,0.0,0.0,1,0,10,16,62.5,1,13,2,0,0,26
298.0,11,4,True,Stephy Mavididi,10,eng ENG,LW,26-266,45,0,0,0,0,0,0,0,0,16,1,0,1,0.0,0.0,0.0,1,0,8,11,72.7,0,10,1,1,0,26
635.0,11,4,True,Bilal El Khannouss,11,ma MAR,AM,20-287,90,0,0,0,0,0,0,0,0,57,1,0,1,0.0,0.0,0.3,3,0,38,52,73.1,12,41,6,6,2,26
285.0,11,4,True,Boubakary Soumaré,24,fr FRA,DM,25-360,90,0,0,0,0,0,0,0,0,55,2,2,1,0.0,0.0,0.1,2,0,45,49,91.8,5,39,3,1,0,26
300.0,11,4,True,Wilfred Ndidi,6,ng NGA,DM,28-067,76,0,0,0,0,0,0,0,0,40,1,2,0,0.0,0.0,0.0,1,0,23,31,74.2,2,20,1,0,0,26
501.0,11,4,True,Oliver Skipp,22,eng ENG,DM,24-158,14,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,1,0,6,8,75.0,1,8,1,0,0,26
296.0,11,4,True,Victor Bernth Kristiansen,16,dk DEN,LB,22-067,90,0,0,0,0,0,0,0,0,44,2,3,1,0.0,0.0,0.0,0,0,26,35,74.3,2,25,1,0,0,26
301.0,11,4,True,Caleb Okoli,5,it ITA,"CB,RB",23-223,82,0,0,0,0,0,0,1,0,49,0,2,1,0.0,0.0,0.0,1,0,34,37,91.9,1,25,0,0,0,26
288.0,11,4,True,Conor Coady,4,eng ENG,CB,31-362,8,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,4,4,100.0,0,3,0,0,0,26
291.0,11,4,True,Wout Faes,3,be BEL,"CB,RB",26-324,90,0,0,0,0,0,0,0,0,59,2,1,3,0.0,0.0,0.0,1,0,35,46,76.1,1,39,0,0,0,26
726.0,11,4,True,Woyo Coulibaly,25,ml MLI,RB,25-277,45,0,0,0,0,2,1,1,0,33,1,1,2,0.0,0.0,0.0,0,0,22,27,81.5,3,22,0,0,0,26
307.0,11,4,True,Jannik Vestergaard,23,dk DEN,CB,32-202,45,0,0,0,0,0,0,0,0,29,0,1,1,0.0,0.0,0.0,0,0,21,22,95.5,1,18,0,0,0,26
293.0,11,4,True,Mads Hermansen,30,dk DEN,GK,24-225,90,0,0,0,0,0,0,0,0,41,0,0,0,0.0,0.0,0.0,0,0,25,39,64.1,0,26,0,0,0,26
110.0,4,11,False,Yoane Wissa,11,cd COD,FW,28-171,90,1,0,0,0,3,1,0,0,29,0,0,1,0.6,0.6,0.0,1,0,11,16,68.8,2,21,1,1,1,26
106.0,4,11,False,Kevin Schade,7,de GER,LW,23-086,86,0,0,0,0,2,0,0,0,33,0,0,0,0.2,0.2,0.0,1,1,13,20,65.0,1,16,2,3,2,26
