player_id,team_id,opponent_team_id,was_home,player_name,player_number,nation,pos,age,minutes,goals,assists,penalty_kicks_made,penalty_kicks_attempted,shots,shots_on_target,yellow_cards,red_cards,touches,tackles,interceptions,blocks,xG,npxG,xAG,shot_creating_actions,goal_creating_actions,total_completed_passes,total_attempted_passes,total_pass_completion_percentage,progressive_passes,carries,progressive_carries,attempted_takeons,successful_takeons,gw
306.0,11,9,True,Jamie Vardy,9,eng ENG,FW,38-007,90,0,0,0,0,1,1,0,0,15,1,1,0,0.0,0.0,0.1,0,0,7,10,70.0,0,7,1,0,0,22
298.0,11,9,True,Stephy Mavididi,10,eng ENG,LW,26-232,70,0,0,0,0,1,1,0,0,21,0,0,0,0.0,0.0,0.0,1,0,12,18,66.7,1,14,3,3,1,22
289.0,11,9,True,Patson Daka,20,zm ZAM,LW,26-101,20,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,1,0,5,6,83.3,0,6,0,0,0,22
192.0,11,9,True,Jordan Ayew,18,gh GHA,"RW,AM",33-129,70,0,0,0,0,3,1,0,0,32,1,2,0,0.2,0.2,0.0,1,0,14,21,66.7,2,20,3,3,0,22
117.0,11,9,True,Facundo Buonanotte,40,ar ARG,AM,20-026,20,0,0,0,0,0,0,0,0,13,0,0,0,0.0,0.0,0.0,0,0,4,8,50.0,0,10,0,2,1,22
635.0,11,9,True,Bilal El Khannouss,11,ma MAR,AM,20-253,63,0,0,0,0,0,0,0,0,41,2,0,5,0.0,0.0,0.1,2,0,20,32,62.5,0,17,3,2,1,22
299.0,11,9,True,Kasey McAteer,35,ie IRL,RW,23-057,27,0,0,0,0,0,0,1,0,13,1,1,1,0.0,0.0,0.0,0,0,5,6,83.3,2,5,0,0,0,22
285.0,11,9,True,Boubakary Soumaré,24,fr FRA,DM,25-326,90,0,0,0,0,0,0,0,0,66,0,1,0,0.0,0.0,0.0,1,0,49,59,83.1,5,37,1,3,2,22
309.0,11,9,True,Harry Winks,8,eng ENG,DM,28-351,63,0,0,0,0,1,1,0,0,35,1,0,2,0.0,0.0,0.0,0,0,25,29,86.2,3,20,0,0,0,22
501.0,11,9,True,Oliver Skipp,22,eng ENG,DM,24-124,27,0,0,0,0,1,0,0,0,23,2,0,3,0.1,0.1,0.0,0,0,8,13,61.5,0,8,1,1,0,22
296.0,11,9,True,Victor Bernth Kristiansen,16,dk DEN,LB,22-033,90,0,0,0,0,1,0,0,0,57,1,1,1,0.3,0.3,0.0,2,0,38,45,84.4,4,29,2,1,1,22
307.0,11,9,True,Jannik Vestergaard,23,dk DEN,CB,32-168,90,0,0,0,0,0,0,1,0,52,0,0,1,0.0,0.0,0.0,1,0,42,46,91.3,0,28,1,0,0,22
291.0,11,9,True,Wout Faes,3,be BEL,CB,26-290,90,0,0,0,0,0,0,1,0,56,2,1,2,0.0,0.0,0.0,0,0,37,46,80.4,3,34,1,0,0,22
295.0,11,9,True,James Justin,2,eng ENG,RB,26-330,90,0,0,0,0,0,0,0,0,55,0,1,2,0.0,0.0,0.1,2,0,30,45,66.7,5,24,0,0,0,22
304.0,11,9,True,Jakub Stolarczyk,41,pl POL,GK,24-030,90,0,0,0,0,0,0,0,0,36,0,0,0,0.0,0.0,0.0,0,0,21,36,58.3,0,21,0,0,0,22
252.0,9,11,False,Raúl Jiménez,7,mx MEX,FW,33-258,70,0,0,0,0,2,0,0,0,33,1,1,0,0.1,0.1,0.0,4,0,19,24,79.2,2,20,1,4,2,22
251.0,9,11,False,Rodrigo Muniz,9,br BRA,FW,23-259,20,0,0,0,0,1,0,0,0,6,0,0,0,0.3,0.3,0.0,0,0,2,2,100.0,1,2,0,0,0,22
247.0,9,11,False,Alex Iwobi,17,ng NGA,LW,28-260,45,0,0,0,0,2,0,0,0,32,2,0,0,0.1,0.1,0.0,3,0,19,29,65.5,1,17,4,1,1,22
